Symbol	E2.5_wt_male_IB118	E2.5_wt_male_IB119	E2.5_wt_male_IB22	E2.5_wt_male_IB23	E2.5_wt_male_IB25	E2.5_wt_male_IB26	E2.5_wt_female_IB120	E2.5_wt_female_IB121	E2.5_wt_female_IB122	E2.5_wt_female_IB123	E2.5_wt_female_IB124	E2.5_wt_female_IB24	E2.5_KO_male_IB27	E2.5_KO_male_IB28	E2.5_KO_female_IB125	E2.5_KO_female_IB126	E2.5_KO_female_IB127	E2.5_KO_female_IB128	E2.5_KO_female_IB29	E2.5_KO_female_IB30
1700030L20Rik	4.228998774	0.834923171	1.853520859	4.996264252	3.434462165	3.971252384	4.757813791	4.920803579	5.886947547	4.653767277	0.915078595	3.711177226	2.16676387	4.704606668	24.32249749	5.132791982	4.851120252	4.188153212	5.563853835	7.48236521
1700034H15Rik	3.62887263	0.565611639	5.441158781	2.901151673	0.938822611	1.120954722	5.157025127	4.691672474	4.209621861	6.042589274	10.12523347	7.123299248	3.424996993	1.487311461	1.373089181	1.641995295	2.601694049	4.37406132	0.493583843	3.599628779
1700034K08Rik	0	0	0	0	0	0	0	0	0.522118074	0.928679248	0	0	0	1.502119147	0	0	0	0.835763961	0	0
1700034O15Rik	0	0	0	0	4.805661244	0	0	1.453588702	0	3.093090936	0	0	0	0	0	0	0	0	0	0
1700034P13Rik	0	0	0	0	0	0	0	0.720956645	0	0	0	0	0	0	0	0	0	1.380632836	0	0.214484888
1700037C18Rik	0.759446453	0	1.109521754	1.922641082	0	0	0	3.927472116	5.285910058	2.089316667	3.286608627	1.666139274	0	0	0	3.072500822	1.633438964	0.940139224	1.427372321	0
1700037H04Rik	21.48235961	19.21803416	24.51944731	13.59637239	8.464895404	18.12423907	9.818502111	6.075555677	4.672557078	5.309785337	13.07360474	25.03773676	6.879169741	11.9491702	12.06570308	15.27739757	20.21462982	12.46574611	18.76847955	13.9434189
1700042B14Rik	0	0	0	0	0	0	0	0	0.305063307	0	0	0	0	3.510634521	0	0	0	1.464961262	0	0
1700042G15Rik	2.052001868	0	0.299789499	1.038983875	0	1.926937733	0.461718875	1.591787036	2.697781518	2.258108753	3.774135732	0	2.102721588	9.587663933	0.737612686	0	4.119270214	4.064365432	0	0
1700042O10Rik	0	0	0	0	0	0	0.871897039	0	0	0	0	0	0	0	0	0	1.666867482	0	0	0
1700044K03Rik	2.204002007	0	0	0	0	0	0	2.849495312	2.556721047	0	0	0	0	2.451871729	0	0	0	0	0	0
1700048O20Rik	1.803274369	0.445021279	1.64657111	1.902180074	1.83059807	0.529177976	2.028764755	1.165702628	2.963472122	2.32546711	0.243872407	0	0	1.504557652	1.620512718	0	1.616055685	1.674241442	1.588704785	0.520195492
1700049E15Rik	0	0	0	0	0	0	0	0	0.349779427	0	0	0	0	7.044139625	0	0	0	0	0	0
1700049G17Rik	2.422778476	0	0.117986173	2.044530115	2.485378429	0.37918608	0.545146947	2.61028797	5.433651825	1.444152045	2.970723356	0	6.068731171	0.89841752	6.676839142	0	2.894989245	7.69800505	0.45535889	7.144367712
1700051A21Rik	0	0	0	0	0	0	0	0	0.23722154	0.210970212	0	0	0	0	1.102616901	0	0	0	0	0
1700052K11Rik	0	0	0	0	0.295150848	0.810543638	0.388433202	0.223188816	0.400514113	0.593654264	0.186770082	0.378730788	1.474141741	0.384089314	0	0	1.237658892	0.42740685	0	0.265595046
1700052N19Rik	1.81902349	0	5.049292996	0.30700688	4.198553035	2.989277859	2.865076515	3.292473622	4.501615397	2.502161991	0	0.798146194	2.174648746	0	2.615465069	0	2.34744438	2.026636366	0	0.279860632
1700056E22Rik	0	0	0	0	1.104755424	0	0	0	0	0.29627461	0	0	0	0	0	0	0.61767754	0	0	0
1700061G19Rik	9.501897043	6.699790825	4.214148919	10.88217463	8.775568082	5.576738327	10.69006146	6.36174493	6.429814966	1.400395347	10.46376532	7.817281152	9.852671013	6.795330038	4.879360495	5.491704116	3.162861244	2.310521388	12.19814653	4.437871441
1700063D05Rik	3.525159768	0	0.858353571	0	2.009023967	1.37929605	1.321987753	4.557584885	7.724254558	3.636781286	1.27130101	5.155866808	2.006828784	9.150426791	2.111923486	2.376962906	4.212229768	4.363890247	0.55212533	1.807844418
1700065D16Rik	0	0	0	0	0.064254691	0	0.338249483	0.388707769	0.46502613	0.103391392	0	0.329800574	0	0	0	0	0	0.18609396	0	0
1700065O20Rik	3.560310934	0	0	3.004469041	0.760896364	0	0	0	0.917797299	4.897393983	0	0	1.013419949	1.320238623	4.265965105	0	0	0.73456747	0	5.93408191
1700066B19Rik	0	0	0	0	0	0.39054349	0	0.215077721	0.128652896	0.228831907	0	0.364967009	0	0	0	0	0.238536015	0.205937046	0	0
1700066M21Rik	4.432924555	0	5.262018535	10.05353092	5.625116782	0.975644396	0.311702467	12.53702128	6.642203131	7.241042117	8.093287406	1.215666634	1.656117602	7.70541664	7.469340299	0.140111964	8.541286926	3.772750254	1.041454896	1.172213054
1700066O22Rik	0	0	0	0	0	0	0	0	0.335569637	0	0	0	0	0	0	0	0.622181439	0	0	0
1700069L16Rik	0	0	1.728899665	0.998644539	5.058231508	0	1.331376871	0.764992349	0.91518992	0	0	0	1.010540915	0	0	1.196922373	0	4.394883786	0	0
1700071M16Rik	0	0	0	0	0	0	0	0.645233164	0	1.716239305	0.539947534	0	0	0	0	0	0	0	0	0
1700073E17Rik	0.18115085	0	0.264654352	0.305738533	0.193574417	0.212637725	0	0	0.070047152	0.249182473	0	0	0.154690325	0	0	0	0.129874795	0	0.085117821	0.069676109
1700080O16Rik	0	0	11.30086824	0	0	3.362864166	0	2.222371172	0.221559045	0	0	0	1.467855854	0	0	8.403152393	0	8.157033272	6.192233673	32.61704445
1700084E18Rik	3.839229302	0	0	0	0	2.253273962	0	0	0	1.320265198	0	0	1.639218443	2.135501183	0	6.795430244	0	0	0	0
1700086O06Rik	0	0	0	0.364083768	0	0	0	0	0	0.593469804	0	0	0	0	0	0	0.309318582	2.13637023	0	0
1700088E04Rik	0	0	0	0	0.284197524	0	0.748036167	0.429812142	0	0.22864928	0	0.72935147	0.567773986	0	4.780059862	0	0	0	0.31241569	1.534431396
1700092C02Rik	0	0	3.399847386	0	0	0	0	0	0	0	7.553232536	0	0	0	0	0	0	0	0	0
1700092M07Rik	4.384803992	2.164208747	0	3.700240818	1.874207885	0	4.933101668	0	1.695509747	5.27758641	0	0	3.744320021	0	0	6.652368555	0	8.142100488	4.635673332	0
1700093K21Rik	0	0	0	0	0	0	1.295493182	0.744374034	1.113154291	1.385959113	0	0	0	0	0	2.620490723	0.825562102	0	1.487914807	0.442903142
1700094J05Rik	0	0	0	0	0.178585506	0	0.940109646	0	0	0	0	0	0	0	0	0	0	0	0	0
1700095A21Rik	3.896692042	2.307949459	3.985040949	3.288333749	1.499015661	4.573998595	0.876790755	27.7086097	31.64211361	21.17241	0.421586724	3.419559932	4.658508539	19.9406668	4.2021153	0.394122241	18.43845461	10.13002212	2.014043709	1.798543067
1700096K18Rik	3.449742272	1.702690111	3.779954547	1.940775032	1.720287431	4.724255553	2.587410123	4.83175292	6.669707078	2.372650501	0.933077035	4.414866627	1.963894559	0.639618712	0	7.559857525	1.236633915	5.33816112	0	4.201772284
1700097N02Rik	0.985932259	0	5.761634861	0	0	1.15730284	2.218436253	0.637342738	0	0	0	0	0	3.290440876	0	0	1.413714038	0.610256052	1.158156388	0
1700101E01Rik	0	0	0.93988059	3.800247327	0.687450769	4.530907643	0.723775534	0.831744578	0.995048191	1.106168139	0	1.411393655	0	0	0	0	1.383693084	1.194593894	0	1.979554738
1700102P08Rik	2.276264368	2.99599025	0	0	0	1.781276684	0	0	0	0	0	0	0.64792423	0	1.363710157	0	0.543983771	0	0	1.45920047
1700105P06Rik	3.002208139	0	0	2.533498218	0	0	0	0.970368674	2.321779113	2.064847193	0	1.646625931	2.563678573	0	0	0	0	1.858257168	0	0
1700109H08Rik	0	0	0	0	0	0	0	0	0	0.400695871	0	1.278150198	0	0	0	0	0	0	0	0
1700110I01Rik	0	0	0	0	0	0	0.183566259	0	0	0	0	0.178981079	0	0	0	0	0	0	0.038333026	0
1700111N16Rik	0	0	0	0	0.157287764	0	0	1.427264878	0	1.771627947	0.398123859	0	0	0	0	0	0.527645036	0.911071315	0.518714919	0
1700112E06Rik	0	0	0	0	0	0	0	0.591168621	0	0	0	0	0.780922946	0	0	0	0	0	0	0
1700113A16Rik	0.847520609	0.836621896	1.857292011	1.430408455	1.086773647	0	0	2.191473505	0.327718059	2.331617888	2.750821208	0.929681986	1.447448228	5.657014325	0	0	1.215247571	5.77042727	0	0.977946357
1700120C14Rik	2.147197831	0	1.568486294	0	0.917782212	2.52041469	0	1.388027356	3.321101566	2.215187227	1.161536619	4.710708205	0	7.166037476	0	0	0	3.987111064	2.017818862	0.825877379
1700120E14Rik	0	0	0	0	0	0	0	0.557509952	0.166742677	0	0	0	0	0	0	0	0.618316958	0	0	0
1700120G07Rik	0	0	0	0.795300628	0	0	0	0	1.822097578	0.324092249	0	0	0	0	0	0	0.675672151	0.583332991	0	0
1700120K04Rik	1.53427764	0	0	0	0.32790009	1.800959299	0	0	0	0	2.489923801	0	0	0	0	0.775905479	0	0.949661813	0	0
1700121L16Rik	0	0	0	0	0	0	0	0.959990399	0	1.532072449	0	0	0	0	0	0.751010116	1.06469551	0.91919138	0	0
1700123I01Rik	5.164989204	0	7.545848508	8.717244333	6.40228484	11.51921704	15.68928181	15.02477224	8.388200731	2.131413872	22.91100375	17.56366965	4.410544352	1.149172366	3.713214512	3.395608665	16.66350784	7.352961176	8.615448543	11.72100742
1700123M08Rik	6.252253348	0	0.570893698	0	0.334052062	0	0	0	3.626418595	1.881315981	1.691092713	1.714591729	0	0	0	0	0.560313491	0.483739554	0	0
1700123O20Rik	20.72858637	9.142607622	21.90732789	15.63150965	22.05592445	12.94230942	16.37403253	12.54441663	10.0617598	10.91997007	24.81224226	5.32167883	17.32416992	11.28458063	9.512040774	12.93613931	6.956311267	15.56007558	15.74945542	6.785398055
1700125G02Rik	0	0	1.172587056	0	0	0	0	3.113032451	3.103534218	2.760091984	0	0	1.370752994	1.785756288	0	0	2.30171168	1.987153619	0	3.704513562
1700125H20Rik	0	0	0	0	0	3.008987383	1.922644753	0	0	0	0	0	2.188987089	0	0	0	2.450437666	0	0	0
1700126H18Rik	0	0	0	0	0	2.420596286	0	2.66611195	0	0	0	0	0	0	0	0	0	0	0	0
1700128F08Rik	6.754968313	2.222700875	3.837845743	3.166872772	4.170534663	5.286058916	6.75523832	2.911106021	5.224003003	5.936435679	3.654131416	6.586503725	4.486437503	10.85450241	1.348967344	2.277387433	1.614308598	6.039335797	6.347949067	4.041590922
1810009A15Rik	205.9075436	164.4798647	220.6694441	200.0536703	266.0613324	174.9126812	240.7995318	163.7556306	151.9066456	170.0351301	302.6492258	166.4297039	141.127379	97.95526566	248.3415979	268.5465637	177.7314392	140.0264761	168.9947904	268.8573306
1810010H24Rik	8.33870823	0	2.215005213	0.639714063	0	0	0	3.92032476	1.465636269	1.042757227	10.25196106	0.831553587	0.647334672	0	4.087407876	3.066909373	6.521865489	3.284499135	0	0
1810013L24Rik	6.54384101	3.633575804	7.618362	5.522205247	7.866704673	10.32169825	7.3621154	32.51949804	15.73569551	18.00279143	39.82411263	6.953902588	12.92222374	30.25660267	37.48897464	16.02947586	21.11201818	27.97306492	12.87560607	9.359943631
1810014B01Rik	3.599869944	1.522961711	2.253972897	2.603873168	2.417959556	2.414619505	0.578573652	2.991970077	0.596568244	1.06110203	0	1.69236554	1.317445933	2.288413614	0.924292439	1.820504152	0.737400224	1.909875423	0	0.989013652
1810018F18Rik	0	0	0	0	0.123047511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.221451571
1810019D21Rik	19.73960971	20.48503783	14.0496731	20.92906563	6.706612663	22.57654568	22.20794858	28.46552334	14.87433824	13.57643301	5.476017108	15.54590946	22.04280742	21.39652826	6.367847061	13.31012582	10.8862852	38.84728382	24.49578159	26.67092222
1810020O05Rik	3.978570958	0	1.743761267	0	0.170057067	0	1.790428495	1.02875762	2.769170646	0	0.43044528	0	0	0	0	0	0	5.417698192	0	0
1810021B22Rik	0	0	0	0	0.272247323	0	0	0	0	0	0	2.794732085	0	0	4.579063461	0	0	0	0	0
1810022K09Rik	409.2848215	182.5275307	358.1624763	150.7778927	210.0187813	160.954562	77.13353481	377.3911384	359.9047123	620.8637636	343.9075303	248.4105629	266.1175078	372.1097498	1325.587486	403.4553697	403.6576635	496.3770987	300.6701063	421.1274389
1810024B03Rik	0	1.299209042	0	0	0	0	1.480709821	2.552391535	4.071366216	3.16821933	0	3.609310394	2.247775052	5.124528116	0	1.663967911	1.415389055	0.814638806	0	0.759337496
1810026B05Rik	1.295917182	0.639626151	0.473321161	0.136699544	2.631106539	1.331022029	0.182245638	6.911258899	7.328637307	6.796169717	0	0.355386892	0.553311922	2.342698362	0	1.720328637	1.509785019	2.907704562	0.53280148	1.246122587
1810026J23Rik	23.12742043	9.33955068	26.87702697	29.2750914	22.01750841	20.97748302	9.165920765	24.12452845	15.14191827	16.08724402	2.843383016	17.00907448	28.95056269	19.29630785	20.31110767	20.06902774	20.34945475	27.16601982	29.69885635	28.50605657
1810030O07Rik	1.295665254	0.95925271	0.236614573	0	0	0.760436158	2.186522512	12.77287381	11.14738329	9.468231562	2.277912404	6.751038275	0.276602179	2.162070405	5.239573782	12.77709979	5.341277669	6.014770967	2.967888318	4.734345287
1810032O08Rik	9.178007355	4.529991267	4.266408388	0.704101908	0.624110287	10.77328983	13.14176308	4.584591105	1.61315399	7.747054377	0.451353238	8.237252405	8.193629691	3.248699346	5.248611048	6.329243993	2.691861607	5.680851284	7.350842372	2.888296253
1810034E14Rik	4.160940526	0	0	4.291622259	0	6.512236845	2.600691778	6.276163647	10.90508211	6.836511966	0	1.521438499	1.973975594	3.085929568	0	2.571855398	3.314618097	0.286163354	0	0.177824874
1810037I17Rik	23.04717672	10.1114671	23.6944282	5.762670127	36.12074828	19.03739456	19.2067483	13.24314624	25.08520568	10.86107508	17.08506116	14.98159659	13.84938041	31.33672945	16.87591319	20.2888153	11.01567137	22.19056076	11.63140258	16.74432539
1810041L15Rik	0	0	0	0.237635882	0	0.330546189	0	0	0.054444288	0.096838786	0.076166336	0	0.120233362	0	1.265298083	0	0	0	0	0.054155894
1810043G02Rik	0	0	0	0	0	0	0	0.317543994	1.139670467	0.844627205	0	0	0	0	0	0	0.352178173	0	4.039206978	0
1810043H04Rik	94.44193215	46.61372685	77.6114959	105.3145464	80.7351089	49.48992407	108.1487673	68.68206615	60.6470794	58.57540961	51.08880091	66.59835244	89.28763128	63.78837138	57.59052892	12.79301645	67.70946182	54.28066992	78.44985639	92.75906985
1810044D09Rik	34.28447566	0	6.261035824	28.93192409	19.78330545	16.09746337	42.42873451	16.62205599	15.90848651	21.22204059	28.74683631	22.56487387	0	15.25609076	12.32389919	10.40288087	7.374002235	13.79354472	26.98313741	9.890136517
1810055G02Rik	13.72289879	6.554723622	19.72525697	16.06321333	15.32628021	12.99044766	21.41521819	10.30178858	9.928011376	6.241444988	13.88906486	10.19735666	12.09642175	9.356717724	3.182473436	8.730791887	8.886417147	10.13796784	3.224007076	9.87542218
1810058I24Rik	17.27653186	9.474646587	14.48982577	15.65923726	12.71783922	21.03055698	28.07548645	11.99545607	13.11350472	21.12424317	3.807556289	14.03805517	13.66015369	11.38933964	9.200330272	26.85812906	20.6438081	17.03045596	15.33356361	22.15025966
1810062O18Rik	0	0	3.241399106	0	0.237083554	2.604316643	0	2.151349989	0.428957193	1.14446424	0	0	0.947298008	0	0	0	0	0	0	0
1810064F22Rik	3.980990593	1.071762802	0.528733868	1.221625987	0.696111095	2.124067983	3.257304316	1.637655212	1.959190237	3.98258972	0.78310375	4.366920638	3.090446586	6.44175509	5.203662039	0.915110068	1.55680499	4.704167528	0.510152293	1.392008789
2010001E11Rik	0	0	0	0	0	0	0	0	0	0.250763718	0	0	0	0	0	0	0	0	0.085657956	0
2010002M12Rik	2.475818005	0	0.361707389	0.626786706	0.952420649	0.87184627	1.114162635	4.961424378	4.786728854	2.72449377	0.937513657	0.814749532	0.211417772	7.987345584	2.224894133	0	0.532505956	1.685684995	2.791965712	1.42841199
2010005H15Rik	0	0	1.152599777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.606894741
2010009K17Rik	0	0	2.135342744	0	0	0	0	1.889665312	2.260679662	1.005254554	3.162640056	1.60329367	1.248106674	0	0	1.478304123	1.047884528	0	0	1.686528543
2010010A06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.428294322	3.088737676	0
2010012O05Rik	12.63452253	26.07791973	21.25529588	9.046544648	20.78338064	20.22354801	19.81402049	28.46221535	22.35485967	40.94703007	29.82416082	20.99902095	20.9241413	65.59207586	38.5348392	27.49401097	17.2929841	18.72134319	13.31241157	28.56867743
2010107E04Rik	1045.385324	878.7280445	1035.407221	664.5227004	953.6637246	626.9410698	811.461436	460.353533	484.544169	844.579073	1385.366316	746.1245555	549.6456623	1221.354559	1259.418087	990.3827597	754.3907328	871.6880732	1014.034138	1257.179961
2010107G12Rik	0.386057812	0.762186584	0	0.977357399	0.082506835	0.906321501	0	0.499123831	1.194242268	2.124170884	0	0	0.32966673	0.429475215	0	0	0.276781363	0.238955683	0	0
2010107G23Rik	8.181927727	2.375503535	8.086176597	5.279950792	3.085784213	6.779347657	7.03914565	2.177863835	6.327552261	2.317137881	1.041423935	7.919214833	5.342848326	8.031260949	6.920179096	12.41314294	3.795630267	3.872710997	0.113072461	3.517254789
2010109A12Rik	0	4.502186079	0	0	0	0	0	2.948291682	0	0	0	0	0	0	0	0	0	0	0	0
2010109I03Rik	8.388522741	3.486589608	5.16012873	2.235439604	1.226627842	7.773616053	5.4637957	7.991271431	3.414381048	8.50231197	2.388321187	3.874413956	3.770115549	14.73461866	3.174040809	2.0094595	4.747966463	7.378374051	1.244695896	1.867962191
2010111I01Rik	0.949686815	0	0.867159707	1.001775086	0.304445282	0.836068025	1.068440373	0.153478089	0.459029427	0.898111436	0.128434371	1.302190641	1.419192257	5.282459467	0	0.60033724	1.531959997	1.175642894	0	1.735072112
2010204K13Rik	1.761337756	3.477375576	0.643311503	0	1.505706123	1.033743023	2.972376269	2.84648316	1.021607353	0.302851531	0.952803822	0	0	1.959423919	0	0.445366464	0	0	0	4.403515328
2010300C02Rik	3.056593473	0	0.976842186	2.901816922	3.674496083	1.345454115	3.868655745	0.617466881	2.289968449	2.167947508	1.240108804	2.514682115	0.978794961	0.637565361	2.746808075	0	1.369626648	1.182449815	0	0.661307913
2010308F09Rik	2.376926558	0	0	0	1.015975744	0	2.674149264	0.768266211	5.514639404	1.634793426	1.285809438	0	3.044596879	0	6.408075971	0	0.852060173	2.206846067	0	3.656952047
2010315B03Rik	3.925504118	1.490393845	2.205772679	3.567466682	2.710434745	4.253371074	2.038323995	20.69111601	14.12822366	8.203445557	7.187297264	3.312350097	4.899237143	2.687372275	0.542716112	6.4136645	16.66968175	13.45704176	3.618031862	3.716597876
2010320M18Rik	12.30099375	0	0.816876083	3.774742311	7.886767409	1.312645503	1.258106466	6.506028893	6.918590107	3.845604671	3.024672537	4.906724251	5.729563523	0	4.019741616	6.220783123	1.603474312	6.229526548	0	7.74218472
2200002D01Rik	19.71864517	34.06387731	18.00510894	23.57352632	17.20796392	7.715352265	11.09218126	18.05804425	6.989379429	13.56201411	15.11143104	16.22267559	7.015984261	21.93627251	11.81344183	18.2819859	38.87713605	9.153840785	10.42340749	15.16877743
2200002J24Rik	0	0	3.990640539	0	0	3.206298031	3.073079728	0	2.640547966	0	2.955253823	0	0	0	0	0	0	5.072128173	0	0.525312169
2210010C04Rik	0	0	0	0	0	0	0	0.251426057	0.150395356	0	0	0	0	0	0	0	0	0	0	0
2210013O21Rik	0	0	0	0	0	0	0	1.258305173	0	1.004080192	0	0	0	0	0	0	0	0	0	1.497385155
2210015D19Rik	8.150016116	1.787824617	4.299698298	1.910450423	8.805721287	9.035138746	4.075170943	4.975776324	6.127793378	7.940964645	2.694259939	1.986689982	7.346193085	7.555496034	7.324012917	5.953387801	4.220013236	6.726083012	10.5310405	11.84236346
2210016F16Rik	26.56986119	53.91349217	30.83837475	40.35911141	45.42729247	25.99010187	59.12030418	43.511854	46.917915	25.58376403	42.79986667	50.19525008	32.52065334	26.93062229	20.16280743	39.11586424	35.5582645	28.14054575	23.23494823	30.09096815
2210016L21Rik	26.50813323	34.26663849	11.06495786	23.43485852	23.87485272	12.59443583	51.12487183	25.70374294	19.52405163	27.99862401	15.02254027	17.30828394	26.94775773	1.404253808	27.22461367	29.04531624	13.57486775	18.75150415	19.12800562	16.75029485
2210018M11Rik	9.962484407	4.097654827	6.974176228	11.38464726	3.992146841	9.014218556	4.903606292	7.110960274	7.142767767	6.20958811	3.592834742	3.187414919	4.253637094	3.694300004	2.238196938	8.082058791	1.339224621	3.340140874	2.48683356	6.785609359
2210404O09Rik	2.250642301	0	1.370042058	0.31654469	1.923995488	0.880613147	0	5.334624722	4.496421616	1.676932969	11.76912205	0.822942271	0.960946606	1.669171569	0	1.32787786	5.10967557	4.179196108	1.145641416	0.577110172
2210408I21Rik	0.739624253	0	1.404730978	0.249661135	0.41098131	0.52090957	0	0	3.37476283	0.610435116	0	0.162265162	0	0.987365959	4.253845886	0.149615297	0.74237558	1.922761656	1.11209335	0
2210409E12Rik	165.7386124	133.0672646	184.0246307	59.67497129	212.0539452	285.3350105	551.9316402	115.710673	193.9717119	177.0661238	205.6135485	206.0466268	464.2162276	226.1705338	472.6395132	222.3926216	126.7467758	387.091727	399.763636	523.5843519
2210414B05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.366805906	0	0.223945572	0
2210420H20Rik	0	0	0.970610338	0	0	0	0	0.858938778	0	3.198537218	0.718781831	1.4575397	1.134642431	2.956323807	0	0	0	1.644868785	0.312166554	0
2300002M23Rik	0	0	1.462915101	0.563337945	1.284012614	2.350771393	2.253099319	3.452273166	0.774391471	1.606957401	0	0	1.140097442	0	3.599408057	3.375934897	0	0	0.313667355	0
2300009A05Rik	0	0	0	0	0	1.63531923	0	2.701779	0.53870711	0	0	0	0	0	0	0	0.998819701	0	0	0
2310003H01Rik	4.198363508	2.331210681	9.00879246	2.657180808	3.925506279	5.236111903	1.771255402	1.187364503	1.116099329	0.99258993	3.264741034	2.87835399	5.153599525	13.13585452	1.414822443	0.132698165	6.772469455	3.735535867	6.781142442	0.908335058
2310005A03Rik	0	0	0	0.504336984	0	0	0.672373972	0.772675199	0.462190605	0.616565742	0	1.966737572	0.51034491	4.65398321	0	0	0.856950045	0.739836964	1.12326215	0.229871179
2310008N11Rik	0	0	0	0	0	0	0	0	0	0.507974376	0	0	0	0	0	0	0	2.742906193	0	0.568156779
2310009B15Rik	0	2.880558052	2.13160309	2.462507024	1.247283706	0	3.28297484	0	5.641801259	0	0	8.002429	2.491841695	0	0	0.737857575	0	1.806186915	0	0
