Symbol	E2.5_WT_male_XK122	E2.5_WT_male_XK126	E2.5_WT_male_XK129	E2.5_WT_male_XK134	E2.5_WT_male_XK26	E2.5_WT_male_XK28	E2.5_WT_male_XK35	E2.5_WT_male_XK36	E2.5_Xist_female_XK124	E2.5_Xist_female_XK125	E2.5_Xist_female_XK128	E2.5_Xist_female_XK130	E2.5_Xist_female_XK131	E2.5_Xist_female_XK29	E2.5_Xist_female_XK30	E2.5_Xist_female_XK31	E2.5_Xist_female_XK32	E2.5_Xist_female_XK33	E2.5_Xist_female_XK34
Rtn4r	0	0.309722144	2.051309288	6.623007499	0	3.038529293	0.717435488	1.561695436	10.5896821	3.335572223	0.436277863	1.926001932	14.47761793	0.153522911	0.300587772	1.496102653	1.823198969	1.423690681	0
Rtp3	24.85851805	13.23970701	9.842464864	15.16682206	3.009904725	9.664297173	9.218729431	9.4176278	4.755017193	5.456091661	12.65507909	6.300833785	7.943155398	5.918104972	5.583300518	11.34421614	7.922103718	8.965771803	4.555767954
Rttn	2.014945499	0	1.057684305	0.569152843	0	0.809466321	0.43157329	0.624055129	0.321187707	1.228477556	0.168713313	1.064007906	0	0.752006708	0	0	1.952447621	1.137816569	0
Rufy1	3.674981516	3.932084069	4.133720745	6.228335744	7.416199824	3.714698313	1.518036249	3.414570367	4.393514193	2.016515623	2.153968011	5.821809161	4.786481935	9.474565034	13.2857457	0	0.692415508	3.16303668	0
Rufy2	3.824472987	2.013540538	2.581123729	2.314890341	0.55127694	1.359404093	0.677051642	1.850423841	1.306352642	3.397642278	2.28733414	1.269427159	0.569278536	2.028337275	1.113659305	1.673349073	2.411742813	0.850916468	0.796480755
Rufy3	0	0.289413761	0.958402794	0.51572825	0	0.047321565	0.167598368	1.09447167	1.455194117	0.66789853	0.407671262	0.128551042	0	0.143456462	0.046813054	2.376606249	1.572602206	0	0
Rundc1	0	2.346952062	8.199039019	10.93809087	0	5.313409544	5.087952805	4.87010957	0	1.666526286	9.790672327	3.849094107	0.263715552	8.411813957	0	5.988195466	9.891557816	8.962476029	15.4965674
Rundc3a	1.602827625	0.190551313	1.622614317	0	0	3.489553711	3.383990413	1.201008391	0.766485043	2.345319331	0	0.338554321	4.17520765	1.747368941	1.047945417	1.165905692	2.157100653	1.664213079	0
Runx1	0.331266993	0.393825009	0.894283839	1.403573082	1.337009291	0.92726892	1.368375055	0.55601359	0	0.242361334	1.830661935	2.099137867	0.115055706	0.507548535	0.050961368	0.025364784	3.602243928	0.307748254	0
Runx1t1	2.478999754	0.421020817	3.664816603	1.800597135	1.786671527	2.368110329	1.820459157	1.464794647	0.338707884	2.979623924	2.550133668	0.972441173	2.583019803	5.655536365	0.245162404	1.166003617	4.575444253	6.270352626	0.368767074
Rusc1	5.082991093	4.07894874	25.44282524	13.99876008	32.69608894	31.0251609	14.81417762	21.51924446	29.16872598	30.91264565	2.447221297	12.8837455	24.71595419	33.54775294	21.69927631	41.83895333	11.21880988	40.69354121	4.366635995
Rusc2	4.970783264	5.479708297	5.896252953	3.446366916	0.455961749	2.03791081	0.995538026	3.277681292	5.834622634	1.653055045	4.010735829	11.1675922	1.726453258	2.423257688	1.355594093	0.795816569	2.870501198	3.852345691	7.434690989
Ruvbl1	110.6241604	108.7190227	94.90098675	112.4910821	147.3398376	108.2644205	103.7127053	105.216753	96.63315455	141.3660712	161.5409075	79.44570937	88.11445681	147.588485	153.6173634	107.1785642	118.3092157	136.5433775	78.9451649
Ruvbl2	470.7327705	340.9746804	281.3035219	266.7549719	357.334092	254.9643535	274.6472971	324.8108335	282.9533306	291.0849331	408.5483024	311.8335931	223.2238003	274.7338774	350.872367	181.1104164	289.6524365	281.0554947	214.2793403
Rwdd1	189.5128869	248.9043942	277.6276766	196.9171524	198.0500618	244.1876716	303.6042879	239.1062519	356.033011	432.4599774	285.6257138	152.9699189	292.2794561	269.620852	301.0868991	286.5885571	210.111173	296.1426617	230.6984318
Rwdd2a	0	0	0.397082286	2.991447591	5.342961749	3.70555568	0	1.69290947	2.532227161	3.228417697	0	0.372825908	0	3.640480014	0	0	3.230628663	4.629928567	0
Rwdd2b	1.160221707	1.931052799	14.35554375	8.848514296	3.512032367	8.570173795	14.27119217	5.563911115	0	6.790724982	11.85186968	7.106905281	7.253431084	4.649175752	2.677288421	0	7.494899533	10.20787572	58.95688126
Rwdd3	7.196658232	4.448968679	2.590400004	0	0	0	5.417004547	0.603959927	0	1.053042848	7.230996891	3.648242203	0	0	4.317759015	0	0	1.415799943	0
Rwdd4a	7.442397781	13.95994925	11.34791763	15.41629139	23.36278803	15.0456607	21.33001486	8.823473406	17.79507197	16.94000636	10.52446449	12.05205216	22.68963229	21.97723113	11.7036442	19.56508986	25.99721339	12.2463924	4.305405552
Rxra	6.952078429	4.077371187	11.67770224	6.676658848	13.56181045	15.35175533	14.63512094	21.86489247	12.18997905	3.051764958	17.77358076	13.41175198	32.19462693	15.40382487	10.05322565	7.665317593	9.930018527	21.30040743	44.97933283
Rxrb	14.11044204	14.6782337	7.142316775	13.45178763	0	5.211458285	21.61455839	16.70540191	14.76065218	3.548693528	13.29165902	12.29436534	11.63949747	8.834777622	6.851330668	10.39906651	13.86267593	5.927809779	0
Rybp	26.776305	16.5796189	22.71454044	18.43575282	20.82607371	27.84642672	31.33829036	21.80249594	17.87314906	15.30473609	15.60062242	12.84332432	17.82490539	24.45729427	23.94288757	44.97703047	12.55247235	26.42999113	22.88649695
Ryk	0.747201246	5.329837451	2.857606861	3.799056031	3.015739659	4.822150018	4.252494361	4.971755653	1.786588186	4.373334975	0.125127749	3.472176642	4.41180701	3.126237736	2.01158575	2.345710668	2.332970054	0.40832512	5.135174622
Ryr1	2.542488189	2.229184911	1.465678742	1.885184489	0	0.827825502	0.072932892	1.466928317	0.75989892	2.499554382	0.771708005	2.584468417	0.496719796	0.97386412	0.501136155	1.934590649	1.984588768	0.060786272	1.88632928
Ryr2	2.613448909	1.484448334	0.881903862	0.492139656	0	0.57575368	0	0.191475583	0.069431792	0.21244997	2.625918909	3.066783033	0.504279724	0.171118738	0.044671899	0	2.297906864	0.555402794	0
S100a10	26.28883893	88.40232392	35.48449483	19.09464008	49.26210733	17.52062737	75.15265505	6.3034833	16.16340075	19.2334226	34.59012256	9.51910581	14.34815462	3.54094689	12.4215199	18.11619195	25.47343392	2.052304874	0
S100a11	125.9300958	171.5922132	73.00405092	102.608433	19.54845529	9.415019667	52.90754577	56.32576844	50.95604735	214.3861519	113.5534327	35.80682162	70.65379167	27.68560285	41.72603584	39.3110867	105.3370457	20.11584539	68.59126103
S100a13	10.24240478	4.058876213	3.840313293	0	6.889805221	0.265464051	2.507177817	0.818634195	4.898000228	0	10.29127613	0	0	1.810711478	0	0	0	1.306012193	0
S100a14	0	7.420886007	2.507601831	5.667358928	2.249411294	0.866697701	7.162343021	1.336354907	7.462554381	0	5.973221663	0	14.71147443	2.496044183	0	0	4.560366876	0	0
S100a3	3.428520326	1.630391288	0	8.715952284	0	1.866078055	8.497378467	1.233125244	0	5.016743456	0	0.724182909	0	3.838719636	0	15.48858483	0	2.623030106	0
S100a6	20.37084678	14.53066394	3.055158837	5.754064002	3.425737645	0	9.972918714	0.407039951	35.71884265	6.209877157	14.21392064	0	11.79200974	1.200425319	0.783451299	2.599625751	1.462148226	0.742140845	0
S100pbp	17.36880414	11.6384206	22.02342669	21.40839336	38.23708201	13.99610272	18.55246716	17.69978736	30.95836065	13.28495971	4.495129417	18.00995116	13.16189651	20.00514747	37.40768801	19.82777943	18.19007915	8.456133279	28.27999789
S1pr2	8.671781429	10.10321337	11.70511121	19.10594537	5.249958152	10.72088122	17.83079925	19.70138431	12.85543814	13.95777433	19.89504547	10.07424608	6.927334459	7.511933288	10.13875968	1.394378302	10.27009797	13.93234321	20.58812817
S1pr4	5.100514986	8.246659485	4.130784127	0.864432097	0	1.665667667	1.217311837	1.406439546	2.439107231	4.104798866	1.708283985	1.077346911	2.125814041	1.562944067	0.549256218	0.702974435	1.317949738	0.222983396	0.212445586
S1pr5	27.39518285	2.791595824	13.20636796	9.120018476	3.948866319	10.72655643	3.682260406	7.800402681	7.95393357	14.67422595	12.28834742	49.39188669	19.70943447	18.44982347	15.20199061	19.70266255	16.95960085	4.75855058	5.094010898
Saal1	2.077979547	9.263981141	5.609685134	8.364148578	7.338470979	6.503276066	5.817756995	10.24534022	5.465385797	10.45199371	6.78565735	6.693490554	6.67594882	2.87763161	3.556347596	2.86395884	6.823617689	3.577011475	0
Sac3d1	26.64963398	33.79442786	36.37117677	40.64907004	30.47510279	55.25670931	78.77013493	42.17396032	50.12667143	58.49216169	49.98334503	28.52036797	69.72819615	44.80947165	41.40716875	35.36928951	31.17892752	19.02937707	21.0900949
Sacm1l	0.711070921	3.888623322	4.319093978	3.615355681	12.1971428	8.790935229	6.39666289	7.374086566	1.700199128	4.161865821	3.215086995	5.557202028	0.246969269	3.645509515	7.21971025	0.762243892	16.38325801	3.186363233	0
Sae1	97.85301198	123.1568474	131.7878117	233.2825483	218.5331325	243.2692132	271.0266255	230.7194248	142.8779739	148.9096016	107.4964404	193.4601809	171.7442248	388.7282155	294.1451361	300.6993081	203.4019326	414.6017824	117.9251271
Safb	7.669200353	20.97022285	20.35860713	25.99542581	21.66727938	29.63681365	29.70824547	30.70971286	18.33736602	15.71061853	16.69588642	23.32674374	42.35231999	35.74807264	36.27923474	52.38029457	27.0830459	29.37897317	31.30472145
Safb2	11.19089153	10.99816519	9.566746227	18.96625314	3.763914069	15.48851304	9.99863586	14.66886395	11.77346326	7.91455676	5.247334663	14.02506803	6.478037134	14.55216082	6.140307535	5.941002908	7.952106729	16.6749771	0.31074712
Sall1	5.57224228	6.182895323	2.402661294	5.902375905	0	7.112790357	1.236121648	8.79599629	5.995554778	1.698650057	6.143160785	7.944659833	6.12861499	5.007556978	3.178861965	10.87985657	10.99879239	7.130558974	10.44422428
Sall4	46.67599602	50.79956012	67.54954382	88.07699151	37.38598723	133.5344878	102.8740452	109.8707381	78.69820591	49.6393563	49.47733245	60.88218423	89.7482818	105.2865448	83.2423311	132.4198011	74.91412846	74.31261233	72.2538201
Samd1	1.178709064	3.082864453	1.591013426	1.997668768	9.514651343	3.849292831	1.622976949	4.80468307	1.691004424	0.86236633	2.171277611	1.991765259	2.865725978	1.597572308	0.362659896	5.054144434	5.076217163	1.867983915	0
Samd8	2.093274094	2.654483	1.883658028	2.365111915	2.464161436	1.627612947	2.594026069	1.714896486	1.835204221	3.190582875	0.876359206	2.358122539	3.029317922	2.055894918	0.670884526	1.736365721	1.577602977	2.135312203	9.590747744
Samhd1	3.652528387	2.750116377	6.436594924	6.706139181	16.58449997	4.875336668	0.838200813	5.181791135	2.620002616	3.785702169	0.917489082	3.085994402	2.325760723	6.564769834	6.83641036	3.589104251	2.359491564	7.252159618	19.39712968
Samm50	13.13207307	12.48959638	17.39733081	11.12807775	7.361342996	11.0049368	2.544830442	13.64471878	3.488812675	11.74271809	8.063447579	26.50518105	20.27126121	18.74447752	20.76325453	15.41781627	19.79406103	15.15000908	38.28820576
Sap130	23.7118686	14.16714601	16.27661552	10.30428896	6.748233881	8.651218868	21.4312186	15.67179846	10.46695939	13.78948463	20.36325567	16.43814038	6.757423662	16.08694505	20.20309182	9.636615178	19.83432292	13.35659436	1.139586697
Sap18	59.29813293	52.20081024	37.79676768	36.49038361	5.698335145	12.73429057	9.849627137	11.8063362	15.86632906	39.25188286	14.77705168	13.86711843	9.807351071	15.93259702	7.54761001	16.81028671	14.36471838	7.831163336	5.8806511
Sap30	123.8092885	56.91347305	57.09828446	31.47468145	6.246251986	32.73084233	20.83574971	23.37830345	69.07436219	132.8525266	64.61891028	34.43266296	32.25109679	32.46678639	38.56924783	27.64986561	35.99072296	43.18861356	48.99034724
Sap30bp	51.49026116	48.13640395	26.85273715	53.54920637	51.95428386	42.94765481	55.8586237	47.21029259	61.55764109	80.05144903	31.35511851	50.42479348	31.29631041	53.65103194	74.80082024	100.8936438	29.8603121	66.25225802	11.69815427
Sap30l	18.91108952	19.85940789	18.79001578	29.37953015	14.31113512	11.64083	24.30295346	12.46977006	27.88392426	13.83571856	18.20960147	7.988920306	26.82016107	8.915231033	5.091168995	16.53137091	2.714743898	7.750796329	0
Sar1a	92.87837846	108.4103686	76.19081212	90.62982514	57.74382296	84.61794155	103.5999454	93.12986473	83.89535235	101.5842349	82.32405663	74.50901422	116.6520711	123.1191792	121.8826808	77.796648	76.66458417	97.76842839	124.2625422
Sar1b	150.0121296	144.9890187	142.0027099	122.1670907	163.1586157	168.4478513	171.3229837	188.6068178	124.841022	179.5938104	131.4791062	150.6115504	130.5939198	181.1626708	147.456414	148.2774245	133.8227371	204.730924	142.4119577
Sardh	0.535565264	0.25468157	4.337413961	3.176854336	0	7.82880161	0.934072253	7.99394136	14.85447341	0.587744845	0.717494265	0.791866525	5.02234061	6.3751416	2.883655395	10.74401711	2.825413786	3.541329056	0
Sarm1	5.199878233	1.461163997	3.296690323	6.809830006	4.29278627	3.785844314	0.520710342	3.145376785	5.425360438	7.435738654	2.770668574	4.99243059	2.626941906	0.947121009	2.327091077	2.026942898	0.203579507	3.642403984	0
Sarnp	154.0057756	141.5523524	95.14719715	101.2866972	125.2426458	126.8953159	150.4409975	76.3345553	89.03568211	169.8512502	134.3394847	126.2342186	122.945581	219.2982262	145.687515	100.4965869	123.2438131	199.7228896	126.3775178
Sars	17.13519662	33.06384232	25.05638536	42.44398938	36.57418876	29.36266047	28.43335264	32.39506131	25.52804924	28.68916303	32.55770666	33.13097707	32.96159612	46.40980185	61.28793142	11.65683697	43.14126764	53.98658894	42.27368914
Sars2	11.50259594	28.2612538	29.61464633	22.7436158	11.60625565	24.44632038	27.10065603	24.97584352	22.61371658	17.29857194	43.23353729	17.81717449	27.07778822	22.21781957	19.36656061	25.73724768	10.32020197	23.32750724	41.7884917
Sart1	10.06938439	9.234720718	10.57123365	12.5959863	3.870525031	9.581682714	7.878637617	12.21579581	11.92350216	8.243974809	15.49733353	11.44467887	7.660752898	11.35888605	11.24906387	7.563169681	5.83358657	12.44645708	11.78336475
Sart3	5.445859392	10.52070675	14.08900214	23.65087182	6.868670849	20.21924045	25.86969135	34.6852295	3.255317125	8.715647443	23.02734418	15.52893725	9.930148077	16.64756037	19.47835583	13.49985797	18.54259602	21.50169942	21.83236818
Sash1	0	2.424137401	0.458720424	0.863950721	0	0.369942246	0	0.448180283	1.300132781	0.870230036	0.626021987	1.722795149	1.652490185	0.480638065	0.313685916	0	0.365893281	0	0
Sass6	1.151193809	5.748080767	4.532131109	7.316385318	7.550193295	3.580415873	1.53225454	3.760920536	3.578315815	3.368942552	5.012309029	1.702111587	0.799665645	7.801396487	4.294603783	3.966559357	4.152090691	3.114025434	0.239746422
Sat1	1580.698541	1137.934158	1942.516569	1213.323094	1566.225744	2209.589433	2072.580185	1495.59328	2466.629986	3566.315186	2784.55422	2609.074495	2925.257075	2741.296283	3598.898658	3433.668927	1303.970015	3790.469055	4078.001059
Sat2	0	0	17.4338032	4.690671222	11.17054588	2.367204945	5.335214699	2.986344129	5.294134789	10.1244936	0	0.584601169	1.922552154	0.978578009	11.28306071	1.059598024	0	2.571198283	0
Satb1	12.58673048	8.208640638	16.09955736	22.2461371	6.168649268	15.63081898	23.93301231	22.85072393	12.3820984	14.20770127	11.08099496	11.46999896	24.35619807	16.08469126	22.12930598	17.84320614	21.3726092	22.42327504	17.22568152
Satb2	1.385417975	4.941140452	2.701151121	8.21799209	12.11516071	7.181490597	6.231482322	7.502017346	2.429232677	2.533996411	2.784056919	6.145279716	8.661304768	4.109250109	6.607017025	6.117284304	12.67865903	6.712892788	11.8295538
Sav1	1.93508242	3.910871214	2.611961003	1.639782805	0	0.300922388	4.440725671	0.869981346	1.388057932	1.415743694	0.810131505	1.839304036	0	0.285079206	0.07442218	0	1.041700926	0.158620472	5.641975447
Sbds	99.03068853	117.7321092	119.1899264	95.10740271	169.8693356	107.8010203	103.4793569	137.7231645	83.66451144	103.8489639	95.91003926	101.101614	95.16048209	160.1910367	144.0944747	80.88193276	69.65915368	199.6938434	78.0275722
Sbf1	6.231286464	7.871033881	7.184351257	7.59053577	7.859302382	4.99650948	4.790457614	5.509585755	13.03684915	2.991797549	5.152296785	10.52953631	7.710145741	4.062160375	2.666125934	7.753255231	8.050679575	3.234966841	3.730948505
Sbf2	0	0.081030197	0.843335587	0.86636298	2.407055363	0.291480492	0	0.286001965	4.400199842	0.872659828	0.114139985	0.503884911	0	0.220907531	0	1.095958375	0.11007447	0.912549354	0
Sbk1	7.75522584	3.262376311	2.415680943	0	0	1.252390886	1.314246436	0.107280691	2.852777911	0	4.295716367	0.252012821	2.0719587	0.386696149	0.137659209	0	0.128456082	2.542811758	0
Sbno1	10.42275626	11.46891474	14.23215302	14.78881865	32.28377603	13.36242863	21.67142914	20.1094145	13.90952304	11.52690334	18.18478564	12.69718215	16.83736471	30.63849916	19.66978007	28.34041215	17.43268036	22.54458229	29.88405464
Sbno2	5.261005328	5.879247204	8.639877256	8.916319004	1.592525021	9.613059735	8.596134718	5.865849223	9.057078008	6.15848507	14.00818639	8.55659565	13.3389486	5.270401823	10.40003458	12.00433217	13.14105718	7.70498942	2.081737816
Sbsn	3.203551801	1.777311937	0.720688715	1.809786534	0	0.083030095	3.528803423	0.960176262	0	2.734410475	1.430594427	1.804438255	0.741772091	0.125853865	0	0	0	2.567625521	0
Sc5d	3.256255854	14.19433589	7.813816643	3.679121403	20.80880479	2.953862995	13.15181427	4.4894751	1.038111802	6.352905897	9.27008014	1.146327771	3.015902179	3.198109546	0	0.166218845	13.20533092	0.296575849	0
Scaf1	2.337664805	3.195988476	3.812731441	0.495232466	5.30714587	2.090283131	2.199482813	2.522341893	4.471560339	2.351636027	6.654986908	3.579824925	4.262570146	1.102042365	2.652205534	0.760718831	1.195499576	2.395256467	1.58222881
Scaf11	7.901043735	15.47985182	13.01102519	25.71002807	12.43670498	14.67046317	10.704966	20.66895013	12.69523104	12.83283496	9.52649202	13.55133363	9.769322826	19.64820955	22.19464244	17.76206747	16.33274844	19.75781855	12.11060861
Scaf4	2.922081006	3.890768579	5.258939918	4.45709219	1.769048623	3.680715948	10.51460077	7.952383469	8.943120678	3.634346588	5.578444908	6.172111939	11.36685372	7.404347137	3.326495076	12.17150129	10.38197	2.107825691	26.28934023
Scaf8	7.514179578	11.91092342	9.015633916	9.763488242	6.065517012	12.03576854	2.345173381	14.29375959	1.43733641	6.230521526	0.419446293	9.417201435	9.221385492	4.723200243	11.98349829	7.786447276	14.77795882	8.23996406	0
Scai	1.596388762	0.433796187	0.872178776	0.193253551	0.920442962	1.18806571	0.565221737	0.601509524	0.218115979	1.00109903	0.649240478	0.481706121	2.455456886	0.77946152	0.491169704	1.309648903	0.024553545	1.159023072	3.4196118
Scamp1	34.01764872	17.470815	12.39753313	10.95405077	21.96749491	41.57974973	21.67096405	27.52879935	22.77451797	19.91037536	21.30551027	22.13077136	34.02724415	14.71385313	39.77230841	21.82736492	14.35700785	15.9499781	0
Scamp2	34.39646182	35.93543906	30.24861628	30.03071063	52.58551167	36.30804647	46.69110182	34.30215347	40.37399419	49.5676531	44.68439092	45.79359186	45.97625043	49.8134648	45.13787865	33.20061745	20.31196712	55.36491117	58.60940122
Scamp3	72.4754958	77.54589817	88.933571	47.4574388	83.10072087	68.00769833	71.36659662	74.94272909	59.07675714	98.21578585	95.71588939	93.59062365	58.35373887	106.5778422	129.9926501	81.60105951	85.47894145	92.98381294	108.056964
Scamp4	47.41327776	34.78650623	75.88348248	123.9774079	72.44427548	68.14927709	104.4541479	129.0342621	75.14615962	72.35023803	60.34337797	67.2421112	125.6241668	123.0955559	187.2461647	104.9700603	68.40350519	133.1037018	36.67574772
Scamp5	31.36489043	23.28225327	19.10288088	3.889538092	9.262696458	6.959384264	8.918218491	10.08862103	14.99894251	17.07044827	17.16646064	9.048768711	23.11581276	8.430000283	9.826736425	17.3967998	17.13155684	6.103532829	13.86062646
Scand1	131.6912702	258.8975555	166.1946108	65.3237687	29.16835302	123.3744177	107.9117373	92.419492	173.5675125	160.9714551	154.9107881	143.1519037	124.9456526	59.24388526	63.2478859	150.7601646	19.71158577	97.59249757	127.0955719
Scap	13.66928496	8.396172773	11.78795186	14.47913679	11.49372546	10.98275444	15.68448558	11.91541553	26.69177757	8.542275721	6.199604116	20.69209888	16.61666402	6.578345686	11.95997084	13.43192538	10.54718542	12.07632499	0
Scaper	0	0.772567996	0.417695228	2.360052492	0	1.263213135	2.173042382	1.16864351	1.109865679	0	0.466391737	0.784359356	0	1.477077817	0.142815867	3.19874087	1.999019917	2.435136417	0
Scarb1	1.574907401	1.872320318	1.240049551	5.338286474	6.356400946	7.592271859	2.89134216	4.484332878	4.142233526	1.15223269	0	3.160240773	4.922973871	4.733160863	6.178145306	5.908865473	3.391240563	0.86064398	9.347674321
Scarb2	40.49228745	47.58888087	49.45085885	19.60745032	18.67757624	24.28807348	27.29303671	24.61964745	56.98471197	50.78561148	34.29206033	78.9311321	23.7075282	27.54302883	34.97274615	47.92416232	28.2750709	10.62140722	44.09192352
Sccpdh	2.540173228	1.811922888	0.857177109	4.305069737	10.25225959	9.085444993	0	5.786235971	3.644193718	1.393829868	4.679204925	1.07308685	0.441126691	3.66737638	0	7.390944305	14.22133139	0	46.28870985
Scd1	2.018694622	5.519803128	20.89028807	16.25103749	15.27665102	27.42918146	10.60866136	24.65570659	19.78979763	5.907663991	15.71953246	15.13702478	20.15758373	15.10777164	19.13773217	13.02247505	27.5481331	10.70066755	2.627570228
Scd2	0.895654549	4.791573735	6.649216082	12.90257279	6.777945422	38.09367737	7.440525068	18.87187603	17.34652255	5.897503589	8.324335294	18.72911572	20.37566694	18.81594932	11.91844392	22.90551185	26.03621676	6.778893645	9.046611979
Scd3	25.32560029	13.54869256	8.862601975	14.90335741	2.839314543	4.321249833	3.551684713	7.970182415	3.027726366	4.889517685	10.13145324	6.983878062	5.619725217	4.352839071	3.733698596	1.131174329	4.923162633	1.922187562	1.172062911
Scfd1	26.85100376	33.30957236	21.01060931	25.72129901	63.60960774	45.84047452	24.54045671	23.02384204	23.44762424	26.90471598	21.50509772	25.64528745	30.41052726	44.64814818	34.03335922	21.98977547	12.19208557	54.67414778	34.28115856
Scfd2	0.403155487	1.150294233	2.358098237	1.366530807	0	2.194298225	2.516494332	1.232514282	2.120714109	0.884869036	1.755342906	5.705437077	2.520432535	1.496715268	3.814262731	0.401299784	2.951583446	3.172514223	7.892309667
Scmh1	5.753933936	2.736213546	1.779850563	4.266382458	8.708681319	2.74028669	9.111050205	2.414416114	0	1.315527895	1.445347169	0.911523096	7.244407632	0.974829773	4.425861197	1.156504102	0	3.969764732	19.02314394
Scml4	2.572293438	3.302702014	2.314709382	3.487605494	2.076379656	0.760027215	0	0.863490863	0.738054829	2.070133548	0.861522355	0.869324732	0.893409378	1.485499979	2.018150732	3.03315238	0.83083607	0.646616604	0.642843778
Scn2b	1.070191351	0.381687395	0.48151232	0.453438406	1.079835759	0.208030246	0.098237184	0.128304132	1.023548199	0.391486337	0.17921629	0.339073804	0.185849518	0.252259478	0.123476871	0.081943486	0.115221895	0.029241521	0
Scnm1	195.9603819	112.48952	119.0276919	71.16694985	90.38918776	51.80506601	116.9219643	49.33632285	155.290573	180.2345631	99.38529794	60.90444706	69.03329186	107.7232588	45.86514375	76.3085557	48.82686384	91.63588335	123.0145214
Sco1	8.555279692	5.966927367	8.34011964	8.216346297	1.726475724	8.026876206	5.340200881	6.017343871	11.72811659	7.511049548	14.70888389	10.36055325	9.706642408	9.07471056	8.423199758	5.327896533	7.184596683	6.545318115	19.48006896
Scoc	14.20624523	10.13341161	7.723462283	2.006387981	4.778089945	4.326343082	2.282085046	7.73523957	33.96770284	11.25969385	0.396500832	4.501032088	0.411176285	7.604149101	1.73015328	6.798487809	11.21642126	3.170024745	0
Scp2	104.4617635	55.77602868	46.58830518	33.38933873	62.8720589	47.45169912	25.90703354	33.50669145	42.9433028	48.60441013	51.09904469	37.35522472	33.73559422	54.16010522	42.50135069	28.27551647	37.09487613	50.07500632	76.14284263
Scpep1	108.2843758	60.72853798	109.6211319	107.7180757	97.38410803	106.8921593	73.79265615	135.5359626	79.92509854	92.139726	62.67886678	144.4427157	119.7775948	134.1406803	172.9196133	111.4809519	97.70255628	120.7287638	148.5437157
Scrib	2.200384417	5.964287004	3.86108297	5.220876893	1.332128376	2.737433517	2.181407416	3.165621684	0.4208966	0.321968753	4.569159215	3.346359533	1.222780602	2.178381334	2.335665067	0.471747482	4.311650274	2.452998254	4.949097446
Scrn2	14.47296327	4.205936945	8.320678802	6.813524403	9.735594334	11.25336738	7.823575705	3.759488558	5.383067883	6.470871994	0	2.717355633	12.84614394	5.591045505	0	8.988574229	1.731364582	3.427268021	0
Scrn3	3.759018282	3.753866728	2.367818667	7.007836802	2.275736403	3.039714634	5.5208874	1.351994416	0.719037093	3.025187461	4.910040636	2.858370239	2.088932553	1.151871005	2.370943521	4.087104865	0.161885521	3.492141802	10.49017963
Sct	52.96286232	10.30330116	36.82761979	4.0800513	0	7.113075213	11.04926121	2.020347212	0	19.3743268	0	2.033996968	5.016837279	3.121026906	22.22096583	16.22125449	4.147079189	2.368044086	0
Scube1	4.056030693	3.115747768	1.614364829	3.96584741	0.944442242	1.091680194	0.257759606	0.654598694	0.59680814	2.16853609	0.888224703	0.724923383	0.216729422	0.753820253	0.599971758	1.600610574	0.974158124	0.238701104	0.064977286
Scyl1	2.777140469	14.30688449	18.95107959	11.76670085	7.472447073	26.4880171	17.33489554	25.96998239	28.77443567	15.23857227	18.13754487	21.11747023	19.93417558	22.80231489	17.87241467	36.99986112	23.92001307	17.55393873	0
Scyl2	9.960795865	3.383382678	4.481671357	8.44074734	12.20425276	7.302389139	10.64554935	7.676932445	5.103570625	3.643755375	3.336107844	11.12088287	0.494226465	3.857268726	1.805979692	2.288064658	2.681066752	1.205302921	0
Scyl3	1.199855725	4.707258994	0.674815435	2.033507996	0	2.145763735	0.220279201	3.056801007	0	0.219459409	0.502325335	2.280935897	1.875303392	0.141411617	2.03041413	3.07770389	7.105019857	2.065418643	0
Sdad1	10.21179998	17.921313	14.33079461	16.48275704	21.58897134	28.39539923	17.98881355	22.64921913	17.44058846	13.16345514	10.91198723	18.69372871	15.87599144	20.46007783	23.22777035	26.54761638	17.95769965	17.83093169	49.31915818
Sdc1	3.19516554	1.709350028	5.391015716	9.476506585	12.08984964	6.521503151	3.812862861	29.59177779	0	0	6.153288105	4.892974054	2.496927193	3.530373873	0	0.73395193	0	0	14.97199145
Sdc3	0	0.23347518	0	0	0	0.878028222	0.360545482	0.853498594	0.70435844	0.718407349	0	0	3.581004727	0	2.114835284	0	0	0	1.022490522
Sdc4	503.10609	121.5105442	142.8721433	45.40798556	33.04165735	41.43343484	217.6116961	94.99609233	5.219887777	44.28601662	171.3272035	147.3494377	7.927010773	43.56462224	92.89131515	113.7434545	157.2653347	8.513728147	51.45820716
Sdcbp	10.51788923	16.82374778	9.679755598	5.671798692	41.48591099	11.15198569	9.830336837	7.680507463	11.43122523	10.14352907	18.41407016	21.61032149	15.60859323	12.56512563	10.00248098	9.005213574	1.441244031	6.583774743	23.49749704
Sdccag3	18.90606379	33.58234665	11.75888184	23.56020511	22.4428735	14.44088155	30.5237477	26.33288866	35.63230082	11.39109311	30.35679011	18.79246401	30.12845057	23.39626212	28.99911967	15.41287907	41.78796315	15.67979624	0
Sdccag8	1.864151563	0.664856012	1.048424591	0	0	0.652257033	4.620185925	1.843802389	3.120082874	1.022886982	0.468261578	3.937519904	1.94237228	1.592851491	0	2.640620231	0.301055147	3.972961326	0
