Symbol	E3_wt_male_IB130	E3_wt_male_IB131	E3_wt_male_IB132	E3_wt_male_IB133	E3_wt_male_IB134	E3_wt_male_IB32	E3_wt_male_IB34	E3_wt_male_IB35	E3_wt_male_IB36	E3_wt_female_IB129	E3_wt_female_IB135	E3_wt_female_IB31	E3_wt_female_IB33	E3_KO_male_IB136	E3_KO_male_IB138	E3_KO_male_IB139	E3_KO_male_IB38	E3_KO_female_IB137	E3_KO_female_IB37	E3_KO_female_IB39	E3_KO_female_IB40	E3_KO_female_IB41
1700030L20Rik	13.48521202	2.951943664	1.063442099	0.860634548	1.418281804	4.016931684	1.720531748	5.625602599	2.954189384	1.253118394	0	3.441317652	0	2.586420434	2.422842879	0	0	4.101102848	3.375974284	3.137325236	12.97144084	7.758000104
1700034H15Rik	2.436118081	5.443816329	1.801049634	0.194343198	1.601338351	2.26769699	1.709487527	5.398940596	2.001290607	2.405257624	0.840224781	1.03612957	7.622908758	0.389366365	1.094222942	0.36939155	1.14016706	0.926085811	1.52468348	3.542257402	2.226139526	1.605875194
1700034J05Rik	0	0	0.772485595	0	0	0.486317319	0	0	0	0	0	0	0	0	0	0	0	0	0	1.519304502	0	0.313078913
1700034K08Rik	0	0	0	0	0	1.60319194	0	0	0	1.000260631	11.88026092	1.220852832	0	0	0	0	0	0	0	0	0	0
1700034O15Rik	0	0	1.413617365	0	0	0	0.457415323	1.869506937	1.308986299	0	0	1.016553572	0	0	4.294197455	0	0	0	4.487631134	0	0	2.578147808
1700034P13Rik	2.845072843	0	1.402263008	1.134839398	0	0	0.453741304	0	0	0	0	0	0	1.136824689	1.064926477	0.539252323	0	0	4.451585904	0	0.513127278	0
1700037C18Rik	0	0	0	1.545533328	0	0	2.780768267	0	1.768384408	1.125179233	0	0	1.44337926	3.096474175	4.350957586	1.46881125	0	7.36478816	0	2.817014911	0.23294201	4.063461768
1700037H04Rik	13.27223042	11.71500608	27.01022962	12.97886831	5.628555912	18.0670215	43.69956542	26.79074243	18.75826942	30.833175	25.59537277	75.26592139	17.86254526	21.21309373	14.74335359	12.98377068	22.04169858	21.15818774	34.83428744	34.86197825	21.82672261	5.644502493
1700042G15Rik	0	0	4.644046407	0	0	0	1.001807156	5.45932863	5.255934643	3.344221134	4.21271321	3.154070284	3.119974478	1.254987255	5.094335479	2.77807921	1.224977516	0	0	6.089192823	3.02113164	2.195870719
1700042O10Rik	0	0	1.461614606	0	0	1.533596011	0	0	0	0.574103078	0	0	0	1.57992194	0	0	2.313213356	0	0	2.874665449	0	0
1700044K03Rik	0	0	0	6.72797643	48.04523414	0	0	0	5.132057395	0	51.71161189	0	4.188854623	0	0	0	0	0	0	0	0	10.10797633
1700048O20Rik	3.737622075	0.262235255	3.684354999	0.458725666	0.755956481	1.605794525	2.017528299	2.248871169	0	2.003768861	2.64434379	3.260892628	0	3.676225293	0	3.923585897	0	2.185923325	1.799423523	0	4.010056359	4.479671327
1700049G17Rik	2.369193317	0	0.101540371	0.164351499	0	0	0	0.80572197	0	0.598255922	0	0	0	0.823195078	0	0	0	2.74109191	0.644694585	0	0.099083903	2.345724634
1700051A21Rik	0.391249892	0	0.385673957	0	0	0	0	0	0	0	0.449811057	0	0	0	0.585787981	0	0	0	0	0	0	0
1700052K11Rik	1.100947686	0	0.217051485	0.702631604	0.578950509	0.136644485	0	0.574100555	0	1.278824719	0	1.248679979	1.312380479	0	0	0.333876076	2.061089397	0.837046479	0	0	0.317700851	0.527809787
1700052N19Rik	2.320163115	2.116204155	5.031613599	11.10556808	3.660281862	3.45561372	4.144302673	9.678984384	5.082753787	8.085076103	0.26674385	4.93405806	2.074306176	0.741666413	7.294978886	4.925328206	2.171794199	1.764011487	2.904222419	1.349460855	1.785414041	1.39039849
1700056E22Rik	0	0	1.083237298	0.876654633	0	0	0	0	0	0.63822214	0	0.778972282	0	0	0	0.833136474	0	0	0	0	0.52851579	0
1700061G19Rik	4.328450945	7.895898192	0.853352723	1.381222045	1.707137569	4.297816927	0.828378218	3.94995213	3.160762029	6.787511955	1.244080276	7.210491093	1.289928348	1.037728769	4.860489278	0.656328286	6.077485193	4.113631676	6.772575703	3.776291679	7.078021242	4.150240382
1700063D05Rik	2.248169338	4.101078292	2.216129339	4.782651793	25.61508957	6.045699367	1.434180907	1.953885247	2.736132151	5.222799514	3.446225193	2.656086732	4.466536101	1.197754644	3.366008795	0	7.014680841	22.79033177	0	0	3.964613865	3.592679879
1700066B19Rik	0	0	0	0	0	0	0	0	0	0	0	0.451237738	0	0	0.317691725	0.3217424	0	0.806626658	2.656018107	0	0	0
1700066M21Rik	0	0	1.219227348	9.021350505	35.30847219	2.412340915	1.578060047	1.382079787	6.451339193	4.310068837	10.36016435	3.00605067	6.318804314	5.365797409	10.31742702	6.69806261	3.307887407	7.388668001	7.741051776	3.083071524	11.30245166	0.42354673
1700067K01Rik	0	0	0.48315981	0.782034161	0	0.608345281	0	0	0.894795985	0	1.127017372	0	0	0	0	2.229639218	0	0	0	0	0.942942378	1.762368566
1700069L16Rik	0	0	0	0	0	0	0.481455617	0	0	0	0	1.069980394	0	0	3.389915108	3.43313766	0	0	0	0	1.451916958	0
1700071K01Rik	0.511866429	0	0	0	0	0.635304706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.246182451	0.613489893
1700071M16Rik	0	0	0.209163432	0	0	0	0	0	0	0	0	0	0.63234307	0	0	0.3217424	0	0.806626658	0	0	0	0
1700073E17Rik	0.115528887	0.105373071	0.113882417	0	0	0.14338906	0.073699664	0	0.210906468	0.134194566	2.656418419	0.081894564	0	0.184650585	0	0	0	0	0.723056027	0.671942891	0.166691053	0
1700080E11Rik	0	0	0	0	0	0.757113989	0	0	1.11361521	0	0	0	0	0	3.653272462	0.924963227	0	0	3.817835442	0	3.520606906	2.193349628
1700080O16Rik	0	0	1.080629781	2.332118377	0.960803011	1.133848495	0	0	2.001290607	1.273371683	0	0	0	0.584049548	6.018226179	0	8.551252951	6.945643579	2.28702522	2.125354441	1.405982859	0
1700084E18Rik	0	0	2.413572505	1.95328348	0	0	0	0	0	1.422029514	0	0	0	0	0	3.712640418	0	0	0	0	5.299162353	2.934573772
1700086O06Rik	0	0	1.084920215	0	0.723463272	0	1.930809061	0	1.004618175	0.319606841	0	0.195045623	0.819982935	0	0.823925509	1.251646252	0	2.091965979	3.444158126	1.600344566	0	0
1700092M07Rik	0	0	2.756553861	2.230855343	11.02900719	5.20615488	1.78391976	0	0	0	0	0	4.16680802	2.234758007	2.093421259	2.120113081	0	0	17.50176142	0	6.724668015	0
1700095A21Rik	3.479159471	1.813323673	3.429575899	21.41120282	31.36406161	5.860373906	0.317067123	12.95888344	0.907351588	7.505229672	9.142651681	1.056968471	7.405926322	14.29910642	11.90645581	8.290058633	0	11.33653781	0	0	4.780867812	4.169894818
1700096K18Rik	3.666786428	0	5.421793309	7.605538573	3.856473644	10.69495355	2.105246921	6.692292947	2.677595163	11.49989086	0.421562053	2.079409792	8.741957475	2.344259607	2.74499682	3.891995028	0	2.787844241	2.294916957	0	7.583235015	2.197386158
1700101E01Rik	0	0.748433593	0.808872948	1.309227846	0	0.763837396	1.046933604	1.069733313	2.996011885	1.42971616	0.471693757	3.780872804	4.890770804	0	0	2.488472497	1.920235026	3.119371664	0	4.772610591	1.973261657	5.409133277
1700102P08Rik	0	0	0	0	0	0	0	1.261661785	0.883386929	0	0.556323693	0	4.326194119	0	0	0	0	3.679040351	0	0	0	3.479795129
1700105P06Rik	0	0	0	1.527432487	0	0	0	0	1.747673599	0	0	0	0	3.060209163	0	0	0	0	0	0	0	4.589567629
1700108F19Rik	2.448467067	0	0	0	0	0.759730743	1.171468045	1.595973088	0	0	0	0	0	0	6.415323214	0.928160105	0	0	0	0	0	0
1700111N16Rik	0.46936162	0.856202741	1.388017404	0.748873702	3.702316901	0	0.299421161	0	0	1.635585183	0.539614325	0	1.398751809	0	0	0	0	0	0	2.729916394	0.677219217	0
1700113A16Rik	1.081011909	2.464958044	1.065605765	2.587156756	0	9.727335839	2.068838785	1.409262096	2.960199942	3.767003922	0.62140734	1.915732953	0	3.455576979	8.092574553	0.819575759	0	2.054723451	0	0	0.519913295	0.64781537
1700120C14Rik	1.369374622	1.248996782	1.34985885	2.184858325	3.600534993	0	0.873568954	0	4.999787875	0	0	5.824223174	4.080894453	2.188680522	0	2.076399409	0	0	0	15.92920287	0.658601507	3.282487158
1700120G07Rik	0	0	0	0	0	0.37298998	0.383421668	0	0	0	1.381998677	0	0	0	0	0	0	2.284833883	0	3.495775291	0	0
1700121L16Rik	0.947089757	0	0	0	0	0.587741787	0	0	0	0	0	0	0	0	0	0	0	0	0	5.508494399	0.455503359	0
1700123I01Rik	11.19949784	2.403525116	3.896430753	7.357811794	1.732185465	14.51354192	1.891198257	2.57651204	7.216060863	17.21775351	1.514800782	14.00991067	7.853128569	6.317728773	1.479541374	5.494155411	7.708321011	11.26976961	4.123167601	15.32679657	21.54561953	13.81778537
1700123M08Rik	0.996843065	0	3.439227613	0	0	1.855852584	1.907756591	0	0	1.736850307	0	1.059943054	0	3.98315217	2.238743185	0	0	1.894740293	0	2.898935608	0	0.597375712
1700123O20Rik	27.56437302	6.926675644	32.16222716	30.06753681	22.92601106	17.8040024	17.22535543	17.60048246	18.48518715	22.86990823	26.51623085	22.13143141	7.54392982	23.82637706	24.00397273	30.28091632	31.59391455	10.69239361	10.56220647	13.08741284	20.69731066	15.84421276
1700125G02Rik	0	1.867478811	0	0	0	0.635304706	0	0	0	0	1.176962265	0	3.050842096	0	0	1.552298595	0	3.891701643	0	5.954268512	2.954189417	0
1700125H20Rik	0	0	0	0	0	0	1.042906936	1.420825272	0	1.265970891	0	0	0	0.870982608	0	0	0	0	0	0	1.310448126	0
1700128F08Rik	4.786642824	3.492690101	5.190268081	0.763716243	3.775696155	21.38744707	10.38209157	4.992088793	5.243020798	3.892005103	15.95897212	10.85789113	5.705899271	3.060209163	5.016667162	0.725804478	0	9.098167355	11.983188	8.352068534	6.215774219	6.31065549
1810009A15Rik	214.2548027	152.0810976	176.2849811	121.3004921	147.6512074	297.555031	204.4691119	108.1213378	154.5625481	199.6991887	136.0740617	205.1578667	151.9021721	262.3569563	216.0138425	296.0574169	214.3013512	183.9161245	189.2466885	130.6453647	344.0405763	206.0547955
1810010H24Rik	0	0	0	0	0	0	0	0	0.882583119	0	0	0	0	1.54541955	2.171519778	2.199207382	0	0	0	0	0	5.794381334
1810012K16Rik	0	0	0.966319619	3.128136643	0	0	0	2.55591262	0	1.13867308	0	0.694895016	0	0	0	0	0	0	0	0	0	0
1810013L24Rik	14.73707927	12.37101575	6.55645727	20.39201104	26.74683138	9.792955383	3.078290601	4.760497045	4.999787875	5.302068808	34.03570332	4.345055384	11.27104182	30.01619002	17.37837678	39.94596959	9.155759787	37.18323183	6.529866805	5.309734291	7.903218079	12.81733081
1810014B01Rik	0.983921025	0	2.909695743	2.616435278	4.311751782	1.831795236	0.627675471	1.710252642	1.796220088	1.52385385	0	1.394937402	0.977399412	1.048404991	0.982098862	0.994620952	6.140010761	1.246785897	4.105351445	5.722713625	1.419652136	2.35852781
1810019D21Rik	10.32937747	2.944172245	13.36409466	8.755361795	3.394915133	12.21938742	9.472332137	12.62428287	12.96421303	13.49804929	1.484431143	6.406881385	30.78273726	9.80252297	11.59902909	12.23637562	0	14.72510196	20.20251926	20.6518341	22.35563996	17.4095461
1810022K09Rik	312.6954998	250.1606623	210.2817522	334.0163461	445.9276058	302.588819	447.1365961	131.2757514	171.7383496	303.1937143	729.6608379	401.0531997	213.224191	777.2053657	702.2619147	556.5164661	266.6540833	458.3570496	132.6816826	223.4855246	540.3882846	393.8329729
1810024B03Rik	0.839363907	0.382788903	1.654803266	0.669609029	2.206962997	1.562668921	0.267728874	1.094237472	0.766160227	2.437443954	2.89499249	2.677486483	0	0.670780444	1.256714184	0.636368855	1.964221452	3.190826466	2.626646659	2.440967897	2.422155304	3.521024929
1810026B05Rik	1.859559083	1.319181513	0.611019133	4.944925317	0.271632817	0.192333157	0.197712281	0.269357309	0.377195741	1.200001573	1.425261712	0.146464359	0.307872263	3.302383988	0.773381371	6.735883287	0.967024833	1.178179945	0.646574892	1.20173648	2.136517118	2.600204682
1810026J23Rik	16.4255838	34.09091407	11.23491353	17.91721673	14.10228469	7.905034329	12.83071625	10.05110622	19.88874609	7.787518097	5.010072177	11.04948838	15.48422665	11.25133684	12.54731985	14.48632471	10.19784122	13.38033319	15.7350221	16.57240097	11.44678505	14.06188505
1810030O07Rik	1.032887546	0.376835732	1.832701051	1.318390405	0.543160022	1.666563317	0.395347692	0.538609891	3.016979309	10.31800731	14.72484127	11.4219991	6.156248241	0.9905226	0.30929241	1.879415951	2.900510527	9.423607245	11.63608555	15.61953719	15.99592493	11.8843392
1810032O08Rik	0.79817329	0	4.983054301	2.546995584	0.699553118	0	2.545904514	4.855850015	10.1998677	5.2537475	2.447044228	1.320196139	15.85765696	10.6310471	3.585128046	7.261679256	8.716540063	4.045654788	1.665165083	4.642361579	12.15626016	11.47966465
1810034E14Rik	0	2.689293849	2.615819702	0.470435644	0.775253928	12.0764303	0.564280945	4.61255707	0.538267951	3.767352332	0	0	6.150782094	0	0.882907967	0	1.379969122	1.120861905	0	0	0	6.714343875
1810037I17Rik	29.39665685	22.84026083	48.29617933	29.53140474	32.92128512	10.47276374	45.49360944	17.0324341	22.85763678	37.94021368	63.83814383	55.95471239	12.97858236	38.28396913	55.4241858	22.28725431	28.02638108	35.18082336	23.84973636	28.4962994	45.81869088	19.5738476
1810041L15Rik	0	0.081901428	0	0	0	0.055724716	0.05728321	0.234122805	0.163927471	0	1.858235842	0	0	0	0	0	0	0.341354259	0	0.522268947	0	0.10762253
1810043G02Rik	0	0	0	0.999675743	0	0	1.39894651	0.816806981	0.571909698	0.727783973	1.800835541	1.332428415	0	1.502136868	0	0.475025337	1.466217192	2.381831548	1.960692612	1.822090423	0	0
1810043H04Rik	63.45693088	77.49848051	96.47938515	96.09838399	62.21491235	87.43670376	116.6409074	126.1917182	82.46613685	87.45193653	64.29930689	107.5005403	57.6942649	87.67127565	140.098192	104.3747978	135.9129912	85.86165224	74.04591371	100.0895662	103.456431	42.53943883
1810044D09Rik	13.118947	0	7.543655629	15.69861167	0	18.99639504	11.85609223	2.85042107	13.97060069	17.77829492	2.513758911	10.0745479	22.80598628	5.242024954	24.55247156	3.315403172	25.58337817	24.93571794	13.68450482	38.15142417	27.86724564	9.172052593
1810055G02Rik	14.39807918	0.257497743	18.36726112	9.45920597	10.39219239	12.78947364	7.924319442	12.51337879	18.55394183	8.526132327	3.894857059	9.205697415	16.82664238	9.926980307	19.02099019	10.70195232	3.963928307	6.439298043	19.43606874	6.568045393	7.603662877	9.812578506
1810058I24Rik	10.61002396	20.09906343	18.50405587	25.39268524	6.437822937	7.597307429	31.49947409	27.66353352	25.3291865	30.33662964	17.35883746	27.77018238	26.75461985	26.08934079	26.27227602	25.36970953	26.73875654	21.71820594	25.54020484	28.48170836	42.39329882	15.65106012
1810064F22Rik	0.69242053	3.57879356	2.275174777	1.841279388	2.427467554	1.432333373	1.914110255	6.017830756	1.264064528	3.485269557	1.326766758	1.472501254	2.751324149	4.057901159	3.80126015	3.499752262	2.160472944	3.50963189	7.222707798	9.396984146	2.331140346	2.213040864
2010002M12Rik	0.631580806	2.016211151	1.556449431	2.771166518	3.321266157	1.5677772	0.906538719	0.823360856	1.152997144	2.567682416	4.356684092	0.447706506	1.882183712	2.776014404	1.891233471	1.91534733	0	7.202828479	1.976424767	0	0.531578512	0.946214723
2010005H15Rik	1.006282866	0	2.975825191	0	0	0	1.925822468	0	0	1.168865169	0	2.139960787	0	0	0	0	0	0	0	0	0	0
2010009K17Rik	0	0	0.918851287	0	0	1.73538496	1.18927984	0	0	1.082738262	0	0	2.777872013	0	0	0	0	0	0	0	2.241556005	0
2010012O05Rik	31.49813354	45.6549651	25.75401655	18.69981684	18.6182076	19.54700614	28.50500461	20.37212706	17.83012588	26.37681767	19.08885673	23.02031347	24.74042262	16.39096406	19.37569125	25.54658317	7.999508505	25.98998542	24.45099022	25.56285682	26.42275346	48.57960314
2010107E04Rik	1506.612221	1139.167191	1109.191961	854.6926332	719.5545878	1037.950385	1596.2905	732.5035494	685.6147471	1100.744347	1250.137072	1747.990326	798.2005939	942.2719377	993.8302351	953.5281188	1008.307521	780.2488617	528.4093449	787.3826802	1312.692044	1474.241424
2010107G12Rik	0	0	1.213496834	0.392829022	0.647362177	0.458373229	0	1.283878258	1.797884796	0.2859874	0.28305997	0.523586328	1.467457876	0	0	0	1.15231898	0	0	1.432004336	0.118413987	1.180356828
2010107G23Rik	14.11935197	2.519639956	6.959064341	3.428119706	9.68462792	0	3.328746865	3.201166124	4.482767638	2.495739841	13.05673389	12.18454854	2.74417166	4.90588124	8.731658864	6.050467141	12.92913878	2.333672042	5.763145009	3.570497236	5.019220725	6.253981887
2010109I03Rik	1.970970575	2.311339038	5.273534414	2.246224245	9.624323533	2.97047876	1.25734673	5.873045638	3.598151528	8.830599814	4.208248225	2.195529456	7.551925506	4.500307592	4.215686691	4.269438107	0	9.63335367	7.048934118	6.550641987	2.437558517	8.099236993
2010111I01Rik	0.454246811	1.104840699	0.746288449	0.724757792	1.592485127	2.818949636	0.676150835	1.184358484	2.764203043	1.055276391	0	2.361336041	2.256179891	0.726025685	3.400541801	1.836746585	0	2.878018171	2.84297635	0.880668383	1.966232369	1.088861514
2010204K13Rik	0	1.536820565	1.660925688	0	0	2.788356384	0.358292552	0	0	1.304779724	0	0.39813224	1.673770664	2.693048761	0	1.703262095	0	4.270175799	0	0	1.620744511	0
2010300C02Rik	4.142350382	2.889217964	4.563705315	1.749489858	4.484775529	5.292506299	6.373187309	4.129548342	6.005248541	6.085281999	3.501739369	14.16368451	5.083104487	5.841834735	5.289956954	2.586333775	3.991499772	1.38944725	4.575099294	4.960297524	3.984531564	1.022154909
2010308F09Rik	0	0	0	0	0	1.411083348	0.483516055	0	2.767357625	0.880400584	4.356943049	0	0	0	0	0	0	0	0	0	0	5.450520758
2010315B03Rik	4.814401535	4.566828394	3.227136271	38.10000136	55.19167305	5.258361097	4.17691977	8.535766176	4.218740911	6.710701079	13.94821862	3.276257472	12.62577566	23.7002607	22.77800152	42.04878137	4.506532001	26.35467688	6.026340468	11.20067183	3.704782668	10.38641279
2010320M18Rik	22.10850732	3.902905381	6.327123628	1.137885947	3.750355913	0	2.274797009	0	5.207832739	4.970422625	4.099620238	1.51664335	12.75211045	6.839259403	2.135570681	2.162799922	3.337858199	2.711131749	4.46353647	0	17.83616644	0.854768468
2200002D01Rik	12.57555866	3.823358986	43.38717912	26.75266368	22.04351207	13.65717158	31.42091411	49.18241325	24.87073968	30.43199257	9.638554879	26.00031252	15.61525688	31.82436452	23.53550528	28.60270902	29.42845394	51.78956802	32.79422752	24.38079178	52.41792504	13.816228
2200002J24Rik	5.226072329	0	1.717197487	2.779426329	0	0	1.666941415	0	0	3.035217095	0	1.234862618	0	0	0	0	8.153129043	0	0	0	3.351309961	5.219692693
2210013O21Rik	0	0	1.223703817	0	0	0.385190587	0	0	0	0	0	2.639951625	0	0	1.858645043	1.88234339	5.810056911	0	3.884736764	0	0	0
2210015D19Rik	3.176353743	2.107003268	8.254680313	4.146481126	4.555459492	7.52628912	5.526273168	6.775946609	8.434424763	4.695788766	5.311681874	5.526681338	8.60536439	4.153734991	8.646739984	10.50838658	10.81175808	3.29314101	5.42174131	11.7564443	6.388434614	7.613943037
2210016F16Rik	19.95734921	18.8898592	30.80854316	25.23348779	27.22729155	40.30988098	27.02429827	45.16230577	37.46474642	50.51883307	19.6976438	30.96345814	51.6199888	43.63400644	56.09656826	34.54386941	41.4156998	30.77643713	37.70755119	45.99260986	34.95302283	36.33068883
2210016L21Rik	12.88042069	26.06618436	24.60015491	22.47755762	5.291695369	10.99077141	14.63625075	15.74209818	10.28744232	18.23429664	8.792443101	11.98378041	13.19489206	14.15346738	22.29810826	15.2583896	16.95480244	9.180877967	17.63435052	14.04666072	11.80892459	17.36734114
2210018M11Rik	15.61919474	2.776793046	7.176379634	8.02529924	3.480337761	12.65006575	9.457352387	13.4596116	9.182470407	7.226347293	11.10901079	7.600219478	7.494856479	8.250900264	7.927255392	4.415581803	4.956062497	4.025497066	3.313736592	4.619230729	4.838276339	11.26382115
2210019I11Rik	0	0	0	0	0	0.228656826	0	0	1.345296599	1.283968396	0	0	1.09804927	1.766729631	0	0	0	0	0	0	1.594893524	0
2210404O09Rik	5.023712032	0.654584536	4.008855908	71.37531772	16.35398335	0.593828262	3.815226861	1.871190419	4.803938462	11.94863341	4.95055447	11.87047136	8.554995305	1.911769569	28.6537624	11.97038183	5.598163796	3.637628371	2.99444815	5.56553869	0.69033062	0.860156473
2210408I21Rik	0.188678037	0	0	0	0	0.351267552	0	0.245970284	0	0.328743329	4.01299829	0.468116422	0.281141166	0.452348034	5.791104975	2.145711037	0.883062627	0.717256091	0.590435843	0.548697684	0.27223443	1.696029408
2210409E12Rik	899.1524443	955.0816668	598.7644449	391.2577063	281.6248697	315.7295873	472.0052945	448.2948702	383.3524358	590.968308	406.6888522	481.5309112	344.3971828	279.3151122	831.3714349	282.081889	864.0802942	332.1675742	493.9489165	426.2434976	366.6995359	359.7849717
2210420H20Rik	0	0	0.835319352	0	0	0	0	0	1.546983808	0	0	0	0	0	0	0	0	0	0	0	1.630222549	1.015633985
2300002M23Rik	0	0	2.098338276	0	0	0	0.814771044	0	0.777210615	1.978079517	0	2.414314734	0	0	0	0	1.992551569	0	0	0	1.433302638	0
2300009A05Rik	0	0	4.37914075	8.50560231	0	16.54129477	3.400783488	0	0	4.128165948	0	0	0	0	13.3026769	0	24.95021095	0	0	0	0	0
2310003H01Rik	1.840784532	1.526333076	5.773569505	5.073000181	2.200011933	3.946292728	3.84315312	6.108429909	5.804478144	3.304483073	3.847832538	9.608592436	5.485750401	0.5349342	7.26598497	2.537458176	7.048925739	0.636155324	4.18939801	1.946623847	1.28774745	3.008515789
