Symbol	E4_WT_male_XK151	E4_WT_male_XK152	E4_WT_male_XK155	E4_WT_male_XK156	E4_WT_male_XK157	E4_WT_male_XK161	E4_WT_male_XK62	E4_WT_male_XK63	E4_WT_male_XK64	E4_WT_male_XK65	E4_WT_male_XK68	E4_WT_male_XK71	E4_Xist_female_XK150	E4_Xist_female_XK153	E4_Xist_female_XK154	E4_Xist_female_XK158	E4_Xist_female_XK159	E4_Xist_female_XK160
1810043G02Rik	3.096553511	1.419292066	3.744710358	0	1.97517988	1.359487963	0	5.333578459	2.973484501	0	1.847544402	5.366407568	3.481032784	13.17792546	4.120568976	12.6531334	3.983242681	5.196091201
1810043H04Rik	128.2817288	81.61791298	51.42533414	66.96033362	47.11138611	66.74370378	92.91110263	69.17576884	77.13135864	56.93572035	74.53009079	56.54244198	51.48155866	69.08641698	48.96945254	68.85815797	107.5787303	36.64270552
1810044D09Rik	16.56932227	13.62053127	1.633495053	0	1.451117642	0.474422137	6.806522774	5.170181223	2.305912078	13.43478822	0	1.291532175	6.541123966	5.59303343	3.318368938	6.57639435	0	4.900773371
1810055G02Rik	4.836897754	12.1507087	19.1931329	0	7.681979311	20.21461804	3.515377331	15.48746741	9.527509201	7.205562453	5.411086475	18.34359991	7.239227829	32.65772814	11.99690874	5.33739247	4.626562947	8.732334444
1810058I24Rik	28.77305472	48.53063193	26.82846253	54.04123777	18.28107305	25.14655953	41.60369421	35.50985297	23.23976827	38.57560601	19.25305872	31.21549941	33.83384529	42.7983042	43.76576912	36.82174717	28.59504587	34.39123359
1810064F22Rik	4.866960675	1.568496532	2.931350158	5.114539317	3.293381459	1.502405464	1.616623079	1.964758703	4.381433287	0.872727003	1.701474428	1.772350191	3.353777225	1.049604883	3.969933994	2.776826807	0.391287552	3.103965063
2010002M12Rik	1.976886386	1.430680145	0.353883475	1.832737063	0.943118657	1.918554662	1.10593353	0	0.333038119	1.194066901	1.862368681	0.373066649	1.889442049	0.44877237	0.958530344	1.560410445	0.535360443	1.344836295
2010005H15Rik	13.26200695	0.569867269	1.503557947	79.1069966	3.67314153	15.72062444	11.7470528	3.807133446	1.061243627	7.609915003	0	0	3.440461307	9.438243913	4.072543696	6.918025226	6.823817764	3.157657388
2010010A06Rik	7.560665759	0.49981714	2.96715422	0	7.761189413	4.02155509	5.838402321	0.417393368	0	0.834309618	0	6.646992625	0	9.281462453	1.785966006	3.602659316	22.3190983	11.27584916
2010012O05Rik	89.13823939	16.45491739	8.391180011	9.661953049	20.82347147	12.29137058	19.76268883	17.3210575	19.31307335	36.69965443	39.95994014	13.48541212	22.74878551	21.30544766	15.06990893	35.14649305	14.00513333	21.78186562
2010107E04Rik	3578.86703	2102.932002	918.9416623	726.5421627	1794.505747	590.0043673	2587.466999	1642.553826	1330.991404	2020.025876	1594.618105	918.7411431	1265.373391	1648.30526	1785.046111	3071.034595	506.7198813	1721.404031
2010107G12Rik	4.38051833	0	0.551815521	0.259801172	0.980412197	1.068439103	0	1.164368894	0.259655531	4.654813626	4.356026839	2.835924564	0.84178108	1.049665681	1.743758283	1.375270075	2.086987824	3.090348658
2010107G23Rik	18.60818168	10.60328423	4.58624261	39.83828091	15.68565118	3.463199377	13.61599465	2.903186683	3.884482737	6.093207507	7.693298701	5.711168706	6.558938366	12.99871374	8.385063971	11.86974865	4.249610369	5.91660092
2010109I03Rik	10.57587073	6.697072896	8.834896933	7.576363905	7.007583206	5.620657812	3.944320431	14.11484133	14.55034187	11.71128414	8.717824779	4.740066813	16.12476937	2.480852666	16.23837773	5.081284029	2.545822844	8.45675583
2010111I01Rik	3.492189919	5.059135127	2.149286595	0.159775129	4.974285709	3.876768411	5.65626116	4.58288164	4.311510157	4.437129124	2.902155812	4.650840855	2.847278323	3.31374081	2.297987039	2.146973346	2.909213843	1.9005336
2010204K13Rik	0	0.954196357	1.678390266	0	0.372750092	0.731191835	0	2.124911691	3.553932145	0	0	3.317572076	1.440193105	3.671536744	3.409571467	8.687752609	0	4.531920238
2010300C02Rik	2.48879305	5.795632449	2.002445438	0	2.789599805	6.133002153	5.120109599	1.152354081	2.055809713	4.030934111	6.286988977	5.901185533	3.124106117	4.709382883	7.026328542	3.350348378	6.230782466	11.03230276
2010315B03Rik	9.26369692	5.234764793	9.063854936	7.925112805	6.646003088	3.426362994	7.943204676	4.553657257	6.092823141	3.276759342	3.974999482	4.265707481	7.407154825	3.776665922	11.30097664	7.447094933	12.46045447	4.489030252
2010320M18Rik	11.74889207	1.615516338	1.59841328	50.79723182	5.443152013	8.665686495	2.775142675	4.047315019	1.504259422	6.741669667	3.154465073	2.527589142	9.753361449	2.027005404	2.164734636	4.902976267	4.03017425	3.197014575
2200002D01Rik	104.9660385	108.0117654	50.88965358	47.55027602	67.81184364	123.2430808	136.2009372	99.12063409	72.94323057	88.16694424	77.25432215	64.99692985	81.51246788	92.03684005	55.13597619	79.70056281	32.57128006	57.31294965
2210013O21Rik	79.75795771	26.0115116	2.318570665	0	8.444792677	11.31297273	23.66976246	7.044975909	4.582192107	2.933728915	12.81194343	18.69854935	6.366461109	13.05476728	11.93217242	18.93566951	5.085976324	2.225958746
2210015D19Rik	10.65573428	6.868139432	4.530285465	7.922241387	12.07345651	2.882114482	9.887954008	8.466733728	5.786084816	7.097072905	13.19789327	2.387930684	8.885365288	6.729878268	3.798089664	18.11469866	5.058525777	7.507771728
2210016F16Rik	40.94209943	35.29219095	29.67901909	20.26449141	19.68033308	50.00295004	61.24785119	31.52015089	29.1883364	37.19743712	24.15032527	25.63453381	64.6933518	32.21444556	15.04907359	23.13689656	79.95618646	16.4580543
2210016L21Rik	14.58820765	17.55191188	24.35763874	14.01627322	16.82966665	43.31905402	22.24108663	25.50779409	14.85741077	25.11271951	13.05598044	28.76887919	25.11536754	28.25753026	25.65702529	22.13768072	26.38542869	9.021878252
2210018M11Rik	1.918927165	4.272726788	7.911097118	0	4.831636094	5.456918301	4.532594762	6.88584674	3.629484929	3.87889539	4.293446483	7.154103671	3.846734017	4.552177433	3.749905705	6.085587213	3.553009249	7.951120205
2210404O09Rik	0.472918033	2.438549538	3.395698631	9.466190831	3.413491274	6.540232772	5.957622815	3.846558961	4.541224416	9.045554078	4.58517098	2.82613524	5.316372447	10.74285485	7.503308782	8.531504319	2.70371888	3.753361326
2210408I21Rik	2.673123277	0.694525734	0.352396394	0	0.72001922	0.614086892	0.88102896	0.981526591	0.69644113	1.516037755	1.251816307	0.47366117	0.403179059	0.777582595	1.240853157	0.608029561	0.826321682	0.803511032
2210409E12Rik	1198.013021	1569.097026	1631.978546	2503.59639	868.9269343	1774.83209	2382.264917	1229.027504	1059.734803	1939.741093	1238.413423	1917.185303	1321.465674	1200.885103	819.9099908	2503.370921	1596.411351	1674.82435
2300009A05Rik	32.20139481	15.09481194	14.60311798	0	14.74170514	5.012373011	44.25378018	9.244076527	6.559124488	13.43824455	31.43915023	6.560249131	21.26412206	28.53569397	17.08016654	11.07115408	2.259391166	14.33844998
2310003H01Rik	2.536280511	5.401803252	7.376194827	0	2.609955053	3.122668919	4.42799143	5.223267178	2.647259692	4.903901133	2.960726274	7.759565983	7.151825078	3.186707866	6.09534729	5.105175781	0	4.876076561
2310005A03Rik	0.753479879	0.215846426	0.854245261	0.603282922	1.26478331	1.323208944	0.593251447	0.721006621	0.803926305	1.441189068	0	1.013120827	0.977347688	0.324989747	0.771270829	0.818848036	0.32307889	0.512577301
2310009B15Rik	3.065822974	17.38943484	6.951651452	0	8.645713164	4.037988766	8.689938883	10.56129488	2.943975314	9.675653752	2.743813753	5.221544702	9.54411683	9.256421351	10.35610061	16.39244856	1.051656678	5.839730651
2310011J03Rik	10.97413089	31.19533809	18.42334294	0	19.02328633	28.63004621	31.15553485	11.51089895	9.457158394	22.10040415	8.49937244	19.29591108	23.54196308	24.03082718	15.8777653	20.09104613	13.57359772	14.78739683
2310014L17Rik	1.513318237	6.874298836	2.205899155	1.038563005	5.171202649	10.96253486	3.063880891	3.10306647	5.362900797	2.325969698	1.692964429	1.550317102	2.804204338	1.258821047	1.327757377	0.986763709	0.370790962	1.470685927
2310015A10Rik	0	0	0.409638078	0	0.254731797	0.190356374	0.51206967	0.622342557	0.346957669	0.31099343	0.161683968	0.064776536	0.374935721	0.561034932	0.332864253	0	0	0.098318921
2310022A10Rik	12.64239661	9.867060686	13.01680085	0.103288675	7.405832887	8.580502952	10.51261674	12.22098253	8.464923371	10.9185737	10.10226932	11.50600983	11.37862221	1.780538277	8.319153372	9.505274896	14.93495855	10.18002946
2310022B05Rik	1.376329237	2.638587125	1.800450399	0	1.386174971	2.161367981	0.500146669	2.735333858	0.338879126	1.974389801	0.947515968	1.281182733	1.098617218	1.23293661	2.275797022	1.10454107	0	1.944600792
2310030G06Rik	23.96130725	43.36497208	17.89742406	78.09388946	26.54598903	17.07919693	34.62448542	16.99416089	21.20436541	47.31381937	17.6602634	25.14276223	19.3796033	27.96516715	22.94002874	52.38649537	19.09789899	26.27240681
2310033P09Rik	5.078247949	18.42677983	9.915486088	106.6185489	9.234650745	22.85254351	22.99052525	11.7435188	13.99712787	9.308501994	24.61804532	10.7480246	7.318950725	13.99385077	7.797231122	9.749900177	7.621121209	7.485032916
2310034G01Rik	5.331730715	3.818399974	2.518650367	0	1.566212632	0	4.722673004	1.913229498	2.8443484	1.912136003	1.988220372	3.982770538	1.152641859	2.108034173	1.364405502	4.925142324	0	1.813534918
2310035C23Rik	11.65761322	16.80887074	9.912468594	15.66006109	16.86139109	11.00385551	7.189909046	9.481917261	16.99874364	13.09986478	14.20073345	8.330812559	12.51701683	9.274130904	12.43007232	13.0068088	18.3003533	18.41624693
2310036O22Rik	127.5650445	145.385151	87.66484494	67.88150261	74.7146636	211.6997094	120.5258153	123.3818539	126.2641969	136.8249067	57.08332256	36.41556049	134.4094121	142.8857016	62.07433194	65.00772135	117.9786071	49.66483292
2310039H08Rik	49.36966522	6.227993128	8.216078611	79.41950416	5.702160202	13.72080374	12.8381762	9.751777778	6.523971169	14.94417979	9.120607295	8.729120112	17.62513166	18.75438894	19.47234347	10.33676473	34.95772102	3.69745282
2310039L15Rik	29.99444563	11.24822123	11.7474247	39.73460633	13.73137021	22.26680347	9.661127536	15.65550202	23.56555941	23.46983132	21.96333159	9.288168303	12.02553765	5.64530477	8.373454329	11.73478111	8.652005701	26.71150496
2310040G24Rik	3.162346949	3.494205499	0.512179739	0	2.047480182	3.272594508	3.201261356	0.648440793	0	15.55368434	4.043142331	1.417352406	4.687905987	5.650767969	5.549169217	0	0	5.224540593
2310045N01Rik	54.85166076	54.16018524	40.35549529	0	52.89323804	41.88673046	48.24123016	58.62985506	67.24039618	66.13016138	58.75191199	52.8301236	32.54676396	54.36428494	57.34141524	57.4541995	41.28409747	50.81121832
2310047M10Rik	1.165761322	2.170681983	0.881108319	0	1.956834556	2.303132549	2.98304737	1.115519678	2.48762102	4.738248964	2.17358165	0.261244993	4.536368515	0.838023877	3.57986083	3.92738058	0	3.700872588
2310057M21Rik	2.688341789	8.833714846	8.605730036	0.126614934	4.937339293	3.957374898	9.524981565	10.6682276	11.6420439	8.620445722	8.491694597	12.11992693	2.871712961	5.934072054	9.469491846	13.19861723	7.933381628	12.90935425
2310061I04Rik	18.91761121	35.42736131	25.28887463	0.226068923	22.32322143	22.49908724	40.6826964	41.74337607	33.89132872	18.6320177	46.11709221	42.26747353	37.72299349	35.68265118	25.14467301	32.77135498	24.2135469	34.19000829
2310061J03Rik	0	1.783051366	1.764174657	0	0.522402351	1.537127723	0.306293525	1.116759144	0.415064174	3.348362601	2.901328987	0.348713687	0.336400661	0.78302468	0.796408545	0.169107283	0	0.529283524
2310067B10Rik	3.013416792	5.540807137	4.210925298	0	4.270137312	9.507054975	3.724445883	4.124140554	5.15922442	3.92072082	5.331104905	4.554357103	1.999819783	2.38789838	4.94965679	1.736429871	3.485665119	6.006880668
2410002F23Rik	27.55713897	27.47783812	25.23428433	0.141435653	38.07316832	18.14772388	26.2868459	29.15856998	20.92074217	18.49877421	25.69037524	20.03080388	18.55974384	21.18128604	21.42708661	27.75936156	19.2388969	13.81958747
2410003L11Rik	18.87885696	14.74950578	9.080310737	0	23.04716254	2.637228937	13.51294963	14.78063573	24.72073389	27.08234457	29.4399559	10.76909916	14.84120564	11.84407079	12.29748489	22.00881555	9.566724904	11.67537186
2410004B18Rik	20.82747184	45.36494148	39.08325395	198.6716882	58.5894329	67.39713864	45.37856376	42.26503838	38.50518414	39.1500858	27.31712831	37.82202299	49.83905179	58.85592102	39.1465431	45.89311504	26.48341171	36.39842081
2410004N09Rik	57.4094823	33.35500246	22.91797332	0	15.06581838	6.922399678	47.74783586	34.81812574	16.82303985	18.55905368	12.66399951	13.04656289	28.31825427	26.50555334	29.79634741	41.65194403	1.386826705	34.10394994
2410004P03Rik	0.778903189	0.334694013	0.220767129	5.300926469	1.176712748	3.462384472	1.379854033	2.236002736	0	1.676043571	1.742733763	0.349101578	0.757743425	0.251966467	0	1.777601587	0	3.046765559
2410006H16Rik	96.45305188	84.19696187	61.99485781	79.05056482	77.25548867	11.00330041	141.7188912	104.6507484	63.20500003	43.57955663	73.06817688	56.50523304	103.4377304	58.63585806	73.46480125	56.45468742	20.84150848	64.06512071
2410007B07Rik	2.37712792	1.751056749	6.930075036	25.55828677	3.933218477	4.696365014	1.203189889	13.64807489	4.891396425	2.922915947	6.078439004	4.718288977	10.57165996	7.030622042	6.778355948	1.992874386	1.456100784	3.927273482
2410012E07Rik	0.258008094	0	0	0.619732051	5.327002603	0	4.265989403	0.740665608	0	0.370121142	1.154545065	0.693829739	0	2.670807415	3.961501606	0	3.872026292	4.738979232
2410012M07Rik	2.12309086	3.317419162	0.437639799	0	3.887779349	3.940266766	0.227947221	1.939245482	1.544478045	1.384383655	0	2.422156813	1.251766517	0.416240084	1.185393093	0	2.896548885	0.525198646
2410015M20Rik	190.1297527	155.0280505	85.17108114	535.0317805	95.27788574	150.8624693	202.0928734	149.7640574	109.0986561	111.7599173	143.1834676	104.9605105	89.02364515	158.0124544	105.3790909	145.1410855	129.6434993	94.95556734
2410016O06Rik	17.75955714	14.49299264	16.41223866	34.41335625	12.70099066	6.683164015	12.69042226	14.78063573	19.10781364	23.12168548	9.349551212	11.8393202	12.19559941	10.55667179	15.35276063	11.48286029	4.031462669	14.92417098
2410018L13Rik	6.967502161	8.981788597	17.49128392	0.996181466	9.899468858	10.97948374	13.51871208	16.7871044	12.74397464	9.995112243	11.13516456	10.0376008	15.170307	8.157003979	8.787663583	12.00697768	12.05686635	15.74308137
2410021H03Rik	8.270479927	0.394868659	0.520917714	6.253980178	0.694136982	2.118089383	0.542646009	2.638013726	0	1.318252993	1.028029956	3.706799037	0	1.783605149	2.116440031	0.299599518	0.788052445	2.187983072
2410088K16Rik	0.735539881	0.632121676	1.667812176	5.300271387	1.481603306	3.390722919	0.868689619	3.167279085	2.354355609	1.055156282	0	0.329666301	6.678542536	1.269007585	4.517443428	0.959221985	1.576932677	6.004476954
2410089E03Rik	0	1.207123561	2.199109684	3.132876048	1.17888581	0.660719721	1.579888274	2.784164071	1.659225875	1.199384827	3.067887276	2.413249273	2.255738505	1.428042636	2.310718269	1.0249171	0.501895088	1.365044909
2410114N07Rik	5.890506559	3.16393184	7.095655168	9.727382048	2.595532186	2.666940845	3.478412269	2.113739705	4.713662543	1.056265805	3.294884654	2.310090672	7.16310556	2.064305714	7.913838854	3.840922523	1.420731774	4.257643491
2410127L17Rik	42.97042253	38.7966943	55.92029269	316.6044525	38.31012943	59.23887645	65.75656833	76.31720798	53.25071172	53.24760011	48.63259191	49.98396046	52.91804096	154.2571441	72.90903442	63.34254902	117.0020788	50.61558057
2410131K14Rik	8.261187253	5.296564099	7.879319397	0	2.047054156	3.972352544	4.491157864	5.646534998	4.197278164	7.336300082	7.921606111	5.994740914	8.164330651	7.239521923	3.422767062	6.070761462	8.433932068	6.95799689
2410141K09Rik	99.25646525	40.31340649	17.72738612	36.46952645	39.0280203	13.43121312	20.07263391	42.93559428	18.49654911	14.62876865	19.7741063	14.93036272	15.87288556	15.24780376	25.05207462	38.12302056	32.64832421	16.18682622
2500004C02Rik	79.13603054	29.80363782	60.23104204	24.81279138	27.03184452	6.559923372	23.74662391	68.8413171	63.17810319	36.78259233	35.08192848	13.55904642	122.5079752	27.6881676	74.49021441	33.3180551	5.378520219	44.54849472
2510002D24Rik	23.58742665	50.55536771	34.79662677	5.688422574	32.19961731	36.86860733	60.07778432	30.18512946	32.2921275	25.68346314	45.14486744	40.88611372	23.22311382	41.92051193	36.65289327	19.82755444	4.021178325	23.97241936
2510003E04Rik	11.4722798	9.007222464	7.868133332	0	6.561728559	1.3990847	4.34907068	10.16467668	8.386915651	7.92391635	23.45006196	6.030546167	10.47169534	14.84461664	8.916102947	13.85284177	5.647868586	8.86421436
2510009E07Rik	4.135773819	2.855074745	4.765731307	0	3.311802278	2.277116012	1.201092928	2.238275976	0.651049537	6.808250836	0.455088397	0.759688029	1.846816178	2.982806752	3.227120218	5.437696435	2.848983559	3.874306199
2510039O18Rik	29.99903851	13.66179049	5.523139261	0	9.942095274	18.23615461	14.83802026	13.24899168	13.3364633	13.2414193	6.310470225	6.722729999	10.97521014	6.967228022	9.448420673	5.266413198	19.78932138	10.81436128
2610001J05Rik	91.2673224	50.0648782	30.1612223	11.66079303	42.43975838	17.90331791	65.13196751	34.00447976	31.69957668	43.17772073	43.8819975	46.12768407	47.1016899	56.61899399	34.28797188	69.51406712	39.71666312	44.51794034
2610002J02Rik	16.59540673	11.29080008	18.03081735	99.4703261	16.94626455	16.24154046	29.94377119	12.90264844	6.63993379	10.58073765	2.06282772	14.25616851	9.268181479	9.643288053	10.97093404	12.47430618	20.85329958	6.899153244
2610002M06Rik	0.059941274	5.099829118	1.902807797	0.095985436	1.569621856	1.855290267	3.751977693	1.376590624	1.534906036	2.321668984	4.962211365	1.719389521	3.343273134	7.44588734	5.706162919	11.45187227	1.824825089	7.339833154
2610005L07Rik	13.97323955	6.979985625	6.336771032	51.53401529	10.90672905	21.10722903	7.42622365	6.016961215	9.504338032	6.639930826	4.689601356	9.002710556	10.64835218	6.742611765	9.520548646	4.840374347	12.91912617	12.65448386
2610008E11Rik	3.228792235	0.92493945	0.469306335	0	0.375218052	0.49068868	0	1.544819341	0.794991679	0.950114713	2.408055036	1.001861267	1.288647602	0	1.016932169	0.107966343	0	1.576962025
2610015P09Rik	1.249388083	1.817067855	2.179189118	7.617957997	0.967942868	0.5063281	0.908034606	1.379471905	1.384306811	2.619498604	1.935281208	3.402901888	2.617886012	4.393977951	1.918332414	0.752000546	1.64835565	1.896006036
2610020C07Rik	0.162391922	1.395593312	0.368218273	0.130021087	0.899544865	0.106943023	1.150731703	0.233089803	1.299481992	1.39773949	0.363338973	0.509484283	0.842561953	0.070042626	0.49867882	0.741216988	0	0.994247807
2610020H08Rik	6.411852766	4.357009034	2.873921663	0	1.727064842	3.436933794	1.584951587	2.99641508	1.670509559	3.422517139	2.335396842	2.405946223	3.094656848	3.53733162	3.892158456	8.945112685	9.46267063	5.781994205
2610028E06Rik	0.39527743	0.084925181	0.1120348	0.316483731	0.199052547	0.06507738	0.116707948	0	0.474459471	0.425278908	0	0.265742861	0.384539282	0	0.151728978	0.386612756	0.084743997	0.605023503
2610034B18Rik	0	2.342091852	1.453990102	0.641770752	1.937481247	2.533727017	0.378659577	1.15050736	0.513128786	0.689909877	0.358680781	4.311020858	0.415879938	2.90407505	1.722999256	1.14983661	1.374761821	2.181113424
2610037D02Rik	2.410609912	0.745802606	0.437278213	1.466864177	1.116813068	1.333503809	0.911035546	1.245627798	0.925921181	0.414971956	0.64722569	0.259302384	0.875512599	0.748613122	0.296103425	0.880233449	0.537486059	1.115125023
2610301B20Rik	0	3.693643941	7.309080557	0	1.914612016	4.027884261	4.685510012	2.847261274	2.645593177	1.422816969	0	2.37085793	3.216295273	2.851971721	4.82244551	0.646727571	9.923209968	0.674724039
2610305D13Rik	29.80300758	15.15611067	66.64736357	191.9917472	33.11420994	12.42426547	17.11464405	36.8909893	28.443484	34.3203898	51.69372967	17.03400323	48.05629905	41.27619361	37.57362845	57.76456518	4.103350002	21.48341364
