Symbol	E3.5_wt_male_IB140	E3.5_wt_male_IB141	E3.5_wt_male_IB142	E3.5_wt_male_IB144	E3.5_wt_male_IB145	E3.5_wt_male_IB44	E3.5_wt_male_IB45	E3.5_wt_male_IB46	E3.5_wt_male_IB47	E3.5_wt_male_IB48	E3.5_wt_male_IB49	E3.5_wt_male_IB50	E3.5_wt_female_IB146	E3.5_wt_female_IB147	E3.5_wt_female_IB148	E3.5_wt_female_IB42	E3.5_wt_female_IB43	E3.5_KO_male_IB152	E3.5_KO_male_IB153	E3.5_KO_male_IB154	E3.5_KO_male_IB51	E3.5_KO_male_IB52	E3.5_KO_female_IB151	E3.5_KO_female_IB53	E3.5_KO_female_IB54	E3.5_KO_female_IB55
1700028D13Rik	1.574687014	0	3.09999321	1.375313447	0	0	4.96287531	0	0	0	0	0	8.52686461	0	0	0	0	0	0	0	3.053904538	0	0	0.669378614	0	5.249606154
1700028E10Rik	0	0	0	0	0	0	0	0.410737148	0	0	0.30888706	0	0	0	0	0	0	0	0	0	0	0.577157828	0	0	0.203526483	0
1700028J19Rik	0	0	3.739840166	0.829590925	0	0	5.987226153	0	0	0	3.536457577	3.160414848	0	0	0	0	0	2.887773057	0	0	3.684238667	3.63434388	0	4.84524099	3.728289681	1.899941705
1700028K03Rik	2.426170093	1.71475069	0.682322514	0.302712705	2.632897852	0	1.092351282	1.372743396	0	0	0.774259172	1.537621652	0	1.932345296	2.517095942	1.132554079	0	0.52686545	0	0	0	1.085031877	0.225760286	1.915332353	0.085026895	0.92436963
1700029F12Rik	7.912111591	0	0	0.863793358	0	0	0	6.854986815	0	1.934087465	3.682258898	0	0	0	3.591277675	3.231752999	4.46352763	1.503415184	5.04281497	0	19.18066359	11.69655904	9.663134341	0.420416744	3.639374877	7.91309054
1700029J07Rik	0.411487555	0	0	0	0	1.064776456	0	0.407439258	0	0	0	0	0	0	0	0	0	0.625508507	0	0	0.798027609	0	0	0	0.302838493	0
1700029P11Rik	0	32.6840859	19.5081604	0	12.54611823	25.64197989	24.29094829	38.15764145	9.35942038	23.68501641	26.23609465	24.42325797	29.81071807	24.55437206	23.9886126	32.38065017	24.8458081	28.4533069	16.84221406	0.832439624	21.35347314	21.44727507	17.21245804	72.07848002	51.59098215	20.5554891
1700030C10Rik	22.23560363	50.15098718	42.48644986	20.56269107	32.29194237	98.15213131	59.77328476	60.22254741	58.37151272	67.7828101	84.73467227	72.53310953	49.57847497	25.52287398	35.62114167	40.60311483	73.78801477	54.67757078	43.34948832	16.31658919	39.31813522	42.99407346	20.02129691	46.14829733	70.43161451	15.69766221
1700030J22Rik	2.27696244	0	4.482521316	0	0	0	2.39206915	1.503040817	1.612932762	0	0.56516663	1.262676683	0	6.347276252	2.756012487	1.240053322	1.712696566	0	0	0	2.20793906	0.66001135	2.224700064	1.935813213	1.396461582	0
1700030K09Rik	0	0	0.914542702	0.4057373	0	1.202096205	1.464119786	0	0	0.908471244	0.691845924	1.030466261	0	0	0	0	0	0	0	4.565898752	0	1.131129464	0	0.197476344	0.341894302	0
1700030L20Rik	0	2.831514718	0	0	0	0	0	1.133384332	0	0	0	1.269513511	0	6.381643907	0	0	0	0	0	0	0	0.796302019	0.745581939	0	0.280804559	1.526382947
1700034H15Rik	1.809337761	1.918185692	1.526544112	2.934758726	0.981753406	0.668841699	2.443891831	1.27966938	2.19716792	4.043759211	1.154821222	1.146694918	4.198923701	5.764254239	1.877146515	5.912285404	4.666136175	0	1.317929635	1.172514683	2.005131269	1.078896132	1.851989984	1.648126162	0.253638231	1.551052822
1700034J05Rik	0	0	0	0.48413197	2.105412171	1.434359631	0	0	0	0	0	1.844352225	0	0	0	0	5.003364305	0.842622079	0	0	0	0	0	0	0	0
1700034K08Rik	1.827351542	0	3.597398928	0	0	0	0	0	7.766650299	0	0	0	0	0	0	0	0	0	9.317356671	0	0	2.542487806	0	0	0	0
1700034O15Rik	25.86651866	0	0	0	0	0	0	1.506590509	6.466967928	0	6.798016427	0	0	0	0	0	0	4.625892873	0	24.15760009	5.901742643	1.587768195	6.937634911	9.055129866	2.612884527	4.057995149
1700034P13Rik	0	1.866828646	1.485672783	0	2.866404523	0	2.378459653	4.48346814	0	0	1.685853471	0	4.086502718	0	2.740332363	0	0	0	0	6.846732327	1.463584772	0.787507518	0	0	0	2.012700405
1700037C18Rik	0	2.542426615	0	0	0	5.319029151	3.239214879	1.017669614	0	8.039597847	3.826595391	1.139900463	0	0	0	3.358430646	0	1.56234577	0	0	1.993250364	0.357501134	0	2.621376962	1.764947525	0
1700037H04Rik	14.53635329	6.742244956	19.67409067	0	3.450772246	9.403666363	17.18010663	11.69459015	3.861420818	14.2134389	8.794694096	6.045789565	0	0	0	23.74986894	24.60155438	42.81280628	32.42680376	61.13232679	37.00121566	43.61052916	40.2409978	22.3996415	53.0451352	27.2590347
1700042G15Rik	4.998661633	1.373912314	1.09339662	18.91835108	10.54780383	0	1.750452572	6.049369082	4.721205157	2.172275576	1.240721717	1.847986416	0	6.19302389	0	3.629752137	0	8.442824185	8.495776945	0	2.154281428	4.250212991	0	0	4.905088505	0
1700048O20Rik	3.660636044	0	1.20107962	3.730016772	0	1.578726996	0	1.208207324	0	2.386211807	0	0	6.607397252	0	0	0	0	0.927431445	0	0.461265246	1.183222754	1.061089676	0.397401629	1.815435939	2.095397657	2.033938315
1700049G17Rik	0	0	0	0	0.830245901	0	0	0	0	0	0	0.24243327	1.183643866	0	0	0	0	0	0	0	0	0	0	0	0.160871941	0
1700051A21Rik	0	0	0	0	0	0	0	0	0	0	0.618229034	0	0	0	0	0	0	0	0	0	1.610158799	0	0	2.470490144	0.203676355	0
1700052K11Rik	0.934501369	1.155840032	0	0.40809135	0	2.418141309	1.472614472	0.462653778	0	2.741226328	0	0.518222465	0	2.605022482	0	0	0	0	2.382432269	0.353260744	1.812346166	1.462747077	0	0.198622084	0.343877941	0.934616993
1700052N19Rik	3.446432887	12.17922269	5.815533113	20.64051203	20.57052049	10.19209603	15.51711232	12.18759353	6.277759696	13.47949167	20.16398541	8.736913945	7.998124534	16.46965742	12.51458334	17.69702297	15.55412685	11.22637539	15.06238183	18.23951553	19.09690523	15.07062423	3.206979082	8.371617256	15.94332261	5.580629354
1700056E22Rik	4.663809314	2.8842213	2.295341405	0	4.428550524	0	3.67468327	1.154481455	0	4.560206225	0.868205821	2.586289159	0	0	4.233770992	0	5.262069802	1.772381913	0	0	0	0	0	1.486892724	0.858094594	0.777397726
1700061G19Rik	2.296284932	2.272131973	7.232896581	1.604438986	1.744361856	10.69547348	15.92163175	1.818954895	13.66361004	7.184878891	8.207462602	10.18713489	14.92114475	0	3.335280285	6.002767281	6.218030344	5.584988381	2.341673754	0	3.562681302	10.22380433	13.46147432	0	8.787867321	3.062092062
1700063D05Rik	0	0	0	8.333351999	0	0	10.02374816	4.723766856	0	3.109816234	2.368279347	0	8.611050861	0	0	0	0	0	0	1.202282334	3.084055923	6.084578541	0	6.759874301	0.390116348	1.060287167
1700065D16Rik	0.406884122	0	0	0	0	0	0	0.402881114	0	0	0	0	0	0	0	0	0	0	0	0	0.789099837	0	0	0	0.09981685	0
1700066B19Rik	0.900539858	0	0	0	0	0	0	0.445840083	1.913747298	0	0	0.4993893	0	2.510351137	0	0	0	0.684462184	0	0	0.873241074	0.313241808	0	2.10544168	0	0
1700066M21Rik	12.37336374	1.855032921	4.428856279	0	5.696585776	4.851159776	7.090293426	4.826400522	3.187245251	7.332423378	6.421604809	1.247559835	6.091022675	8.361714996	12.25357797	4.90082929	5.076576154	9.689453363	9.559044008	11.90607361	15.99770678	9.651222835	18.07298554	5.578526132	9.47423563	4.999957441
1700067K01Rik	0	0	0	0	0	0	3.278061551	0	0	0	0.774497259	1.153570856	0	0	0	0	4.694115774	0	0	0	4.034309316	0	0	0	0	0
1700069L16Rik	1.601528269	0	3.152834003	0	0	0	0	0	0	0	0	0	0	0	0	0	7.227871447	0	0	0	0	0	0	0	0.785774121	0
1700073E17Rik	0.735470256	0	0	1.070585375	0	0.634374318	1.545300597	0.24274485	1.041970697	0	0.182551648	0	0	0	0.890205816	0	0	0	0	0.185348592	0.950900478	0.085274787	0.159686499	0.104212891	0.120283753	0
1700080O16Rik	0	1.918185692	4.579632335	18.28580437	0	8.026100383	7.331675492	1.535603256	3.295751881	1.516409704	0	2.580063566	4.198923701	4.32319068	0	5.067673204	3.499602131	22.3961299	7.907577808	0.586257342	12.03078762	1.888068232	0	0	10.84303437	13.9594754
1700084E18Rik	0	6.426364048	0	0	9.867300361	0	0	0	0	0	0	0	0	0	0	0	0	11.84718878	0	0	0	0	8.46080887	0	1.274619773	1.732128114
1700086O06Rik	0	4.333053335	0	0.509955685	0	3.021737431	1.840196127	0	2.481627776	2.283645479	0.434777332	1.942730412	0	0	4.240348575	0	0	0.887567742	0	0	2.264728792	1.218577144	0	3.226605978	0.429713864	0.778605491
1700092M07Rik	2.967041847	0	0	0	0	0	0	2.937851492	12.61058746	0	0	0	0	0	10.77383303	0	13.39058289	0	0	0	0	0	0	0	0.727874975	0
1700095A21Rik	27.42223896	28.69921606	6.228985421	6.448148733	4.005994721	0	13.29623469	6.265950797	4.482715842	6.187632487	1.570729708	5.848787691	22.84465879	17.64055916	7.659600654	13.7855881	0	6.413071317	10.75548937	2.392193194	0	8.071031217	3.434977595	1.345018956	1.03495787	5.625770636
1700096K18Rik	3.890531062	9.624023454	4.595435069	0	0	14.09414246	14.71394916	16.94992303	19.84274631	12.17313849	4.055821395	5.177932954	0	0	8.476307556	7.627739998	10.53503416	5.914055588	3.967432068	0.588280314	7.545188575	5.142440399	34.46451227	5.292202489	4.772127168	7.782024858
1700101E01Rik	0	0	1.71397308	2.281214891	6.61375808	0	0	1.724144505	0	0	0.648305041	0.965614524	0	0	3.161433629	5.689881728	0	0	0	0	1.688490849	1.817044374	0	7.031835267	0.85433974	0.580496989
1700102P08Rik	0	0	0	0	0	0	0	0	0	2.008068952	0.764622066	0	0	0	3.728648952	0	0	0	0	0	0	0	0	0.872996517	0	0
1700108F19Rik	0	3.213182024	0	0	4.933650181	0	0	1.286156183	0	0	0.967229296	0	0	0	0	12.73340467	0	3.949062925	0	5.89229153	0	0.903637659	2.538242661	0	3.505204375	0
1700111N16Rik	0.996003447	0	0	0.869897905	0	0	0	1.972409129	0	0	0	3.313968573	0	0	0	0	4.495071995	0	0	0.753019589	0	0.692895308	0	0	0	0.664084453
1700113A16Rik	4.587897871	2.837275683	2.257980812	0	0	0	0	2.271380604	0	0	2.562222875	1.272096448	0	0	0	0	0	3.487066754	11.69645792	0	2.22441063	3.590649743	5.229692237	0	2.251007045	0
1700120C14Rik	5.811731452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.590862175	0	1.010769959	0	0	0	3.874967017
1700120E14Rik	12.25517284	1.443603518	0	0	2.216567472	1.510086692	1.839243645	2.889191426	0	0	3.476418338	1.941724858	3.160059555	13.01432557	0	0	2.63375854	0.887108338	5.951148102	0	0	0.811964274	2.280739782	0	0.28632763	4.280113672
1700120G07Rik	1.275425228	3.155024883	0	1.113941661	0	3.300325214	0	0	0	0	0.949722883	0	6.906374503	0	0	0	0	0	0	0	0	0.443641113	0	0.542166389	0	0
1700121L16Rik	0	0	0	3.510604021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854322795	0.986069486	1.340006419
1700123I01Rik	0.698993119	1.729102292	2.752132844	0.610492516	0	0	0	0.692116285	0	4.100793012	1.561478665	0.775245386	3.785018637	0	2.538162771	2.284065976	9.463896153	7.437850692	3.564047778	8.455480964	12.20047169	4.619588431	11.3824893	7.131185437	9.259761002	4.660530696
1700123M08Rik	0	0	0	0	4.017268627	0	0	3.141792402	0	2.068348696	0	0	0	0	0	0	0	0	0	0	0	0.367897509	10.33393354	0	0	0
1700123O20Rik	59.08952582	33.95869027	36.42533049	76.10892878	29.47131214	35.52261104	18.81111023	44.91537908	15.22082552	33.8490903	43.99997239	37.73257601	38.7839178	56.56994559	23.84045635	25.35446239	32.32454102	44.45779363	30.43308135	145.3036804	47.45919619	38.82341194	22.9377948	84.74212778	50.6622561	44.57135169
1700125H20Rik	0	0	2.276507834	14.13963281	0	2.992294861	0	0	0	2.261394574	1.722164161	3.847602487	0	0	0	11.33599514	0	0	0	1.748550102	4.485324408	1.206703828	0	2.457820964	3.40421527	0
1700126H18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.109945977	0	0.970739466	3.635634702	0	0	3.721502977
1700128F08Rik	22.34636922	7.537951343	1.99963526	42.58267796	3.858025547	7.885101322	6.402556255	2.011501922	0	15.89088079	2.269067645	0	16.5006353	16.98897094	7.376678468	6.638195349	4.584163512	0	5.179107267	13.05505313	9.849529951	5.653026942	3.969720053	11.22626332	1.993459392	13.54492975
1810009A15Rik	177.8295325	167.7960226	191.2821827	185.7366401	153.1918437	132.8286987	115.5583324	196.0478459	101.2948001	211.5231266	214.3254301	115.8972944	99.27211481	153.3151036	159.7680605	173.7264295	173.750978	164.422285	196.3007974	493.4323092	163.5502437	125.6247359	331.9718737	365.4959614	207.7816759	316.5879557
1810013L24Rik	4.981484102	6.845954828	4.358556973	18.85333956	12.6138685	6.445112274	5.233311814	5.480528066	8.233716898	3.788418745	6.594443033	4.604089869	10.49009461	15.42935505	11.05415367	3.617278762	4.99599558	11.35864491	9.877678808	0	3.220317598	6.738466394	16.22381907	2.941059695	9.233328113	4.244011495
1810014B01Rik	11.13556446	12.05141604	4.110361367	1.21570917	0	5.40275461	2.193468347	2.067376976	0	5.444098048	3.627706914	3.087582243	0	0	2.527195401	0	3.141000925	7.405711831	3.548647572	13.15460146	1.349750401	3.389199023	14.95996353	4.733581115	1.365888843	9.744824461
1810019D21Rik	17.80946139	8.472181035	10.7878257	0	0	14.17976908	12.95292365	25.77313217	2.911314237	24.11146706	16.83190519	23.55078679	7.418268604	0	4.974552308	24.62101009	12.36554435	17.70120672	17.462968	1.553617572	34.53917793	6.909589052	15.16982937	27.6616849	11.0905859	9.590896493
1810022K09Rik	475.1706419	396.4473661	354.2495981	478.8560186	523.2868067	327.3988454	230.3962263	297.8878845	274.8542005	263.9233568	261.7066798	305.6013447	1004.851656	1254.048728	1041.380968	284.8133441	304.5439301	247.8947929	329.7321908	1324.330481	518.0214131	322.7406124	708.7583721	711.1438337	338.6706058	937.3361612
1810024B03Rik	0.890581281	0	1.753234706	3.111293611	0	0	2.806807837	0	0	1.741595347	2.652622524	0.987733656	0	0	0	0	4.019290283	1.353786184	0	0	3.454337518	0.309777839	0	1.135722957	0.436954962	1.187588628
1810026B05Rik	4.384506715	3.796090604	2.157879777	2.106157633	1.665334768	2.269093906	6.218310032	1.736548422	0	0.428710813	0.97945366	0.972561391	8.309672453	7.333368751	10.34857771	0	0	3.332477755	2.235585871	12.09926633	2.976116964	1.525097197	10.56688072	4.75267927	1.667191758	1.461683067
1810026J23Rik	2.845365052	9.678063711	7.702065149	15.84256966	8.105504776	7.362744452	3.362856834	8.452115334	4.535037761	8.346472087	11.12344202	16.56775203	3.851883319	7.931759304	10.33200391	8.135453922	9.631081701	9.7318863	9.067522186	21.78103222	14.48533395	9.897255372	21.08209372	14.81670619	14.65852947	14.94001479
1810030O07Rik	4.383654361	16.26579703	6.04088879	6.508676234	8.325055126	13.61191675	9.671046288	7.812948758	9.315752789	14.57333401	19.25884397	13.61321253	59.34326459	26.8837915	42.97804309	12.89182962	41.54620975	17.99188155	15.64605889	5.634179226	4.250769147	12.3508858	40.26055505	43.60434315	25.27186443	25.4283411
1810032O08Rik	3.387508969	5.586463689	5.557323831	0	4.288841619	2.921870295	1.779378429	6.149333619	2.399611034	8.83268787	3.783673139	1.252349332	3.057203335	0	6.15031029	5.534599528	5.096065597	2.574702017	5.757445234	0	13.13928282	3.92767896	10.29702047	10.31989423	4.293624042	4.517237464
1810034E14Rik	4.379762104	1.547748056	0	0	2.376475226	1.619027463	0	0.619524732	0	1.223562547	0.931803583	0.693934966	0	0	2.27195147	4.089010454	2.823763318	0	0	0	1.213427108	1.305811579	0	0.265968417	0	0
1810037I17Rik	95.88165967	80.01349991	90.96701386	88.78662875	74.59112917	41.84920579	54.61196806	78.92465791	44.18873884	85.84494771	64.51498684	66.62344471	87.57509308	83.72638343	67.11568114	67.94628232	36.49482632	86.04587312	76.57225191	207.864268	76.17238941	49.82598798	157.2635511	116.8724087	82.4676381	73.17176447
1810041L15Rik	0	0	0	0	0	0	0	0	0	0.745262704	0.141888631	0	0	0	0	0	1.719932905	0	0	0.144062561	1.108633927	0.265119989	0	0.161999354	0	0
1810043G02Rik	0	0	2.617447097	0	0	0	0	0.658245028	11.30194159	3.900105618	3.96016523	2.949223605	0	3.706320311	0	0	9.000745575	2.021100601	0	0	3.867798908	3.006087072	0	0.84777433	0.32617039	2.659470288
1810043H04Rik	68.47019646	146.791684	89.86215135	29.90053931	112.6949568	129.9285926	93.51101899	162.7117749	135.8063265	174.0678718	124.0637998	121.5032364	49.43510171	89.07173024	82.87563866	193.9051799	164.807174	93.67433068	93.09812253	177.730915	141.6418234	80.18229384	60.95207815	126.1250231	96.3034583	146.0878254
1810044D09Rik	6.959727788	11.47753908	4.567068186	0	0	6.003060677	14.62312231	11.48542764	9.860130112	4.536748374	5.182438449	12.86492601	0	25.86798045	0	53.06458628	0	7.053058887	23.65765048	22.8013092	4.499168002	12.10428223	0	29.58488197	12.52064773	0
1810055G02Rik	30.55327895	7.409782138	16.51133472	29.82427863	11.37728044	17.05226481	26.43350803	18.38888979	20.36991811	23.43102773	20.07437635	18.60424157	3.244014379	6.680041709	4.35075085	23.49116952	18.92611609	24.58826746	24.43702047	0	1.161846785	22.71385925	14.43822198	4.838590154	21.60419561	8.787651025
1810058I24Rik	32.04040581	38.55818429	35.79992159	58.99270766	23.02370084	53.77857123	30.02120272	30.01031094	33.12458457	28.78849083	36.75471324	32.65438363	14.06736189	24.13947484	25.15549339	36.78539128	35.1734205	27.64344048	39.73831152	48.44773036	25.19119411	29.21761765	60.91782386	47.85388743	29.74112803	38.68419454
1810062O18Rik	0	0	0	0	0	0	0	0	0	0	1.11791615	0	0	0	5.451473435	0	0	2.282148215	0	0	0	0	0	1.914547622	1.104896767	4.003960593
1810064F22Rik	2.448905086	2.423146826	4.821014636	3.42215266	1.860299026	5.069483039	1.543622381	2.909774718	6.245034624	8.620216067	1.458827157	1.629631809	5.304287629	8.191901713	3.556956168	3.200867436	2.210435056	3.722617962	7.491931885	2.592062217	6.649074519	2.555465318	3.50928771	3.33119088	1.081378113	4.245294012
2010001E11Rik	0	0	0.971376428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.419496795	0.121047042	0.328990635
2010002M12Rik	5.696014957	0.828838632	1.978836676	3.219010017	2.545264997	0	2.111987353	1.990579911	1.424078227	1.310466395	0.498992588	0.743221877	1.814334342	0	1.216658707	0	0	1.018658728	3.416825597	0.253318923	2.599222168	0.932371457	0.43649225	2.278871146	0.986362523	2.23400773
2010005H15Rik	4.270742052	5.282276509	4.203778671	3.730016772	8.110621888	5.525544487	0	4.228725632	0	4.175870662	3.180132684	0	23.12589038	11.90515009	15.50778996	6.977648521	9.637161929	3.246010056	0	4.843285083	12.42383892	4.456576638	0	4.538589848	2.619247071	24.20386595
2010010A06Rik	0	0	0	0	0	0	0	1.854457752	0	0	0.697304841	1.038597017	0	5.220863163	0	0	0	0	4.774758361	0	0	0.325729854	0	3.582621089	0.229727982	0.624371762
2010012O05Rik	37.30618792	17.94420402	34.68117404	63.35543194	47.23244511	13.40757118	19.59605913	20.52175675	30.83103184	27.35809382	20.83454575	26.4345851	33.6685757	60.66374274	35.74773642	11.85174124	21.04586098	14.17742627	29.06107524	42.3075197	31.15094904	21.62750427	25.64993748	28.19265223	21.60878833	39.72909658
2010107E04Rik	1739.092966	1123.25801	1155.405688	1343.541822	821.2837945	903.2221542	954.0685883	1079.680546	1102.821785	1111.490922	1002.865733	1216.211334	1304.680369	1394.957422	852.4610898	1029.556818	1198.91575	892.1636406	1291.51327	4911.329922	2552.026703	915.4418904	2333.977873	3085.743717	1121.525716	3214.991128
2010107G12Rik	0.522463346	0	0	0	0	1.351940449	1.646625914	2.069292988	0	2.043428832	2.723301761	1.158916412	0	0	0	1.707228183	0	0	0	13.03512501	1.013250996	1.27212753	0	3.997660604	2.691585869	0.348351993
2010107G23Rik	5.210749401	3.222463312	7.69357067	14.22190104	4.947901048	13.48347771	4.105625328	9.029098751	0	5.094996441	4.365104135	5.056785476	3.52699888	0	7.09541863	10.64182097	0	6.930822164	3.321091315	23.63724575	5.052791795	5.664048875	11.87934713	26.58024751	12.46343979	13.46276813
2010109I03Rik	7.169958039	14.78029675	15.29132846	3.131079262	18.15541434	10.82268809	1.883104781	7.09941855	20.31594376	18.69515387	4.89406747	3.976059804	19.41251212	23.31819541	8.678445256	1.952410397	16.17940063	3.63305418	30.46533686	3.162123594	16.22275521	4.572301203	4.670258886	3.301842153	1.319201068	4.780563442
2010111I01Rik	6.426194937	2.384475916	1.265086998	7.57696197	1.220407055	1.662859783	8.101268103	3.499635006	4.096913566	7.540130099	6.220698417	6.770859321	1.7398789	0	1.166730279	6.299569824	1.45010587	5.861134145	1.638304094	1.700463728	2.492557024	5.364656517	2.302188746	10.65359272	3.704715606	3.856194022
2010300C02Rik	1.034144372	1.918625542	2.035858875	4.290246304	1.963957054	2.67598027	1.629634819	3.327903318	3.296507614	3.033514849	5.967944483	4.30109198	4.199886536	0	0	3.379223498	0	1.572018628	2.636463685	0.586391773	5.013977641	2.158287058	4.883638635	4.396010896	3.424901283	2.930438253
2010315B03Rik	8.990384138	23.25044071	14.48086716	1.427654118	46.56478822	8.45955053	23.18286951	6.069501089	19.10556563	5.59406233	7.607421427	8.61143362	79.66236397	86.57663336	77.16235614	13.35338318	7.377196808	24.84803638	10.41828392	2.780631958	7.925319496	8.244424487	10.11494454	5.03768668	5.413553642	6.539270182
2010320M18Rik	4.540171416	0	11.91728933	0	5.748199137	11.74827177	0	11.98801146	0	0	3.380758505	1.678484306	0	0	0	0	0	11.50263966	15.43304447	6.865112816	0	6.843387482	1.971538818	3.859933594	12.99427809	1.009051814
2200002D01Rik	48.92400362	33.00641416	56.91269585	116.5354353	25.33969442	40.28089236	14.01743086	77.0678991	18.90344471	73.93020723	76.1726456	81.39159107	120.4188375	86.78783972	56.5254356	36.33331774	80.29067453	43.9459823	22.6777478	60.5267343	25.87687159	37.12934856	69.5288246	97.36752279	38.73385964	53.37824388
