Symbol	E4_wt_male_IB57	E4_wt_male_IB58	E4_wt_female_IB155	E4_wt_female_IB156	E4_wt_female_IB157	E4_wt_female_IB158	E4_wt_female_IB59	E4_KO_male_IB161	E4_KO_male_IB162	E4_KO_male_IB60	E4_KO_male_IB62	E4_KO_male_IB63	E4_KO_male_IB64	E4_KO_female_IB159	E4_KO_female_IB160	E4_KO_female_IB163	E4_KO_female_IB61
Agap3	3.203471782	10.64665681	10.36226938	9.185286213	6.227228379	9.920328604	4.046756258	8.911683167	8.173596375	6.342633646	5.501365113	6.423382096	6.636241518	4.122109049	4.533568394	6.971317682	2.299095534
Agbl1	0	0	0	0	0	0.220897897	0.619505652	0	0	0.1726177	0	0	0	0	0	0	0
Agbl2	0	0	0	0	0.212045426	0	0	0	0.384523609	0	0	0	0	0	0.225128818	0	0
Agbl3	0	0	0	0	0	0.200108904	0	0.141242288	0.477268347	0.312744841	0.184952231	0	0.718292552	0	0	0	0
Agbl5	2.832557923	3.450930004	1.336774383	2.320505199	1.258562052	5.832613391	2.044687279	1.92975778	2.064919094	2.136476972	2.695419435	1.747584937	3.925540044	5.801975574	1.33621645	4.282094382	1.548872263
Ager	1.205978519	0.604986999	0	0	1.071680679	0	0	0	0	0.424488344	2.510355282	0	2.437344891	0	0.568902165	0	0
Agfg1	6.846820984	11.36110428	15.65905267	14.34633662	27.84764125	19.69047378	17.29836724	16.40976941	17.25735095	8.527655549	7.016511032	14.29742379	8.302667358	27.4956819	13.91334846	11.68618506	10.58375474
Agfg2	15.00529873	13.97965417	10.32715662	15.36591425	14.28675833	6.276137005	22.34018158	7.155939944	3.886145515	13.39279314	6.693195074	5.290126905	6.065296789	5.516646752	7.078523211	9.329762165	3.58971117
Aggf1	32.55802502	20.48099559	24.18591562	31.85867824	40.1838353	29.09778757	29.37758971	27.43877739	20.2646468	28.19521423	10.75754375	22.31901563	20.26266891	15.57980025	39.00636679	24.69785979	27.69366165
Agk	8.168133162	22.35053093	23.30403287	14.90390092	18.80618972	8.3618541	9.380290068	16.0535032	13.96036727	11.23892511	11.74733447	17.40897549	4.502241573	15.28792983	9.808129016	13.43444642	14.92190499
Agl	8.411152	6.027870463	8.033493218	16.48830449	8.54226927	7.268080145	6.071605935	6.439797195	8.667341935	8.821419078	3.215862922	5.824807589	10.47716442	7.446838548	10.76983517	8.906698908	10.67695985
Agmat	0	0.590336317	0	1.687076697	0.522864149	0	1.486548818	0.374131102	0	0	0	0.726026587	5.707970086	0	0	0	0
Agpat1	85.06618121	56.6534208	41.18368694	29.43735424	35.18994082	48.5566521	71.33059014	30.54224984	30.92197892	37.68582274	41.21528711	38.0047366	48.31633267	43.13695248	29.75057839	38.30047504	30.87638701
Agpat2	252.6647469	317.8675419	156.5032202	195.2655222	221.8967983	98.69385502	214.4466553	133.0458475	293.1760522	343.232045	364.0525027	311.7698686	450.0089964	261.9825789	249.5556977	257.4019463	319.2245164
Agpat3	1.441282848	0.723028952	0.529034584	0.68876292	0.640390752	0.649204724	1.820687299	0.76371048	0	0.845520546	1.400076019	0.889218954	0.776775225	0	1.359806862	1.475992855	0
Agpat4	35.4658709	29.94210525	18.09824542	17.36187411	18.8329644	21.04035121	28.41098327	41.25236135	22.53549937	29.53416548	21.24733167	37.8917457	20.62938089	0.636044201	18.77079291	13.58308398	21.52162064
Agpat5	6.903904189	4.545697561	4.751501527	8.041923183	8.052299072	1.360521051	3.815565887	7.407971706	8.112253114	4.556404009	7.904111589	3.993241035	7.150987856	13.96008218	12.00949648	8.543120826	6.606472133
Agpat6	18.43214633	15.97141134	22.14218987	22.22116132	20.28829562	20.75622506	18.52155398	11.85342952	21.26442859	17.6941896	12.73126936	16.54103575	8.974422541	24.48786301	9.287933677	15.0150338	18.03892274
Agpat9	24.11957038	24.48756901	32.25125015	31.28568506	44.65336164	22.24596152	11.60717158	21.54433368	29.76776759	26.6821245	32.51507793	25.86441326	33.42644421	26.60243265	32.23778937	30.58149116	26.37766611
Agps	8.306978005	10.24918184	11.24886833	9.012414608	13.36724685	11.32639784	7.37396087	12.63413127	7.296177427	9.087938394	8.973010643	6.648781594	8.258290189	3.466739082	17.3693353	9.043512138	7.304577567
Agr2	0	0	0	0	0	6.854519874	0	0	0	0	0	0	0.878726974	0	0	0	0
Agrn	4.25418361	8.199586634	4.684598016	6.098991457	6.864478563	8.370919669	6.505439006	6.335536798	7.937892991	12.13694957	6.338655591	5.525633978	12.85163505	13.00619454	4.541811432	6.496737759	6.856262853
Agrp	9.998127512	17.55469083	4.128630714	0	6.663551577	1.125877481	3.157510651	3.973374189	1.342633117	7.038414907	0	4.626360037	0	4.594721725	1.179116439	1.706484931	0
Agt	0	0.450697221	0	0	0	0	0	0	0.241294315	0	0.374027921	0	0	0	0	0	0
Agtpbp1	1.70118469	2.389549144	1.311310703	0.487779177	0.907044397	0.766273697	0	1.622570226	2.558634034	1.197588615	1.699762802	2.728879173	2.337963859	0	2.086521327	1.974441018	2.279052623
Agtr1a	0	0	0.398281509	0	0.321410361	0.977502209	0	0.919930066	0	0.509237331	0	0	4.385940237	0	0	1.234661273	0
Agtr1b	0	0	0	0	0.341919546	0	0	0.244657693	0.620037604	0	0	0	0	1.69750036	0	0	0
Agtrap	57.41044428	36.61755512	39.28603731	33.51039312	40.81377102	26.59854111	26.41917139	34.81007151	45.70667704	53.69477284	31.58349695	51.61221914	61.9928903	34.52461816	47.00750058	47.73435219	73.3802742
Agxt	0	0.546362682	0	0	0	0.490576806	0	0	0	0	0	0	0.440232367	0	0	0	1.04219602
Agxt2	0	0	0	0	0	0.40778357	0	1.439123473	0.48629068	0	0	0	0	0	0	0	0
Ahctf1	21.51533413	16.89387317	36.98033216	32.45468662	36.49308748	33.79302582	19.85252195	55.13923937	32.20897942	13.82915827	19.08279357	15.12101846	27.0732686	29.30153576	58.60252765	42.59806487	12.35304994
Ahcy	147.5982919	56.75592319	146.0635131	137.0296676	121.9168571	52.13242529	83.7802767	39.89730543	40.16539017	49.66396689	69.02736069	85.44655761	42.05163322	24.86104292	74.84164337	100.3246588	120.0846883
Ahcyl1	4.719318692	4.950179262	7.795189281	6.150754823	3.812522801	12.17473797	4.877702119	8.320458098	3.687272877	8.456698461	1.964739241	2.911647522	4.508866528	5.678317225	8.702681526	6.443963611	2.873819667
Ahcyl2	6.136269531	6.772259295	6.588175251	6.597926691	7.634107867	15.20195945	9.301903243	9.364324329	9.888362013	6.047677952	2.682374056	7.571709029	5.084704271	19.96540976	6.802527469	6.598249952	6.16550392
Ahdc1	2.252304626	2.510851829	1.65345344	1.793892519	3.780588159	5.636208837	3.793604132	2.227785807	1.61311207	2.37834351	1.146048291	2.779179628	2.528902227	1.656104183	0.826381667	2.562829156	0.239474608
Ahi1	0.324340513	0.325415072	0.178577732	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ahnak	9.622853999	17.0745778	11.23418905	7.792050726	14.92510258	13.88636872	21.61063429	9.093183507	9.428552913	12.73304788	14.16997609	13.0283069	11.05671021	12.6771502	7.733854167	6.630563166	5.627285224
Ahr	0.300726351	0.150861338	0.165576077	0	0	0.135457775	0	0.382439074	1.21152233	0.317554986	0.500791662	1.484297529	0	0.221122028	0.851178704	1.745155731	0
Ahrr	0	0	0	0	0	2.201789985	0	0.111005931	1.781712735	0.245794181	0	0	0	0	0	0.119187082	0
Ahsa1	180.2389714	234.8357868	272.9024902	235.0711321	210.7760451	175.3392118	166.0204748	195.7862071	182.5386009	159.9259837	270.9662277	235.529625	100.6808087	118.7234324	135.2133911	192.6977005	259.9086861
Ahsa2	5.042757016	3.909585796	10.34868859	5.915066909	5.295958075	6.607813673	2.895552914	10.34819223	14.28242743	9.197640068	11.45123219	10.18209984	4.44727525	12.30350208	14.0568085	7.198582244	9.651012755
Ahsg	5.604445629	0	0	0	0	0	4.24785863	0	0	0	2.799880653	0	0.906149932	0	0	1.913138635	2.145198592
Aicda	0.689274331	0	0	0	0	0	0	0	1.29586221	0	0	0	0	0	0	0	0
Aida	3.010368487	2.265256513	6.353636274	6.473702138	5.796122958	4.293925078	5.070427064	3.828339395	3.234061916	4.591641307	1.253271814	3.71457514	4.056073489	1.660127516	3.7869224	4.110488452	1.44033832
Aif1	0	0	0	0	0	0.850520017	0	0	0.507131709	0	0	0	0	0	0	0	0
Aif1l	3.916469353	5.894167275	9.241533702	6.416947327	7.209257263	10.58469713	9.894887762	1.600921304	1.502676076	2.954024881	2.329283262	0.345188394	1.583077379	1.645573212	0.527867231	2.864848983	1.070783178
Aifm1	17.30866313	29.99583159	39.41924859	30.45414449	29.36405062	22.68053379	32.7975142	52.52800678	39.93662208	38.49300733	25.87578592	25.72623352	23.85116072	9.255957517	61.98053638	52.63937184	76.79198045
Aifm2	1.429642836	0.717189664	1.57428607	3.416001849	1.905656587	2.361192721	1.203988774	2.424136454	3.839690614	1.509645597	1.785559886	2.940124973	10.97965172	11.21287037	1.573629006	3.090819765	2.736102733
Aifm3	0.621825582	0.311942864	0	0	0.552579048	1.120368859	0	0.790786704	1.67007996	0.218874306	0	0	0	0	0	0	0.595036267
Aim1	0.891149175	4.47050803	2.33061278	2.874582139	2.375732251	2.508781738	3.377207994	4.533161319	3.590131435	3.607235094	1.020254965	2.749032708	1.981164374	4.341070286	3.468185935	1.368915703	0.852756938
Aim1l	14.92211606	26.28726328	23.31030162	29.35322101	20.6615353	11.72345644	44.7144892	39.1670708	32.99391868	43.60701624	34.52911699	34.47047969	37.87329868	47.07809205	36.17864074	38.61831672	36.86037833
Aim2	1.302475815	2.940279739	2.151379505	3.734577347	1.736148046	4.106767918	1.645340591	4.969145301	4.897409093	1.375362314	0.271122328	0.401790039	2.105896729	1.675977723	2.457693233	2.667685943	0.623181459
Aimp1	72.15449019	73.87096156	81.8869623	86.55515416	37.29391455	51.73617751	53.94502822	67.41562368	69.60631299	59.60618417	106.0569172	58.14424688	52.97423574	64.42356795	53.48795848	73.38949855	84.54606215
Aimp2	101.7805162	100.0194118	68.32157983	85.95121885	84.87077921	84.15482869	65.16728944	105.4992879	82.00769091	126.6157385	226.3768484	98.92342002	128.4943544	95.85481321	71.03355643	73.29532788	100.0640103
Aip	18.3985587	13.5369771	12.83134698	12.30927229	8.719836857	6.629888774	13.94508601	10.52899913	1.317714166	13.38383072	4.595795192	10.59449042	3.470547513	15.78305674	6.94339391	8.37406488	10.5635503
Aire	0.856501074	0	0	0	1.902802658	1.928991744	0	0.27230693	0	0.301476947	1.426308651	2.642149632	0	0.94466907	1.212124365	1.754255893	0.819601536
Airn	2.265343562	1.51523252	0.415756384	0	2.684099691	1.700651314	0	1.6805121	5.070158196	1.860531637	0.314368075	2.795268724	2.441800731	0.277615271	1.424855514	2.31989919	0
Ajap1	0	0.270241992	0	0	0	0	0	0	0.434046539	0.189614943	0	0	0	0	0	0	0
Ak1	0	0.70091517	1.538562313	2.003091486	1.862413358	0	0	0.222105737	0.375256021	0.737694332	0.290840316	0	0	0	2.636434559	2.62322451	1.337007495
Ak2	186.0769894	204.0603084	152.962632	151.3755858	119.9788344	126.3082372	220.8471122	172.8003576	184.3300233	231.5229251	228.4383856	156.4520739	113.6959468	141.9121564	134.3223012	154.5146569	243.4873444
Ak3	6.606359973	7.833383099	11.57347287	7.74914618	10.40710627	20.55964418	8.345423461	21.57638955	9.194181746	5.496283106	9.001143038	4.075883173	6.797277354	17.66404106	9.349351833	3.895264313	4.597633914
Ak4	82.25745386	87.50746665	70.84256817	94.06710865	94.42914379	33.4474164	100.6763891	85.07054178	86.13477835	106.1253754	95.4071175	79.38303252	93.66732469	98.49135829	120.4877918	109.6957076	129.2496697
Ak5	0	0.267106732	0	0	0	0.239834036	1.34522368	0.507844087	0	0	0	0	0	0	0.251174981	0	0
Ak7	20.83266482	18.22198152	22.35218155	19.91110499	15.66462448	16.84266118	30.36539098	14.60526538	6.742900592	18.80210254	11.78641429	11.20517464	38.00146137	9.622918975	21.16691276	28.81051943	31.69178935
Ak8	0	0	1.738232422	0	0.467580424	0	0	0	0.282637099	0.740826792	0	0	0	0.386893129	0.496430552	0.359231382	2.014027213
Akap1	19.01011908	23.31156757	28.3764628	33.31016684	21.96109641	17.69651403	30.95183925	33.44278621	19.28812112	18.43827152	34.11926498	17.46250805	16.05120302	13.04614314	20.52615304	19.90055516	12.53166766
Akap10	8.587269082	6.677182393	6.855658538	5.539995099	9.538737856	11.21722736	9.220620369	6.961872001	2.536976455	12.09041646	6.077564918	6.887441406	4.338828613	6.472014214	6.684009068	4.836740618	3.286925909
Akap11	0.701865153	0.352095237	0.289828473	0.251556466	0.545742232	0.869398382	0.221656175	0.613644939	0.801145303	0.494094334	0.073049846	0.324768902	0.21277586	0.193528742	0.827735733	0	0
Akap12	23.53849221	27.9948122	28.97796038	31.85002038	45.24235428	9.173008828	29.40068505	11.35149818	21.73595567	20.75963407	13.43303287	12.72748897	42.54799664	42.58859115	54.39677307	54.71104873	21.76516362
Akap13	3.029608797	4.162993533	4.49651981	3.96569954	5.091828916	4.865248443	9.318218468	2.847727387	5.518893269	3.38460331	1.590311972	4.388458241	3.727040979	2.469786559	2.858344452	3.192499573	2.773040737
Akap17b	1.879625223	2.424667544	3.104692721	3.079675842	3.579235814	6.047497277	3.392027531	3.329420225	1.586589533	2.551897262	2.347567738	2.484986173	1.193914757	0.29615905	2.40671597	2.199876235	3.083396123
Akap2	2.164756899	0.24132543	1.721615166	2.758661444	1.709946171	1.408453224	0.911536413	0.535297783	1.292008285	0.423314188	0.200272921	1.780768079	0.291672369	2.829743891	1.134657106	1.149498584	1.150830807
Akap3	1.04801178	0.262870976	0	0	0	0	0	0	0.140735885	0.18444308	0	0	0	0	0	0	0.501430816
Akap5	0	0.743903236	0.8164622	0	1.207945239	0	0	0.550031485	0.066378496	0.347972495	0.102892647	0.457445622	0.199800299	2.453313347	1.049298982	0.843669813	0
Akap6	0.321970295	0.080759251	0	0	0	0	0	0	0	0.226658494	0	0	0.06507186	0	0	0	0
Akap7	3.174237409	3.980942309	2.330259282	2.275365689	4.231131213	1.906384924	0.668304368	4.373128967	3.978458812	2.048363544	2.422738014	1.958388719	7.27067083	0.972497938	8.734825112	5.056615931	5.568723979
Akap8	25.4871076	22.6554942	36.92861843	41.02678313	36.15870915	43.10145418	22.02908446	45.06462287	39.3902031	28.95941051	29.03995295	25.93182269	39.94343234	21.20635057	47.24890297	34.9538454	31.6630151
Akap8l	13.55561762	6.800264096	18.00032513	21.72029824	18.06909485	15.8035814	15.10941993	14.19675859	21.63019536	14.87553025	11.61887411	7.379401506	23.20653475	12.01945497	12.03700334	17.96503658	9.919472833
Akap9	1.501371027	1.643285628	1.953866101	0.978379051	1.819333991	3.750227667	0.517252674	3.167736055	2.309428786	1.921682054	1.420564534	1.010499458	2.427478728	0	0.901407974	1.211385792	0.653040629
Akirin1	41.8276094	23.08140272	29.55484071	32.98128165	36.24044222	48.671636	30.82236663	52.30636962	26.77420046	29.69089993	38.01970147	33.11784062	27.89680063	32.29333279	39.46308691	29.74648047	28.68501628
Akirin2	12.49475127	25.55445375	15.34646542	9.645485617	17.50910523	26.40867127	9.713156673	47.36382229	32.26732441	17.93024938	34.01173619	21.34746237	17.87102676	57.2439781	38.08566677	29.52844344	13.79591067
Akna	0.603539935	2.573542869	1.329205432	3.028418224	0.93857696	1.359278566	0.381208135	1.535065038	0.24314534	1.805723021	6.155987216	0.744724258	2.927484932	2.107949229	0.854132566	2.060249387	0.577538397
Akp3	0	0	0	0	0	0	0	0.625333414	1.056524394	1.038480414	0	0	0	0	0	0	0
Akr1a1	274.5861275	253.8078767	259.9071335	217.76891	186.8998978	214.2089399	197.7887895	312.4190502	267.0600769	328.612218	423.6961311	384.9563431	374.0617681	243.570293	206.6997789	266.0420869	396.9300096
Akr1b10	0	0.618070238	0	0	0	0.554962726	0	0	0.661804989	0.433668182	0	0	0.498010813	0	0	0	0
Akr1b7	0	0	0.728906224	0	0	0	0	0	0	0	0.55115172	0	0	0	0	0	0
Akr1b8	445.9900929	694.0833973	546.921146	466.8286122	373.2432047	395.5015915	613.0098688	634.042045	498.5271928	726.9362896	938.3915955	855.9653023	539.2849866	572.020304	451.8583977	397.4768519	469.2111942
Akr1c12	0	0	0	0	0	0.604553221	0	0.426710047	0	0	0	0	0	1.973752111	0	0.458158627	0
Akr1c13	0	0	2.215117615	13.45827092	4.171029917	0	0	0	3.241608935	0	0	0	0	0	0.632626596	15.10696258	7.69973066
Akr1c14	0	4.745869383	0.372055201	0	0.300245916	1.826269975	0	1.503869315	7.078065263	2.378523647	4.501185094	2.501451112	0	25.83718203	0.956314069	2.537393033	1.939891242
Akr1c18	0	0	0	0	0	0	0	1.344573552	0	0	0	0	0	0.518278338	0.665013623	1.924891705	0
Akr1c19	0	0	0	0	0	2.396795539	0	0	0	0.468235935	0	0	0	0	0	0	0
Akr1c20	0	0	1.393070394	1.813672038	0	0	0	0	0	0.445290223	0	0	1.534071593	1.395303703	0	0	0
Akr1c21	8.19945693	6.855518517	5.266935295	19.59185841	3.035985382	3.693325136	3.452629512	0	0	0.481016569	0	0	0	0	9.025263466	2.332478369	0
Akr1c6	0	0	0	0	0.540177532	0	0	0.38651955	0.65303936	0.427924232	0	0	0	0	0	0	0
Akr1cl	1.221131243	1.225176923	0	0	1.627718992	0.550040661	0	0	2.951708949	0	0	0	0	0	0	1.667385868	0
Akr1d1	2.448596623	3.070886212	1.348165939	1.755209842	1.631940568	1.378668053	2.319875369	0.194620255	2.137318707	2.370151667	1.783942731	2.266042226	6.433362357	1.575381802	1.155088502	1.462746531	1.757330154
Akr1e1	10.6095133	11.12851158	21.2416805	17.97578743	17.14188594	12.16447193	8.528780958	15.02552441	6.476068963	12.56118749	20.88005957	10.71111728	6.23778167	21.98492536	16.37959999	22.38852442	4.614744198
Akr7a5	19.04831363	7.5439823	16.55961712	11.49832855	15.59074289	8.128452833	7.598717986	18.4867985	14.0015126	15.52679453	23.37311374	24.12276201	21.07238471	23.95779356	23.64672228	32.16951902	42.21146841
Akt1	14.74073372	21.26000781	17.92296404	22.89406979	17.46560631	23.23911571	30.25928144	13.66899805	16.3309607	9.512326169	15.59779858	22.3573005	5.461827138	4.290342762	17.09455837	12.57977553	4.114155961
Akt1s1	21.94727114	58.13275712	24.65112823	22.65451768	31.20515475	32.42551074	36.59658864	33.21377687	35.60296336	33.0636272	42.76140787	43.33013084	24.12997343	36.14839944	30.23161825	35.66163607	35.28293157
Akt2	46.89957808	47.31069266	44.06632826	40.92709602	35.56121526	25.48804587	35.41848186	39.22177612	52.30138035	32.65718104	35.01794578	58.49968745	34.2055523	15.55570614	38.23633405	45.07073645	40.48872048
Akt3	3.489314829	2.100525082	1.152703232	2.000976289	3.5658562	8.330066693	1.763137943	5.657715619	2.249158582	2.33356528	0.871599595	1.722223997	0.141041711	3.207086653	6.09031695	1.905785072	3.338989149
Aktip	46.55132788	70.05833281	56.30320814	37.19828785	60.35566986	91.0920688	56.87748631	61.38376774	62.71802082	60.43812107	99.44253564	65.91583646	75.26611086	100.4421025	53.27972426	33.08413176	33.59192733
Alad	67.31146772	153.4874423	57.94966459	103.5190261	70.69123297	45.75482684	136.0489478	73.15011315	115.0437673	88.3092974	122.282195	109.4848093	99.43283889	119.6846729	79.67158768	78.95905776	115.9408332
Alas1	17.73261531	18.09811219	22.22003991	21.03913263	15.48622211	19.0044952	15.44866425	24.88373378	25.12666822	20.23153552	33.09358073	22.25800827	9.392166914	21.5812481	23.65302341	26.71766785	37.44808556
Alas2	0.83486133	0	0.459663955	0	1.112836683	0.752102087	0	0.265427018	1.121122399	0.881580139	0	1.54523698	0.337459576	0	1.181499696	0.28498902	0
Alb	0	0	0	0	0	0	0	0	0.434400632	0	0.336680052	0	0	0	0	0	0
Alcam	0.333170109	0	0.36687839	0	0	0.15007159	0	0.105924595	0.447408999	0	0	0	0.404012402	0.244977702	0.157167971	0.2274625	0
Aldh16a1	9.654405364	14.52958648	22.67985894	23.99105872	28.88361037	18.26447836	25.20473344	37.24229542	25.41091393	27.86541913	22.7760711	33.75302411	27.8371942	1.893018191	23.07522144	28.1227653	32.02672023
Aldh18a1	17.33230823	26.31959318	24.7600785	24.17680878	13.52894308	14.5591568	11.83506969	22.1907372	8.806866224	18.30222357	33.54352813	22.25383676	14.39049334	10.16101801	9.060174262	15.99073631	18.37864073
Aldh1a1	0	0	1.790698755	0	1.083810923	0.732485251	0	0.775511911	0.218376105	0	0	1.504933063	0	0	0	0	0
Aldh1a2	0	0	0	0	0.648499351	0	0	0	0	0	0	0	4.424685292	0	0.344256169	0.249113635	0
Aldh1a3	0.971876807	0	1.070205844	0.696663436	0.215912137	0	0	0.308988275	0.522047347	0.171043833	0	0	0	0	0	0.165880373	0
Aldh1a7	0	0.402345723	0	0	0	0	0	0	0.430815772	0	0	0	0	0	0	0	0
Aldh1b1	0	1.800243677	1.185501695	1.028955553	3.826765936	0	0	2.053657954	4.626310116	7.831459592	10.15919627	2.214034162	0	5.01347612	2.031440399	5.880034089	4.120794168
Aldh1l1	11.2503249	24.72521445	14.74829714	15.36093179	21.89925954	10.61771098	8.797823937	17.71372473	18.27334992	30.35972571	24.53375752	15.86523468	19.7058228	34.66482144	31.84302587	35.84393024	33.83487351
Aldh1l2	0.547990239	0.962160086	0.452574611	2.749683213	1.339156537	1.234170837	1.384487257	0.261333367	0.441532582	1.06086888	0.570346059	1.183314975	0.110751658	0.604400211	0.775518375	0.748249777	0.262190939
Aldh2	20.21257156	48.07001366	35.44723479	45.0763655	30.26878802	26.3017631	34.0444601	81.63618634	75.59870061	98.54976794	59.52738256	69.74197578	58.70389896	80.64100958	65.33224005	81.51964342	80.23256573
Aldh3a1	0.956682439	2.879555954	2.633685487	5.486174134	7.651316026	0	2.417040579	1.216630151	0	0	0	1.18047635	0	0	2.256502508	3.265739836	0.915466915
Aldh3a2	12.13681991	11.64759384	7.553992064	11.34775958	13.83327201	14.73673297	15.99832289	18.6221934	18.28249494	13.18747405	29.65763075	15.95264295	17.91693708	6.984094422	12.4464383	9.907259608	16.66348609
Aldh3b1	0	0.452419317	0	0	0	0	0	0.573449856	0.968865164	0	1.126371202	1.669227066	0	0.331562343	0	3.078565883	0
