Symbol	troph_wt_male_IB178	troph_wt_male_IB179	troph_wt_male_IB182	troph_wt_male_IB82	troph_wt_male_IB83	troph_wt_female_IB180	troph_wt_female_IB181	troph_wt_female_IB84	troph_KO_male_IB183	troph_KO_male_IB184	troph_KO_male_IB190	troph_KO_male_IB85	troph_KO_male_IB86	troph_KO_male_IB88	troph_KO_male_IB90	troph_KO_male_IB91	troph_KO_male_IB93	troph_KO_female_IB186	troph_KO_female_IB187	troph_KO_female_IB189	troph_KO_female_IB191	troph_KO_female_IB87	troph_KO_female_IB94
Bend7	0	0.699330127	0	0	0.868049939	1.038937923	0	1.097574801	2.853209758	0	0	0	0	1.06252112	0	3.153032467	0.724366235	0	0	0	0.455398769	0	0
Best1	1.585722111	1.288823101	0.394377196	2.603624543	0	0	1.709434577	0	1.752764304	0	2.185878842	0.641088803	0	1.305441415	1.126129264	2.213656388	0	0	0	1.126031358	0	0	0
Best2	0	0	0	0	0	0	0	1.008475697	0	0	0	0	0	0.650845073	0	0	1.99669055	0	0	0	0	2.50687075	0
Best3	0.303555851	0	0.603967137	0	1.224975218	0	0	0.774438123	1.342131401	0	2.789628386	0	0	0	0	0.211880866	0	0	0	0.862227763	0	0	1.032634519
Bet1	18.57923317	28.37081193	15.12245546	25.88350893	18.1757578	44.18763857	31.56040673	14.36355563	9.957040329	8.302692831	12.4174618	232.6247136	91.25131653	20.39373757	268.6855317	115.1422196	11.37541574	10.53689805	50.54244414	20.78933474	34.56588486	95.51074955	26.81327802
Bet1l	2.659047547	11.23817205	5.819604732	0	25.75289395	0.21404665	1.146598837	10.85410956	7.053972836	13.07103489	5.864690398	0	0.556095901	11.38307904	0	0.371201079	2.686269244	5.971814126	0.575202018	6.042261048	13.51055471	10.1179371	18.09106479
Bex1	0	34.85849779	5.688868283	18.77856685	11.5382481	28.77024256	8.21949836	58.35650592	0	0	5.255196015	36.9906759	306.9546633	422.1263902	445.8171506	3.326235999	32.09461022	107.0237358	85.56030382	94.75046771	160.4105353	197.1946216	68.08591036
Bex2	0	0.743716656	0	0	0	3.682931272	0	9.33790357	0	0	0	0	0	10.54628779	231.3409095	3.832177883	0	0	0	2.599110074	25.18375386	2.176141682	6.22557263
Bex4	0	3.431367898	0	0	0	20.39081744	0	45.77602728	0	5.188298248	1.939897591	53.76537979	4.414633447	57.34760732	389.7674509	0	12.43973959	0	2.283154812	0	16.75861646	51.03822149	14.36180694
Bfar	7.695742271	15.41373202	14.76491488	7.22044129	21.07340817	41.92605791	11.85162434	0.701197887	10.93682901	10.80852276	15.6600058	4.000240426	2.873995468	19.91156795	18.73807095	13.04531372	6.016002695	25.7194348	12.78277784	21.85918216	16.58338484	33.33562093	8.414784983
Bfsp1	1.043889155	2.26250396	1.384643039	0	0	0.840304555	2.250659437	0.887730715	1.538471872	0	1.918633958	1.406773702	0	0	0	0.242876929	2.343501893	0	0	0	3.683315927	0.275840331	0
Bgn	0.172743482	0	1.031092493	4.538088153	0	0	0	0	0	1.698304408	0	0	0	0.568842408	1.30855372	0.241148629	0	0	0	0	0.365710564	0	0
Bhlha15	6.968622375	1.535964337	5.170020918	4.654332826	0.953264916	0.09507739	3.0558467	0	5.222174128	0	3.473382751	0.191005565	0.494024521	0.388942333	0.223678795	2.638141156	0.795476029	0.884206785	0.766497022	2.683912177	0	0	0.80358708
Bhlha9	0	1.111569882	0	0	0	0	1.474334213	0	0	0	1.256835059	0	0	0	0	0	3.454092682	0	0	0	0	0	0
Bhlhb9	3.652072383	5.69910732	9.30088011	0	0	0	0.629919078	1.490759119	2.583543561	5.744777671	2.684955604	26.93117616	3.055082616	1.443148155	2.489841906	0	2.45964004	6.561596831	8.216124537	5.80912602	1.85560893	6.948247069	1.987775756
Bhlhe40	5.832991933	1.93944485	17.14457627	5.223976516	3.209804964	12.05867179	12.57612293	9.469888073	10.55036862	3.909973559	12.18278121	8.575309275	1.108976343	46.27376754	0.251054838	0.18506395	0	14.88637251	28.39018298	18.07437677	44.34366881	7.566513833	17.1368236
Bhlhe41	0.580836283	0.472084746	0	0	0	0.935117244	0	2.963683681	0	5.710414117	1.067557999	16.90742012	0	2.869031343	1.099977071	0	0.977970881	0	5.025832689	1.649822158	2.459345638	0	0
Bicc1	0	0.865311092	0.2647834	0	1.074075336	0.107126863	1.147708091	1.358076269	0	1.30836802	0	0	0	0.438234283	0	1.114680571	0	1.992530479	0	1.512026628	0.563484384	0.421988562	3.621713326
Bicd1	0	0	0	3.072404855	2.517066025	0	0	0	0	0.766531122	0	0	0	0	0.147654205	1.197269002	0.787661037	1.751040152	0.843296364	1.771696419	0.330127541	0	0
Bicd2	15.40011817	6.337576042	3.490713226	6.828211366	1.048876592	7.898324755	7.565277541	3.978643845	24.70760149	10.22138052	9.315540346	10.1929183	4.484491841	6.847246797	0.492227183	1.088529192	13.78537037	6.810243916	6.044194907	12.5507019	4.126984119	1.442309198	3.536744772
Bid	2.837067335	0.354750092	0	2.866603013	0	5.445908209	0	7.794754514	1.929801841	4.291114997	2.406663009	0	14.60494281	5.749188843	19.01139642	3.655869328	0.734900382	1.63374855	4.720854212	4.959063536	9.702450183	19.37621516	2.969575099
Bin1	27.40021231	16.1218383	77.59415509	48.57695257	14.92374085	57.50923435	33.34337441	28.30468815	37.16145907	33.05294688	56.23095413	35.06768811	4.218627318	42.06977718	47.43320679	17.83458644	17.54810399	40.26940621	105.4529222	42.97265902	91.46086039	60.23229248	30.87934742
Bin3	9.797366155	13.59532996	4.754448884	21.97175686	11.57165356	0.38471384	5.152059626	17.06992563	4.226120765	4.698609415	7.027214436	0	0	36.19708604	7.240613404	23.01747607	8.046882585	3.577786344	12.40597843	4.072490944	14.67098645	31.44547831	8.128932414
Birc2	2.365705486	0.640922698	4.706904395	0	0	3.597074403	0.566726559	1.341208443	0	3.876352767	0.483120992	2.125393135	0	3.895121215	1.493376515	0.366945271	0	0.983891245	2.274429379	0	3.060671311	3.959099378	1.788365131
Birc3	1.027673161	3.102391147	2.92100079	3.856809889	1.184883535	0	6.330563483	2.996367492	0	1.443347289	1.618996709	0	0.307029825	1.933780879	0	1.024731546	0	1.099046072	1.270314524	5.004049705	0.932425334	0.46552349	1.997675742
Birc5	2.053756161	5.498626427	11.53761108	6.347478101	10.72534654	4.181679518	5.209371765	4.314953392	5.341415809	11.8771933	3.996779639	26.76526987	60.13128796	14.7194634	106.8431622	5.396759485	7.322757378	10.85275822	4.703994018	7.549288687	9.207427215	19.15378412	41.91873421
Birc6	14.4077995	12.33086987	12.81375589	9.696622419	13.14861137	11.04465927	12.40352317	6.234484841	14.6312357	9.509959952	14.41018919	18.81258722	7.932153035	10.39425115	16.77607518	6.041061729	11.31507243	18.67524141	13.32572629	16.77461666	4.796308036	4.439443574	6.927543192
Birc7	0	0	0	0	0	0	0	5.362556677	0	0	1.28777582	0	0	0	0	0	0	0	3.031285336	5.970451494	21.50831375	16.10738939	7.150424251
Bivm	3.004701389	1.690700593	9.887150057	1.517991122	0.932710058	3.348981918	0.996651579	2.358663965	3.065742325	0	2.973676677	0	0	4.186113033	7.003382441	0	13.62066138	10.38169199	2.999877451	1.313020043	4.403888458	0.183224101	3.145038651
Blcap	58.13291564	60.63293064	59.21346074	26.06128028	32.02603478	58.61420533	62.45435665	15.18531674	36.84344274	21.4566065	48.86490115	5.454494497	0	35.28080947	1.127212081	26.58941885	27.39305842	26.73535247	47.64000096	48.46590545	42.84404753	42.78071352	20.24807636
Blm	0.250313898	2.576994755	0	2.191971815	0.673414399	0.537323738	2.878320089	1.70294966	0	0	0	0.134931954	1.570470592	2.472842826	0.474039856	0.465915144	0	0.624629702	0.902460101	0	1.23650986	2.116597705	2.270710276
Blmh	5.081885859	4.842527053	5.229893772	6.905409297	1.414313213	6.347778359	6.045083295	6.258972733	7.747888069	8.614117261	7.72993588	0	15.39216783	19.04281483	13.27445791	2.935562166	11.80209446	10.49483994	12.88843315	1.990995573	35.24409389	28.89447967	17.88365131
Blnk	0	0	0	0	7.941601376	0	0.848603431	2.00829495	0	0	0	0	0	37.58700131	0.372691325	0	0	1.473256322	0.425709839	0	0.416634496	6.864307031	2.677857183
Bloc1s1	42.0187528	43.90903139	103.0098895	29.56770708	24.22332813	96.64011659	45.29690823	72.74226881	33.175048	51.63771747	38.61454333	121.3406262	331.1015218	93.89209361	420.6072326	48.18324991	30.32065358	67.40549472	92.51758417	4.262540521	98.48784973	176.0643697	76.57454334
Bloc1s2	132.5006061	163.7818293	88.79158557	114.8207131	126.2475574	78.51336116	81.33821315	70.42465736	73.22920295	72.3701089	140.3690001	293.1383914	701.4173373	74.23551965	630.8031277	655.1016238	71.26649346	37.88584569	65.68460766	52.27195734	78.89440978	372.7356285	43.82192373
Bloc1s3	5.850484548	11.33904316	5.372475391	11.82278364	5.44826764	7.245374063	4.851475995	6.888867792	15.91823459	13.2734435	4.135768583	39.30007197	16.94121603	7.409839219	18.74999084	3.141243593	3.788703987	8.422624068	8.274880062	6.391486605	4.28742794	3.924332564	4.592802491
Blvra	43.03202553	36.69510696	44.91450651	4.633116494	17.08055188	44.29338677	28.89821069	3.599482487	34.30923768	27.74187508	31.117947	196.2192007	123.9266846	26.714687	80.82528104	213.7001441	102.1486406	13.2026432	28.23111168	32.06013384	26.13580242	37.4680759	11.99886007
Blvrb	7.633464588	16.28610509	22.78178004	0	11.55158711	43.78132449	22.62975184	63.29263426	4.218792232	14.07138461	31.56762832	0	71.83859006	20.42374412	34.33327278	39.29496003	19.27902829	7.14316418	19.60873653	8.130857642	63.63236981	145.9868211	64.918688
Blzf1	14.52321027	12.30275078	16.48291427	5.373726194	16.5090836	7.245014936	12.34859952	9.393445004	14.47040508	7.038598416	9.02304783	18.68976436	15.61423575	9.093442837	9.878121232	22.41594542	14.12083309	4.593930867	7.743487881	9.877262423	12.12545778	7.459105383	9.04598075
Bmf	0.890749362	0.144794393	0	0	1.437818958	0.143406173	0.384096999	0.908999463	0	0	0	0	0	0.293322796	0	0	0	0	0.385371695	0	0	0	0.606029194
Bmi1	4.363383086	2.239841149	1.370773493	4.524829965	2.780223387	4.806461002	1.980546906	6.444816307	7.10762019	0	5.487200588	23.21137466	1.200696771	12.85609166	0.217455122	2.404441048	1.546685167	1.719208964	7.700088891	10.43693839	6.320463547	0.728206194	3.906139755
Bmp1	13.80555517	22.89324842	9.217482288	12.17051257	11.21702161	17.37824279	16.78039932	4.25488893	8.193208982	10.02014852	20.0949697	0	1.356404551	3.66133232	0.526403486	5.173812977	13.72848033	4.161767186	2.605585072	12.10622757	5.10007768	1.322101345	0.630384656
Bmp15	0	0	0	0	0	0	0	1.37492475	0	0	0	0	0	0	0	0	0	0	0	0.765392519	0	0	2.7499836
Bmp2	0	0	0	2.155366321	1.324337025	0	0	4.186276849	0	0	0	0	0	0	0	0	1.657689808	0	0	0	4.51605288	4.162501889	0
Bmp2k	4.649608597	0.612818901	2.000227338	6.602614249	2.535556956	1.315044217	7.044390418	4.488392444	6.111724739	4.324108497	3.464524779	0	0	0	0.118991125	5.262826507	8.040266695	0.470374316	2.990209758	6.781904453	0.798126557	3.486641945	0.854973586
Bmp3	0	0.646689355	0.527694937	0	0	0.213496402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bmp4	0	0	0	2.718528735	3.340729807	0	0	1.056016678	1.830117994	0	0.760782305	10.04072384	0	0.681526837	5.487197558	0	0	0	0	1.175725821	0	0	7.040454503
Bmp5	0	0	0	0	2.635053495	0	0	0	0	4.814773611	0	0	0	0	0	0	0	0	0	0	0	0	1.110653978
Bmp6	2.226097233	0	1.362810493	0	1.382036356	0	0.73839062	0	1.514213809	8.417529523	0.629460546	0	0	2.25554276	0	0	0.576637603	0	0	0.972778957	0.725047749	0.271490982	2.330069092
Bmp7	1.678430826	0.341043429	0	2.755844585	25.39939718	0	0	0	0	0	0.771225174	12.21425724	0	0	0	0	4.945539582	0	0	1.191864406	0	3.658986234	0
Bmp8a	2.751227862	2.51562159	0	0	0	1.52258517	0.741467248	0.877373856	0	1.690520512	1.264166597	2.224578148	3.596086829	5.662352137	3.582029501	0.720130094	5.790402594	0	0.743927943	2.930496609	2.184206345	3.816710716	0
Bmp8b	8.001019802	2.509917233	0.279283443	20.28170384	6.797362484	2.485853339	5.447514474	11.4595769	0	26.22031815	12.38367279	0	4.403371627	0.462232827	1.063311169	1.95953767	5.672231112	1.050822622	1.214576233	1.594828086	2.080196519	0.44509746	0.955011312
Bmper	0.979213713	0	0	0	0	0	0	59.95657884	1.924205263	4.278670424	0	0	0	0	2.060463246	0	0	0	0	0	11.74737923	6.210007267	56.25829883
Bmpr1a	4.517615537	6.976363469	2.247108161	0.989006805	2.430729879	1.939502431	5.194734961	4.225993396	5.326407999	11.84382187	9.133551768	16.92481459	0	5.950583526	0.285179241	4.099262712	6.085152151	0.563659644	5.211974641	6.84370673	7.491895509	2.745620345	2.049066416
Bmpr2	10.11999983	8.033921246	6.555635307	10.81985289	4.748656426	4.452072665	11.67065643	4.803415466	14.56788535	6.941401591	7.353578152	14.46261242	0	12.78751894	9.359685141	10.51344762	17.43560062	5.285574864	8.654764776	8.69038059	3.736879974	2.425381367	5.604257996
Bms1	11.35651426	11.4204214	9.765802106	15.16999897	13.98151518	8.599404031	8.715006832	14.24095625	18.72285825	12.3004291	8.490671174	21.63360745	11.27131693	7.289221967	42.6489944	17.60019446	10.69496001	3.602400313	11.24219466	8.74775107	16.91129913	12.81731211	9.821828087
Bmyc	13.73978243	31.10875688	6.83430827	12.89119215	7.920826676	26.07042384	21.15958852	7.511405191	4.339185827	24.12157687	19.84185384	0	40.02303534	56.55619257	0.929290974	40.4163382	0	22.04103573	29.7217347	8.36289163	35.32129166	79.3554258	46.73991151
Bnc1	0	0.14386284	0	1.162501887	0	0	0	0.45157565	0	0	0.325327025	0	0	0	0	0	0	0	0	0	0	0	0
Bnc2	0	0	0.254484216	0	0.516148709	0.102959988	0	0	0	0	0	0	0	0	0.121111686	0.089276937	0.43071335	0.478756936	0	0	0	0.101393657	0.435105107
Bnip1	23.96230718	15.4569683	19.67596901	0	21.48843624	1.837052908	1.640111885	7.762939189	13.45347569	11.21820064	11.18525284	1.230181464	0	6.262509276	2.160922698	78.58378166	12.8082638	2.84739033	4.93666469	4.321469653	18.52045933	30.75479866	12.93886293
Bnip2	30.24198597	29.55087253	57.80442902	17.85342544	32.90942067	16.13818332	41.75904467	32.94215549	45.0710821	35.07708268	25.60600929	51.92819308	0	33.56849352	43.43641447	73.52501575	50.34718105	20.35022484	29.40184542	31.85060126	55.39197647	71.11297741	21.96250797
Bnip3	14.80586748	9.168552493	5.611116097	18.52191218	9.483791621	6.999666759	19.25450256	44.36833624	8.312654398	2.310506395	10.36674203	0	0	0.773897786	49.84725253	25.91812183	28.49036356	1.759349948	13.21785411	6.675390908	47.76396563	66.69618141	20.78618014
Bnip3l	11.47407357	9.947468754	22.3219686	15.07158378	9.260540178	15.29127578	17.59180866	19.5152665	13.52828649	16.29417361	14.99660097	3.711066419	27.19561494	61.29404352	36.21564918	85.42785172	11.59153809	40.08513356	42.19498619	22.45175035	64.23739389	185.150643	31.22594909
Boc	0	0	0.185432096	1.224197448	0	0	1.205637801	0	0	0.91627128	0.342592574	0	0	1.534512774	0	0	0.627685918	0	0.403212977	3.176690091	0.394617226	0	3.170430506
Bod1	21.4878353	4.784824708	4.6852686	19.33219079	4.751366073	16.11243028	8.88491424	9.011543175	28.63181746	8.68170306	25.96861483	41.88934601	8.002703927	17.44747591	40.1358253	20.13487851	23.78938583	30.85011349	11.46137202	30.0992519	9.970699434	15.86731172	18.02396527
Bod1l	5.325967772	3.37389623	3.584199357	2.571999572	2.84459751	14.59563347	2.701873441	5.395124871	5.887012694	5.005147086	3.454924843	49.77752204	5.81489083	8.511259997	41.38316661	11.20718688	2.637495962	12.01994295	4.150973908	8.898831986	5.223192246	17.88161515	2.131511297
Bok	3.458247312	11.24300152	11.46778383	3.785437359	0	9.511324324	1.242682538	4.411376931	0	11.33309841	6.356144901	0	0	0	0	4.425380464	0	0	1.246806608	0	4.880908033	0	1.960707581
Bola1	19.81336937	27.6062726	42.80047496	14.87173196	22.84435951	55.13888682	24.41044438	17.33084161	20.02334859	16.69649889	29.13305738	759.8353345	496.0528004	52.19616785	409.5279519	139.0868549	28.59458071	8.475770941	28.16517315	19.29545092	51.5340866	89.75216264	65.47526111
Bola2	72.25034593	111.4736372	151.0616795	96.51180353	128.4842701	212.923699	79.20718375	99.97375692	97.45785616	228.7469892	90.02966863	3372.513281	1375.263117	76.61817728	1581.620148	324.8064518	61.85593275	55.00448382	79.47004731	27.82667403	101.1086617	126.1989978	49.98931613
Bola3	30.3673264	45.56597598	40.28004977	0	37.70612397	55.7845956	40.29105045	35.7571232	27.54154929	22.96556168	31.48490392	196.4344478	100.961834	53.84576372	283.1216456	157.613379	23.59862189	17.48727457	70.74333645	35.38712886	47.80527094	122.217044	37.08326942
Boll	0.656095675	0.533253119	0	0	0	0.264070271	0	0	0	0	1.205882286	0	0	0	0	0	0	0	0.709629198	0	0	0	0
Bop1	23.50099728	27.90619535	14.92294002	50.35426691	29.59433262	10.19678128	27.31090994	36.56905572	20.63391516	4.915891636	39.2116295	0	0	26.89388575	4.41901128	9.30701252	43.77881121	13.72520339	36.05466605	16.09642725	38.10893138	3.699558045	37.42132369
Bpgm	11.77387165	5.514579888	15.88188244	2.621250628	24.15890438	5.461708717	2.581510728	4.072915387	8.823151065	9.809596784	7.335589538	6.45428863	0	9.199953182	0	3.342963685	3.360001505	16.43307717	16.83550664	7.935580758	19.43394427	12.97196513	2.715409338
Bphl	0	0	0	4.483661124	0	1.099091483	0	5.225055224	0	0	0	0	0	6.744240759	0	0	0	2.555350296	2.953560071	0	4.335893488	12.98845192	4.644720026
Bpifa3	0	0	0	0	0	0	0	1.923011192	0	0	0	0	0	1.241063482	0	0	1.269129336	0	0	0	0.797883596	0	0
Bpifa6	0	0.426738183	0	0	0	0	0	1.339502071	0	0	0	0	0	0	0	0	0	0	0	0	0.555777696	0	0
Bpifb1	5.062130704	0	0	0	1.945506786	0	0	1.22996335	0	2.369888569	0	0	0	10.31923988	0	0	0	0	0.52144482	0	0	16.43376777	0
Bpifb2	0	0	0.474620417	3.133379363	0	0	1.028625084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bpifb3	0	0	0	5.953592859	0	0	0	0	0	2.228033624	0	0	0	0	0	0	0	0	0	0	0.959563468	0	3.083726805
Bpifb4	2.146347977	0.634356902	1.552895172	0	0	0	0	0	0	1.918321149	0	0	0	0	0	0	2.628267844	1.460717971	0.422086776	0	0.826177341	0	0
Bpifb5	0	0	0	0	0	0	1.08706255	0	0	2.478466237	1.853390246	0	0	0	0	0	0	0	0	1.432130291	0	0	1.715169979
Bpifb6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.815215665	0	0	0.833651243	0	0	0	0.524104702	0.39249746	1.684303093
Bpifc	0	0.576316516	0.352703317	9.313997076	4.292148991	0.4280933	0.764399225	0	1.567549519	1.742804652	0.651632266	0	0	1.751242929	0.335710356	0.494934772	0.596948721	1.327069806	0	0	1.501172746	0	1.206070986
Bpnt1	16.07614814	11.06781268	16.18103247	4.96860339	10.68512984	4.110637406	14.67982819	18.33558563	3.344871934	5.578252837	9.038037999	1.835124045	19.3812929	29.27192122	7.879808251	6.600642473	7.005803321	5.663461976	15.95592471	7.520981213	17.61779637	3.598313102	27.02218074
Bptf	16.09353345	8.175186227	10.29225613	12.74026376	9.857595664	28.13640233	10.06867085	11.18101781	18.10650688	21.54354135	23.50504745	29.74366326	13.22238054	12.066015	35.10370769	22.71719585	11.37112487	11.83273105	9.325002069	16.73403356	9.658572625	18.51021164	5.3769265
Braf	5.939122646	8.619865647	8.778135846	3.343387931	3.766219551	5.7370135	8.048822099	4.545604683	9.003096909	8.341384108	6.70548894	3.635977853	16.23562228	1.257265688	1.767448767	4.382370636	7.285621684	4.446120386	5.50604563	11.32675498	3.682255762	3.766490838	3.463486747
Brap	18.67751673	11.74679622	12.38718374	2.920660721	10.76737376	4.74316305	12.94371704	6.807210954	11.79716147	18.58115218	8.582165475	7.37131229	17.90293227	11.34911096	12.84309167	13.50243926	7.113210083	8.322786929	17.55605813	13.89459599	17.41716266	4.23034439	6.051149258
Brca1	0.434535086	0.908166639	0.988078607	0	0	0.749549641	0.535355414	1.583707322	0	0.610296214	0.684566749	0	0	0	0.117559222	0	0	0.464713975	1.2085472	0	1.971305365	0	4.645768023
Brca2	0.307571589	1.312416704	3.289268945	2.525035541	3.723541215	4.951748102	4.641941407	0.588512369	0.679943223	1.511924438	0.706633089	0.248695153	7.718822483	0.633018685	2.038656965	0	0.517867197	1.726896874	1.164336635	1.528859792	0.895333326	0.670507353	1.569442848
Brcc3	14.35503765	10.53821133	6.633608528	9.732040033	9.717055436	8.573394544	9.584495843	13.23149083	6.551625279	4.552568705	5.787477239	113.525375	82.12248557	26.83771928	85.41447855	52.23205707	10.60360978	7.626481954	16.42785224	9.470186527	17.4501225	95.58907449	10.71172921
Brd1	9.077927245	13.32001309	6.7132411	11.60759379	8.428888266	14.6796751	9.699552085	9.837791342	20.60120754	15.79618155	17.71851177	30.40011407	1.680087286	21.16355091	35.9046049	22.42959217	15.4200326	18.04215597	5.908557537	11.4093697	8.333744278	11.46318745	5.465706163
Brd2	45.00516025	31.6392606	24.34684677	33.44141995	100.7497628	24.92329375	23.01868471	43.58059991	53.01405681	31.4890985	32.30228678	88.05345146	33.66366655	49.22020723	102.9602618	57.89702644	58.35343032	51.64401088	34.82026909	46.65467237	43.6406601	29.16650577	46.93524249
Brd3	25.06509481	21.81862871	14.60705101	16.55933281	10.77317828	20.05738269	22.06414668	24.9732289	16.39377934	37.18233796	26.44186737	42.9325594	45.13040505	40.78114531	89.73945017	38.30341559	23.72348232	25.53697239	21.17487622	25.27652061	32.81215641	61.60820686	17.15416544
Brd4	32.34926377	24.46805194	24.30047426	38.15594899	44.2247212	33.32101284	19.64277336	23.24317879	59.54631877	36.34713756	35.43144901	76.76235906	73.59005393	38.26231871	130.5265066	86.07922029	53.57812926	30.64212886	17.70860309	39.00453013	22.92176231	42.49609116	19.76328
Brd7	15.67155111	16.41699603	11.08649211	11.43617363	26.70187541	11.35368458	13.51535237	23.10047622	3.079540321	11.98343654	12.16160271	63.63983056	84.84944112	23.50951267	91.67357434	36.70536512	15.24561696	24.76749015	12.80686079	10.88116884	11.79655747	24.29443349	3.554092729
Brd8	28.32405849	21.94512741	22.12053851	24.33946382	32.04657746	24.93101148	13.6974065	14.40716531	19.50638914	26.02469038	15.8933068	180.6488733	122.8989777	29.92801899	189.8273025	90.53591942	21.69079612	19.15611219	12.02500588	15.53908828	17.74638467	24.0621	21.01147401
