Symbol	E3.5_WT_male_XK144	E3.5_WT_male_XK145	E3.5_WT_male_XK146	E3.5_WT_male_XK149	E3.5_WT_male_XK49	E3.5_WT_male_XK53	E3.5_WT_male_XK55	E3.5_WT_male_XK56	E3.5_Xist_female_XK147	E3.5_Xist_female_XK148	E3.5_Xist_female_XK50	E3.5_Xist_female_XK51	E3.5_Xist_female_XK52	E3.5_Xist_female_XK54
2310040G24Rik	10.45648307	84.52912069	18.35576089	16.90087604	3.28750103	6.438898998	5.48217922	8.571329365	94.54496981	12.37332766	35.53904483	41.45332765	78.08956082	43.48568014
2310045N01Rik	46.97840218	0	9.167682798	86.17222982	41.04810313	58.81244353	36.69322228	32.47581459	30.79333742	34.55614032	75.60757576	58.08149863	66.15921125	66.79557175
2310047M10Rik	0	0	0	0	4.005995751	2.17582107	0.428684179	0.491511673	0	3.164130496	1.461023196	2.417376469	2.527871466	0.758198146
2310057M21Rik	9.548455727	0	8.310113367	2.075814028	2.685138977	13.36243961	5.233664567	6.200728335	10.62749236	14.16427161	8.324004783	3.197236967	5.290620652	9.66799665
2310061I04Rik	1.136574246	0	20.19133697	24.6471109	49.65496347	27.88273227	37.68998214	26.42826554	13.49914709	42.6378183	57.81627697	25.46920555	15.21906763	21.66938453
2310061J03Rik	0	3.996256904	0	0	0.629089703	1.584173563	1.716641978	1.640192656	0.233947483	0	1.20012025	0.806687481	0.482034326	0
2310067B10Rik	0	0	0.189828058	0	2.719843393	0.927483521	1.236971802	1.950108963	2.623480329	3.216294085	1.378240579	0.326970006	2.865576358	0.820420171
2410002F23Rik	11.91051821	1.944265108	35.79157277	10.20269926	19.067893	18.16364491	24.55438955	24.13118963	9.799944378	29.16001246	15.12260507	8.516617326	28.2362186	23.66736041
2410003L11Rik	0	0	12.70706541	27.78538129	14.57082768	26.79117055	13.88460423	11.57783051	17.80409152	36.84294372	36.73162163	26.69186518	20.20290925	5.209102075
2410004B18Rik	14.45489298	63.63270609	20.03758787	140.4680998	36.14846218	38.02016551	32.4841482	37.69919736	34.82218301	68.04901479	86.20094489	60.31540242	34.70647148	48.11149573
2410004N09Rik	37.43082853	36.4884229	40.30071597	74.82854137	35.30457226	55.97657162	37.46481915	35.79635243	59.81059202	49.08089214	60.33514479	33.95353196	78.14967596	69.41803068
2410006H16Rik	110.8221526	129.5656581	136.5997766	280.6360977	92.1118329	147.6786526	89.6489276	111.4334794	172.6441077	146.732418	236.346892	116.9346875	213.1511874	187.7020109
2410007B07Rik	0.683487908	0	1.655757287	3.34324849	4.530544177	2.765773437	5.619463313	3.436291113	0.612665571	0	7.071513598	0	1.893539302	2.650384206
2410012M07Rik	0	0.212432935	8.783241703	2.533545897	0.936351818	2.554414372	0.851696682	1.220650544	0	0	3.014359366	0.600346251	0	1.004243336
2410015M20Rik	233.8031075	416.4878529	231.631063	647.6803711	105.1746328	108.1119773	82.36470948	68.04083973	146.4108419	135.2495293	181.8659048	151.454239	224.0980774	168.2958867
2410016O06Rik	5.556908186	18.06857113	7.680834869	3.526229353	15.56635007	17.32056773	20.57994699	23.407353	15.3471942	9.390255522	7.941972243	9.284127019	7.766793489	25.23664359
2410018L13Rik	20.28385169	15.88521249	10.78471618	10.7791844	14.78830272	12.15996765	18.66710893	20.14394392	10.99902344	10.86786929	20.58308585	10.83610049	11.10015079	4.207900914
2410089E03Rik	0	2.245348553	0.869658745	0.30729741	1.054592061	1.225695469	1.291293875	2.115063603	0.316764311	0.099024187	1.586270318	0	1.989099521	0.522026195
2410114N07Rik	5.18688983	30.3906423	4.986230174	11.83999793	6.25120683	8.620502827	9.341348303	6.98504759	2.656816839	3.270297191	3.194326375	4.00798985	12.31696543	0.957779922
2410127L17Rik	16.82607528	207.398863	66.48630742	69.24505192	57.9970235	78.13062307	67.1408682	74.23164185	72.77342005	68.56769963	42.45769259	77.75057347	36.04898542	122.6644389
2410131K14Rik	18.60661435	0	4.262386423	5.163878941	3.975988293	8.67735519	7.233042042	5.639314077	4.79066615	8.8331707	8.495233231	3.87481908	14.13606282	3.923131129
2410141K09Rik	69.78345178	69.58807966	71.45083882	135.1983722	42.05128744	26.99247187	55.49920182	23.2174844	92.60231915	30.19468572	99.49055132	16.91694135	50.54340506	69.8612114
2500004C02Rik	27.84547021	211.7616112	40.37364758	82.57036985	84.5691453	123.1949515	109.8904111	72.79759187	29.86897985	27.30991069	35.10494001	80.3287323	186.515284	39.11178583
2510002D24Rik	10.86756869	46.60523401	40.79885706	212.2597349	16.88891391	37.90058098	14.10795457	13.65939663	1.025419162	23.77137088	57.20540721	12.37531931	14.78968955	14.78650496
2510003E04Rik	2.28050496	0	4.066682192	0.185916353	7.730016074	10.52591051	6.56240562	12.54030793	11.24310718	5.556660913	3.440878751	18.06235925	3.948703521	12.15938806
2510009E07Rik	0	0	1.542680136	0	0.657839736	0.55219063	1.645503058	0.600302889	0.06115978	0.200752171	0.392177173	1.265330867	0.378047835	0
2510039O18Rik	9.934100058	9.030616638	5.903506644	6.647241456	17.10359226	9.788696036	15.41583468	14.26985628	14.7448592	13.19105686	8.75041907	8.772837124	12.15234835	12.5070767
2610001J05Rik	51.59025863	109.0017779	76.27023959	250.9493371	34.38535233	35.3869053	28.27746353	25.79005092	93.10214508	92.42761325	85.36629067	53.7567947	70.74114403	60.62221002
2610002J02Rik	0	57.84105498	13.2361269	78.51373672	8.666031626	15.72180149	13.47660012	7.871629009	23.59881702	18.93876683	21.73193392	6.452437718	11.99532424	10.49364868
2610002M06Rik	0	11.61140021	3.507109938	0.8655089	0.436194709	0.976378159	0.396758547	1.819628216	0	0	1.109510247	0.65255921	1.114100908	0
2610005L07Rik	3.95490415	23.83827124	9.699082101	26.42414431	8.897327556	5.956950976	7.514858248	5.854616341	7.444711927	7.434440266	10.96206121	5.432916435	13.79731577	2.726411691
2610015P09Rik	2.417911174	0	2.395032942	5.866240186	2.564365109	1.859001367	1.802403394	1.580311892	1.04033742	0	3.001947785	2.092560169	0	1.250135473
2610020H08Rik	0	0	5.250831656	1.663745493	3.436147974	3.339718542	3.289986755	3.017730952	4.90960912	7.395426112	1.466288317	3.478582089	9.423073069	1.745664044
2610034B18Rik	8.71165425	0	2.865986475	0.105216398	2.138732164	0.652818776	0.530555556	1.013855351	0	0	0.185458143	0	0	0
2610037D02Rik	0.873324744	0.530643548	0.679094064	1.582157896	1.05252546	0.687158734	0.212748248	0.243928404	0.695850403	1.49892374	0.501978141	0.149962558	0.71687837	1.254267014
2610301B20Rik	0	0	6.447916005	0	1.603911425	4.880421387	0.911814082	0.209089715	0	0.367097808	1.43427969	9.769373884	0	0
2610305D13Rik	25.17682819	11.88711995	62.50945306	28.08476682	27.35840129	40.91881343	27.90129728	64.67264913	54.81688236	51.51037316	22.53740073	93.12657312	60.22135206	79.66814137
2610306M01Rik	23.85267035	0	0.183439261	7.778279933	1.642690714	3.791904805	1.120631852	1.284870456	5.956158108	9.274012514	1.762749158	0	8.181530389	3.523592672
2610318N02Rik	14.47201963	0	0	8.531005375	1.006245378	9.572612762	3.050903989	5.946670057	0	0	13.11742809	0.430105884	1.542052939	2.158409255
2610507B11Rik	5.443889813	1.501443905	6.269023804	3.797459544	16.94434479	11.97229113	17.22869216	20.28920299	9.48378399	8.87929845	18.638506	15.21683761	22.29481617	7.403781632
2610507I01Rik	0.363860258	2.387731566	1.632325265	5.299864049	3.069654576	1.717778562	1.861419012	2.134226589	0.92411269	0.446077543	1.603430885	1.312082047	7.616308285	2.194816158
2610524H06Rik	111.8533385	124.3733016	88.7162736	223.4702764	57.51677286	67.51596852	51.90798362	39.36462375	102.6026817	155.7768865	127.0841622	58.77294504	95.02962428	47.22919214
2610528J11Rik	139.7799999	137.2952899	376.4502422	518.3518612	243.1792656	178.0247504	132.547274	97.2822464	247.6583393	190.6252659	223.1043219	203.5232841	120.1924934	134.8852455
2700029M09Rik	69.693234	117.9187749	93.79592101	304.7714367	51.68851999	72.61353462	67.91111122	65.88500002	90.77083229	61.12318142	194.474262	63.05868538	46.20684072	44.27202077
2700038G22Rik	7.458249981	35.7225363	17.16777247	38.91378554	19.21708327	22.11483167	23.40021091	14.86948379	11.29607736	14.75572415	22.76505474	12.71857634	52.72470348	15.95647368
2700046G09Rik	0	0	4.045500825	2.800641229	0.258766331	0.217208441	0.706114159	0	0	1.105543795	2.961905553	0.995455301	3.172437978	0
2700049A03Rik	2.934621687	0.133733592	3.192537046	1.315834847	3.831519796	3.834673122	4.691499419	4.380108447	0	3.19298017	4.041269062	2.645565398	1.467933788	2.844920476
2700054A10Rik	0	0.709021793	2.617426805	2.061157291	0.976622699	0.491866217	1.065992029	2.037037798	0.18159447	0.596069578	1.909689968	1.878498331	0.448997015	0
2700060E02Rik	145.1352624	231.2120066	267.5564882	311.817923	213.7238528	242.4257656	190.0527303	189.7518246	294.181213	293.3267077	202.788531	323.4629818	403.8074972	287.1284661
2700062C07Rik	47.79779291	0	25.73126688	141.839045	37.44363858	52.15338837	24.32741175	29.60929185	47.89462638	58.26325984	80.06616203	21.63282562	19.54761293	56.48674143
2700094K13Rik	238.6973307	103.8581178	253.3671717	789.214099	128.8290475	306.0441342	180.3232534	164.3574497	233.034433	184.3587899	455.4469605	190.8605947	184.9691365	230.7304527
2700097O09Rik	46.60241665	0	52.89201417	104.7327747	37.92027655	39.33741851	25.38084812	24.25053169	30.33236529	45.41497801	68.58732727	15.1381328	72.91429086	38.75135605
2700099C18Rik	1.381717711	47.45135299	14.13273616	34.60406405	11.98970964	10.62328154	10.90572551	13.19872679	10.15607308	6.707956651	18.26653616	14.09330481	13.27012145	17.85977854
2810001G20Rik	10.94946111	29.9386616	22.52536399	69.11631308	12.25363406	17.80217239	10.28842029	8.355698437	24.71248798	25.60069219	22.25250713	23.56942057	8.666987883	12.63663576
2810004N23Rik	75.20963446	22.30699533	66.70233804	163.7812762	36.8713936	59.06262144	34.65579681	49.66864158	68.33060884	61.88599659	123.8275303	57.91864349	34.84459419	70.85111133
2810006K23Rik	0.122680368	7.782205422	9.576270332	8.561215034	5.027022524	5.58487372	5.110476641	4.47169516	1.759493603	7.309489988	12.05813718	4.739850711	9.063319501	0.634295756
2810008D09Rik	17.02967079	66.79457968	39.51587413	46.72449795	17.6931479	22.57447327	19.955963	11.80938712	9.474873052	34.98809207	26.32763799	1.815046832	30.36816254	17.45793352
2810013P06Rik	9.729254889	2.280197304	3.741147847	8.724867451	5.444045508	7.030356049	5.332763541	2.183688448	12.77021023	2.300334785	6.690759161	2.147984417	5.775855091	6.737046639
2810021J22Rik	0.576186454	0.157544294	0.775454603	1.644059986	1.822842711	1.530094048	1.658040341	2.263143996	1.097525497	1.748292054	1.697328696	0.333921126	1.463248108	4.561691187
2810025M15Rik	8.557623513	189.7719987	83.87691072	120.0926218	57.61386855	74.92981739	50.78758616	62.68173443	52.37367014	54.04823455	96.17169655	46.06023368	47.9612043	56.45125981
2810047C21Rik1	0	0	0.46149926	0.838659171	1.54976478	0.43362415	0.939767506	1.077498825	1.536881274	2.364699383	1.971000411	0.331212926	0	0
2810403A07Rik	14.56816073	13.74885223	17.32953573	6.742830921	11.18579807	9.745916051	10.94724169	10.77965897	25.485376	14.34558009	14.11361823	6.717912583	20.61383872	6.529925699
2810403D21Rik	0	0	5.284510928	9.603273373	2.957660545	4.6106544	1.921614155	1.762595093	0.785644532	11.0889107	3.828741843	8.668880392	18.77775509	13.14159824
2810408I11Rik	0	12.43075304	28.73075617	285.8710345	29.77808904	55.49051155	18.960106	26.08665459	97.8937328	66.88285223	101.1181263	33.60255005	71.18964171	52.37699429
2810408M09Rik	1.320324472	36.9262573	8.529336429	13.28565428	7.0469497	6.678461889	5.789531296	7.823402873	11.32791746	5.965928937	14.09402462	8.744872318	10.45095835	1.950425494
2810428I15Rik	113.1557404	130.2107191	92.09544363	318.6317661	111.8142315	113.9302905	123.4571286	78.19000608	143.7334877	134.9109588	131.9310275	83.70763929	96.07670472	167.7514359
2810474O19Rik	10.19925837	44.81000238	27.14116618	21.92100583	17.87939156	39.39589518	32.84348324	28.62513861	17.86927813	29.36987748	54.39401927	17.28473875	34.24980738	28.38911673
2900076A07Rik	8.664049582	55.50171119	10.66095714	44.12879217	12.43078307	5.425887203	3.618214942	4.667058729	30.51042259	9.711327491	4.268577587	22.31614958	6.095984452	0
3000002C10Rik	0	0	2.22624643	1.438451411	2.658125506	1.952326574	0.906677101	1.039558726	0.988510491	0.202794251	2.218532152	0.426067331	0	0.712714167
3010026O09Rik	36.16100694	55.4367969	18.30208907	108.4459875	18.62436621	19.69794759	14.56886942	22.53106754	17.31519198	13.18589565	21.3179255	7.164658548	10.27494221	28.36414829
3110001I22Rik	14.87211987	0	4.120836036	4.279192046	6.062456637	3.540052655	5.03484379	4.673174607	13.03701755	5.308904239	7.668366123	5.745958314	0.807878759	0.282696681
3110002H16Rik	89.53258189	40.54445708	85.97347533	14.67909598	62.22935251	47.21268791	50.2535046	44.51401206	51.1794458	52.71069314	55.36252234	47.05992726	50.1279473	47.91688822
3110009E18Rik	4.206055292	36.09370167	7.489510028	34.39503755	5.848974513	8.182714685	4.61081523	5.693230708	8.700526219	3.569849207	7.438761881	13.50034834	4.182942499	8.782287795
3110021N24Rik	0	0.425334817	1.151455935	1.141354037	2.343463298	2.163813228	2.344751046	2.199596112	1.655836902	1.716364585	1.900024816	1.502522212	3.232183809	0.502675886
3110040N11Rik	45.63537901	0	49.57697534	108.0588366	29.23395266	30.3617862	22.98537538	16.01915115	40.53815775	37.19724556	64.74977837	38.1223372	41.00385341	53.67311509
3110043O21Rik	0	0.240996463	0	0	1.19503438	1.226025506	1.57009937	1.38477804	8.295698733	2.431248146	0.443290196	2.043204689	0	8.259728725
3110045C21Rik	0	0	9.358473098	8.098418075	0.374128238	1.256172869	1.361213903	3.901779887	1.391317629	0	1.249023829	5.756976736	0	0
3110052M02Rik	1.452274856	0	3.909058306	2.210050318	0.875136237	0.326484133	0.265338524	0.101408751	0.036160877	0.593476191	0.278250917	0.498753423	6.109594676	0
3110056K07Rik	0	0	0.597217241	0	1.871819174	2.02012057	3.161950747	1.952118464	2.386617897	6.528238096	3.060760084	0	2.868529207	5.735823083
3110057O12Rik	6.503831762	0	2.511763428	5.993788056	0.851997491	0.858199964	0.619975032	1.954804249	10.32908178	0.728008574	0.081268175	3.059067695	0.261134165	0
3110062M04Rik	1.135048643	1.655208996	0.509197841	1.542232301	0.341988362	1.052571696	1.036897839	0.832205133	0.678290688	0.48703285	1.196093001	0.730891342	0.349394008	0.733569427
3110082I17Rik	24.35738511	98.64623599	46.6076347	82.10249412	33.13378006	38.05920059	27.49447111	29.40222154	19.34750486	24.83500844	75.13073126	16.77147997	12.47152466	12.15711825
3830406C13Rik	0	0	6.049422475	5.751773112	2.742902218	1.870693448	1.559323557	3.933283964	6.566491215	1.255572317	2.125768105	3.297420567	3.415301745	0
4632415L05Rik	0.256930979	2.435388175	2.028622415	2.848668755	2.27077834	1.732810169	1.87770756	1.614676776	3.109158634	1.322944118	3.987395155	1.588276275	3.796283949	2.103321027
4632427E13Rik	0	38.01692186	2.551697702	0	9.52097645	6.92631939	11.54691913	7.943533941	0	0	24.21767321	0	24.31787519	17.01884726
4732471J01Rik	0.18671861	1.83793328	0.904655942	5.479951022	0.900128351	0.755567677	0.818748161	0.469371507	0.753169559	0.13734555	2.039155035	3.75128916	3.44857626	0
4831440E17Rik	0	1.31829239	0.364995887	0.343927366	0.90792292	1.752854006	1.156173237	0.473435982	0.742809519	2.161144119	0.866026479	0.465695146	1.530513094	0.584251896
4833417C18Rik	2.137000857	33.59790341	2.876060589	13.41473176	4.507124864	5.674920459	6.149456669	3.693231379	4.07057978	5.108754634	3.531437999	4.128233887	5.42699753	3.798080274
4833420G17Rik	10.57014049	7.421619965	13.55833548	15.7450494	9.593617974	13.46547529	10.58595886	17.22202289	17.72152182	14.59037036	12.90129269	4.436781145	12.29187532	13.83140627
4833427F10Rik	0.238873231	1.306282523	1.671722404	1.090541214	0.575777016	1.69157516	1.571163844	0.600477311	0.642364275	0.87854594	1.37301893	1.107486203	0.882367919	0.617524546
4833439L19Rik	101.1950623	17.86978859	12.98083165	1.546846309	21.75582285	23.86035537	18.05555558	23.84842576	32.00811016	24.90911012	13.55689316	18.12331728	12.65475306	13.28462959
4921515E04Rik	0.305186675	17.85743085	4.4359093	1.094724444	1.103427154	0.617477785	1.003666813	2.109732434	1.641381213	0.785706958	1.052509098	0.707467366	4.227455653	1.775149058
4921524J17Rik	72.67661905	50.25297531	47.68661726	73.62007848	28.22029358	27.93409496	20.09924071	21.3790629	22.96938922	26.48581915	42.91652587	30.38354258	33.45529774	22.27153575
4921531C22Rik	0	6.270841824	2.090918694	3.256903174	0	0.374214227	2.838541853	0	0.580263442	0	0.531549323	0.85750244	0	0
4930402H24Rik	8.112812333	6.382341797	12.71914704	11.04638293	16.46738548	10.43903504	10.68783861	9.302486323	7.654916625	15.44242789	5.972119302	15.3972868	20.10991518	7.358906933
4930404N11Rik	4.055689397	0	6.277053963	8.927195032	4.887891219	2.051447779	3.890231821	4.460380029	2.726582173	12.67887163	4.079545454	3.917367264	1.872651339	8.518728901
4930427A07Rik	8.716558974	16.08031839	20.5223425	4.999958492	14.68188488	6.374468882	10.24612686	9.107835823	7.1073315	15.2953408	7.364374262	3.083686123	11.05589907	7.737462924
4930430F08Rik	9.904499839	0	1.568219891	3.70480029	2.282043053	2.652295548	1.756382346	2.013795862	4.504383634	0.321419246	1.506971997	6.077668185	1.076058438	5.83636004
4930432K21Rik	0	0	1.597113116	0	0.681051403	2.286698006	0.464608394	0.887834838	0	3.013616888	2.436090123	0	0	0
4930442L01Rik	3.435768077	0	0.64735903	0	0	0.173787934	0.941600305	1.079600237	0	0.505453052	0.197484439	1.592922622	2.855542205	0
4930444M15Rik	0	0	1.258406607	3.742099244	0	0.859925336	1.164790244	0.534200262	1.33341599	0	0.85503139	0	1.569954982	0
4930444P10Rik	7.862494089	0	0	9.614753676	0	4.971255951	2.693475907	7.411749242	7.928764061	0	15.81748447	2.278301463	0	0
4930452B06Rik	0	0	4.136885405	2.088264384	0.926140784	1.166103768	0.842408822	3.541528309	0.688831192	2.261034263	0	0	0	1.655486561
4930453N24Rik	31.50129523	0	71.39577318	41.60782848	37.00805692	38.29510472	29.309308	29.94491476	79.49117136	30.18145238	52.3418336	55.63779921	16.13420678	94.78027478
4930461G14Rik	0	0	11.42920667	2.651453225	2.722022754	4.112758288	0.990370372	0.567758996	22.06754621	1.6613529	24.92557443	3.490474677	1.66858036	0
4930481A15Rik	0.167302002	11.34468535	2.521810771	0.436453206	0	0.676997249	0.366803841	0.630843329	0.29993267	0.369189533	1.923269632	1.292768399	0.926989089	0.21625088
4930486L24Rik	8.725049203	0	12.01881212	22.76168634	4.020584228	1.81724207	0.843942706	1.93526009	0	3.02020163	5.162571178	0	2.843756767	0
4930500J02Rik	31.69503553	165.2475913	85.97549837	59.2042103	15.57615117	33.30915155	9.107947613	20.88559732	27.44541103	24.44582852	73.22567771	11.88895305	52.8553796	19.88752632
4930506M07Rik	0	4.53245786	3.021061683	0	0.832414702	0.174682211	1.041090148	0.976640077	0.348255564	0.381040508	0.397001308	1.467692856	0.318915139	0
4930511M06Rik	1.026625922	13.47389316	10.22438701	1.138250122	4.206762438	3.635013639	3.488804719	5.290481557	3.819029057	2.416513309	2.006319911	1.745237339	10.04940444	1.194294631
4930513N10Rik	3.645309481	5.774113615	1.285710924	5.082819122	0.605972957	1.653124392	1.515764858	0.63196863	2.647871527	1.941702498	4.046070768	1.359828165	4.178891946	1.787252187
4930519F09Rik	0.228050496	6.484910649	2.209819757	1.487330828	1.649070096	0.692114663	0.499992809	0.57327122	2.044201306	0.167748254	1.048648762	0.352436278	2.948365295	0.589546088
4930519F16Rik	0	20.15999486	0.488017656	7.686030791	0	0	0.662511913	0	3.927548864	4.667746227	5.384330239	1.867972726	1.674304477	5.858803853
4930519G04Rik	0.517890274	2.076867608	0.92932972	1.463647216	1.456368862	1.746394178	2.649398447	1.735823683	0.386855833	0.507929549	0.396904051	0	5.101392182	0.446275701
4930528D03Rik	0	3.421216132	1.683969454	6.305850555	1.028173244	1.150731402	0.623477716	3.21684274	5.990301768	2.300953653	2.778728787	3.515829215	6.302627992	2.573018942
4930529C04Rik	0.898057816	7.530269261	1.235500568	0.846022081	5.652186586	3.634043008	2.62528085	4.138803899	0.715557297	0.660588919	0.802969156	12.18255733	11.24200701	7.35179499
4930539E08Rik	0	0.671055018	3.468175979	0.650262074	1.294056965	1.163819281	0.588530935	1.445968711	3.918645799	1.353962834	0.925756669	0	6.091008409	0.594807601
4930539J05Rik	14.82785239	2.316753573	4.941464019	7.82860605	0	3.571533584	7.740369641	0.887478992	5.063392413	5.713189532	3.652670601	6.547263122	3.912302647	0.912674054
4930548H24Rik	1.481449263	9.991642425	0	28.66368962	4.463583213	5.245424026	0.812006542	2.172364485	9.627586493	7.809639281	10.78594408	3.434216151	4.104216582	0.63829622
4930550L24Rik	0	0	3.981752202	156.1186454	88.06055292	4.534847986	1.474215439	1.408562396	0	110.4609447	123.2900252	0	96.03890008	10.13985518
4930556G01Rik	0	3.459962688	0	1.80532917	0	0	1.300486347	1.491084233	0	6.981038449	2.045659517	0	2.921420158	0
4930556M19Rik	0.323988981	4.96087064	1.090093079	0.898040096	1.659495252	2.376260344	1.50946105	1.119855676	2.032922954	0.953272836	1.536360837	0.375526931	1.495968598	0.209390507
4930558J18Rik	0	0	1.848695866	3.583510532	3.310998438	2.779251865	1.129369722	2.373963055	1.30825895	3.536447109	1.875187891	2.918934964	0.317127846	2.219416924
4930579G18Rik	0	4.220159828	3.115830732	1.415560244	1.162588774	1.707784642	1.057479658	1.818694116	1.188952813	0.886964587	0.970323097	0.372699555	1.78164638	0.311720981
4930579G24Rik	0.178942619	2.935652699	11.55974784	3.617862366	9.273402049	5.611788015	10.0043	10.12104661	4.17041983	13.82070112	4.217029954	0.553086897	7.931900541	8.55799952
4930594C11Rik	0	0.839245033	0.34423992	0.583865078	0.308265372	0.646894831	1.261778586	0.482234501	0.171957769	0	0.36755044	0	2.362055681	0.165308295
