Symbol	X8cell_wt_male_IB105	X8cell_wt_male_IB106	X8cell_wt_male_IB11	X8cell_wt_male_IB112	X8cell_wt_male_IB16	X8cell_wt_female_IB10	X8cell_wt_female_IB107	X8cell_wt_female_IB109	X8cell_wt_female_IB110	X8cell_wt_female_IB111	X8cell_wt_female_IB12	X8cell_wt_female_IB13	X8cell_wt_female_IB14	X8cell_wt_female_IB15	X8cell_KO_male_IB113	X8cell_KO_male_IB117	X8cell_KO_male_IB17	X8cell_KO_male_IB19	X8cell_KO_male_IB20	X8cell_KO_male_IB21	X8cell_KO_female_IB114	X8cell_KO_female_IB115	X8cell_KO_female_IB116	X8cell_KO_female_IB18
BC031181	158.9116957	157.6832209	86.60940979	153.8030822	122.0705459	75.64360771	68.61457885	97.66394328	114.1347767	129.5087564	82.44615306	74.38061092	95.18207333	78.36778766	102.8628297	177.7276457	149.9330087	114.3653466	113.4070219	109.3073704	106.9603601	119.1705079	123.2792066	105.5678901
BC033916	73.43100914	108.6819876	68.10112429	99.77188791	38.34319202	84.5512536	80.33548433	75.16634536	79.23482885	69.52732624	77.25282868	108.352268	90.72661932	69.6656507	54.77014112	86.37239641	44.36483796	73.8483578	86.25097565	45.8563921	50.15787926	38.38631614	84.24434787	55.64144021
BC037034	0.447601248	0.225154835	0	0	0.528415519	0	0.68820976	0	0.823438977	3.672987187	0.941794561	1.073255601	0.798817118	0	0.244512264	0.977759565	0	0.755082289	0.402040902	1.614999931	3.179686454	0.675956994	1.160988912	0
BC039771	3.827806831	1.65041519	0.824100397	4.683063662	0.430372972	7.600658088	11.77089669	7.484688324	9.053877504	1.402265082	0.575290056	1.966776938	0	2.187328686	0.896153873	0.597259082	0.330378195	0.658911265	0.982337944	3.617217536	3.237156795	0.619356948	5.67346981	3.314826683
BC039966	0	0	2.632069315	0	0.859097006	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98045607	1.312832	0	0	0	0
BC048403	1.096816917	1.655180585	0	0.78276425	1.007103131	1.954513888	0	0.556022189	2.017782132	2.437610882	0	0.876647019	1.304965276	0.731214787	0.199720316	0.598983603	1.398957866	0.440542534	0.492587169	0.879433178	1.298601494	0.138032283	0.316102852	1.329759154
BC048546	0	0	0	0	0	0	0	0	0.446248539	0	0	0.290816173	0	0	0	0	0	0	0.217879127	0	0	0	0.419451933	0
BC048644	0	0	0	0	0	0.539134495	0	0	0.927644086	0	0	0.604537336	0	0.336164674	0	0	0	0	0	0.303229338	0	0	0	0
BC048679	29.72850721	26.58523869	23.89461187	14.14420967	17.54799015	12.36102566	20.3151542	40.18831682	27.34533437	18.63508681	10.42525631	15.84063049	32.42271335	9.909549961	11.72879262	11.72532105	106.7686564	12.33863866	22.99382628	14.89778922	25.42059475	10.60027921	18.56348359	2.00234748
BC049715	5.992600052	5.526456006	3.913501834	2.138366493	1.1790937	4.271495033	1.535654733	1.51894931	3.674803918	7.171338481	4.202995533	8.381928709	1.782461335	7.324324102	1.091197588	1.636311911	2.212559083	1.203480348	2.691313245	3.003060053	5.912563331	3.393706959	5.181205558	4.238097428
BC051019	10.56265189	11.51211337	2.476205272	2.512745796	10.85328833	1.882251223	4.511282312	16.06394487	3.238633834	30.9988676	2.469422195	0.703529547	2.094529746	1.173633621	6.090646885	6.409309613	2.718106358	2.545528258	6.852085369	3.881710271	1.38954372	14.40063375	1.522079182	4.980091828
BC051142	1.736301843	2.037942847	0	0	0	5.569322307	7.119073845	1.760407479	0	0.890498862	0	0.693882366	0	1.543386823	0	0	3.263624248	0	0	2.43630682	0.68524477	2.40361244	1.000805069	2.105058042
BC051226	2.713316135	0.682433583	2.453464612	2.904614486	4.804806826	0	2.085931012	4.12647896	2.495804328	2.783162315	1.427267233	0	4.842353293	0.904443052	0.741105028	2.222657012	0.273217523	3.59640044	0	0.815831314	1.606246371	7.170777111	0	0.822392715
BC051537	2.049627296	0.343671588	0	0	0	1.460963979	0	0	0	0	0	0.81909735	0	0	0	2.611755242	0	0	0	0.410850302	0	0	0	0.414154605
BC051665	5.072371409	0	21.40411264	5.429991472	0	3.615560706	3.899514948	5.142792769	3.888122469	0	0	3.040625474	18.1049411	3.945196696	11.54540474	4.155115483	17.19567854	24.65188432	9.112131788	13.72630134	9.008325347	15.32035466	16.81137209	0
BC052040	22.6272934	18.83221049	30.00844081	15.85479098	12.78969037	30.79100255	26.56738126	21.89864285	9.460630123	29.53970111	34.62540002	9.371419932	27.90034605	33.46112779	26.51925285	14.82841212	25.51871393	18.04455856	20.50887568	27.21401208	22.40626707	19.10481411	22.40918166	24.93898486
BC053393	0	0	0	0	1.317029771	1.192798784	0	0	1.539262581	0.286081295	0	0	0.995491132	0	0	0	3.033075588	0.134426929	2.755643052	1.341749005	4.622970467	0	0	0.338135037
BC055111	0	0	0	0	0	0	0	0	0.532100415	0	0	0	0	0.771301689	0	0	0	0.278816462	0.259795974	0	0	0	0	0
BC055324	40.72771435	21.86601623	58.42786859	22.6380263	47.61877281	40.6147986	43.95508236	38.1167541	32.41972632	37.75919182	21.42372259	48.35883199	71.28742786	55.87033781	45.1386444	53.46597624	75.39676969	83.90028093	36.05450312	49.69001449	76.04003441	48.19945027	46.3866271	30.38613908
BC061237	0	1.275293013	0	0	0	0	0	1.927832217	0	0	0	0	0	0	0.692467435	0	0	0	0.569297073	0	0	0	0	0
BC064078	0	0	0	0	0	2.901057043	0	0	0	0.695790579	0	0	0	1.808886104	0.741105028	0	0.546435046	0.326945495	0.609283415	1.631662629	1.606246371	0.512198365	0	1.64478543
BC065397	0.353252566	0	0	0	0.556042947	0.377694965	2.172575388	2.148941306	0.649868455	0	0	0	0	1.177514203	0	0	0	0	0	0.424859457	0	0	0	1.927243933
BC068281	0	0.361326322	0.433009827	1.537898625	0	2.304022612	1.656648645	1.092418004	1.982170471	0.368398415	3.022765776	1.291762729	0.640967029	0.957746188	0.196195469	0.784549591	0.650968949	0.086553487	3.548552636	0.647934104	2.126137649	0.949173144	1.552619903	0.870860234
BC089597	0	0	0	0	0	0.963196805	0	0	0	0	0	0	0	0	0	0	0	0	1.618333814	0	1.066598381	0	1.557774846	0
BC147527	0	0	0	5.889864015	0.811916663	3.676656482	0	0	0	0	341.5105085	24.73604791	0	0.91699718	3.381263738	1.877923849	3.601128972	0.165741832	1.544351445	0	2.442812828	0	0.594624376	4.169039715
Baat	0	0	0	0	0	0.626127419	0	0	0	0	0.616086575	0	0	0	0	0	0	0	1.052000141	0	0.693343757	0.663278458	0	0
Bace1	8.695033106	9.841102306	5.323444913	8.14455564	11.65495981	9.006142752	17.12910445	8.678002962	9.747561967	16.02607771	4.002065489	11.07597733	11.63827401	13.40490704	9.945014543	4.600062677	8.208251769	4.452819897	9.274356992	8.00658486	10.93810118	4.103448991	6.108156258	17.78909564
Bach1	21.39897668	21.43060462	55.4102711	32.9037585	50.14234505	54.49510362	30.80825387	24.55600146	47.77731262	23.64595227	44.61611057	34.98432177	35.06531695	22.56630189	41.8702834	19.33537066	38.00232808	54.10172151	54.95407737	37.7861646	33.85785284	30.03941112	39.02148872	44.22220984
Bach2	0.402540719	0	0	0.574561679	0	0.717322476	1.031544831	0	0.740542436	0	0.282327676	0	0	0.447269612	0.073298978	0.073277283	0.135112869	0	0.060261164	0.726208023	0.635463065	0.050658969	0.23202463	0.406693678
Bad	36.10280146	28.82012898	32.17215303	33.60710975	20.07518004	15.10467717	12.06736949	22.67858271	18.77009866	31.79935455	21.46798648	26.34650319	37.81837902	33.48681713	40.30141394	39.86087369	28.1346309	45.77236924	28.1982407	16.51889852	22.30160251	44.74327867	23.07158958	19.98210399
Bag1	43.9279647	70.54005837	29.79077119	47.02504104	43.21595465	27.99982409	59.74823892	47.53556933	57.5015556	58.48973435	63.98897128	14.17906695	27.13728013	27.59590513	46.14738501	50.74709857	45.08392932	60.87148288	51.59713666	37.59234582	45.00823784	52.62468006	43.09285606	34.82214373
Bag2	0	0	0	5.37713756	0	0.671318985	0	0	1.155082995	5.474319265	0	2.258271702	0	0	0	0	0	0	0	0	3.716933752	0	0	1.903057523
Bag3	40.87239808	37.5825359	25.30105812	59.27967551	12.79799427	6.578563599	17.56912198	32.75084342	33.9575691	43.50234039	59.18232661	17.91463514	58.04101055	24.02546758	21.3671469	48.00184832	63.10660971	7.731699855	33.55405773	33.5645525	32.26120749	44.96599916	34.9583179	72.46443793
Bag4	1.187818195	4.780022592	4.511060637	2.54312713	4.113350017	5.080024841	3.287395966	7.225854338	4.370389067	11.9402711	6.49812724	2.278514704	5.935592529	2.534024311	2.076391824	5.448915252	5.167040588	10.47697757	6.614859342	4.571512556	10.4069496	9.865984769	7.188918211	10.8006548
Bag5	36.812688	34.88845843	28.4629462	29.69886721	32.33197103	31.94422362	43.47642727	38.94654299	43.18582769	42.13832831	20.20625521	70.35954202	48.55955409	49.79517927	14.86373568	21.85196501	43.08548245	24.17192533	33.06560557	20.85411506	55.58695308	36.86101717	26.75419955	36.5456538
Bag6	63.06157765	29.74779345	54.7413452	46.80529786	58.45493794	39.85564349	23.27049452	49.44467656	45.88940766	28.17387135	48.06232896	53.76308429	59.52307368	44.0966037	30.4680562	30.45903805	58.47634465	54.30543758	53.87348092	38.09085507	29.20160644	31.5330779	47.73798335	50.96974034
Bahcc1	0.106235926	0	0	0	0	0	0.490029472	0	0.097719569	0	0	0	0.189595263	0.141648581	0.058033767	0	0	0	0.19084481	0.063885364	0.125780456	0	0	0
Bahd1	0.514721218	0	0.155142297	0.551010878	0	0.275168012	0.79141014	0.391400443	0.473458816	1.187935135	0	0.308548866	0	0.171574563	0	0	0.20731953	0.124044361	0	0	2.132955886	0	0	0.312018916
Bai1	0	0	0	0	0.144033608	0.195671103	0	0	0	0	0	0.219408123	0	0	0	0	0	0	0	0.110052723	0	0	0.158229098	0.665626993
Bai2	0	0	0.649432871	0.922622866	0	0	0	0	1.189152374	0	0	0	0.384531742	0	0	0	0	0	0	0	0.510208717	0	0	0.261225139
Bai3	0	0	0.435421101	0.441846463	0.081211271	0	0	0	0	0	0	0	0	0.13758279	0	0	0	0	0	0	0	0	0.178430386	0
Baiap2	10.73300676	4.128628654	9.229376572	3.379329873	7.577663951	7.425420243	23.29771147	12.48231309	6.388152905	4.53323945	6.310023557	3.027710537	14.64778337	20.83476017	4.483582775	8.447328035	12.65125794	2.738734558	8.506339093	2.277999903	4.858784038	4.767275642	8.460961302	10.14208412
Baiap2l1	8.069776435	6.353691975	11.84431192	5.25835381	5.246628143	3.001093493	3.776254418	6.936753423	6.777399683	3.958808466	4.060329198	4.627093034	11.27099473	7.718953634	2.874976403	5.365034167	5.016839003	8.878261274	5.042345505	4.641798858	5.400311076	4.901208494	3.64024356	4.891818737
Baiap2l2	0	1.659973579	0.82887318	0	0.43286548	0.588052103	0	0	1.011812565	1.128309047	0	0.659389179	0	0.733332204	0.300447984	0	0.553819304	0	0.24700679	0.330742425	0	0	0	0.333402452
Baiap3	0.736012557	0	0	0	0	2.885443173	1.131656868	1.119346284	0.902680575	0	0	0.29413442	1.31353394	1.308473048	0	0	0	0	0.440730307	2.213019281	0	0	0	1.338490619
Bak1	0	0	0.343141904	0	0.224000318	0	0	0	0.523595314	1.167760412	0	0	0	0	0	0.310861121	0	0	0	0	0.673949526	0.644725215	0.492154141	2.070359283
Bambi	2.034987101	1.933561817	2.112705638	1.452307243	2.669337126	0.725264261	4.171862024	1.03161974	1.247902164	3.826848183	3.330290211	0.542164436	0	1.507405087	3.582007637	2.469618902	3.233074024	2.17963663	2.030944717	2.175550172	0.803123186	2.560991825	1.954945616	1.233589073
Bambi-ps1	0	0	0	0	0	0	2.884250288	0	0.862747175	0	1.97350531	1.124489201	1.673899904	0.625293962	0.512368908	0.512217254	0.188891127	0	2.106164892	0.564031526	3.331473956	0.35411245	0.810940404	1.137135606
Banf1	509.4160158	505.5162089	556.0190324	419.028672	434.2468532	424.4518538	460.9882129	291.3163465	491.5609742	324.6231709	481.8982668	296.2159313	418.6482786	351.6421708	363.2046519	424.4977095	610.7959099	494.0739783	572.8896774	494.1493253	333.6140454	377.8414346	351.6330438	296.181581
Banp	6.893961801	1.786462247	14.41944555	6.261827012	9.454004265	8.711148371	22.80566921	5.083398462	9.223724152	6.857140516	10.7692611	20.78810513	14.54037524	15.59853388	1.255327307	4.221214784	8.498542499	3.977287446	6.379884267	13.31652067	4.946826589	9.622381018	4.876791923	3.165948124
Bap1	20.40961813	23.05767959	20.3711037	20.05770191	23.96290427	22.17954357	21.0920329	29.51292644	25.85201899	18.36102678	6.335960236	22.06224042	18.51069873	25.20544172	25.58835917	29.23518325	32.27592561	21.44823878	13.82425788	9.858959748	13.46870122	13.64258241	17.06760506	19.87650273
Bard1	1.04588177	1.999199702	0.819622906	3.582784388	2.222487739	5.143944757	1.608096595	1.590603123	2.886117339	1.5019268	0.22006323	1.50468544	0.746618349	2.510128294	2.628147788	0.685400841	0.126378149	0.504100983	1.033366145	1.006311754	0.495318264	2.9220127	2.351101996	2.916414695
Barx2	0	0	2.301407341	0	1.752730575	1.360629769	0	0	0	0.65266788	0	2.288533299	3.406680709	0	2.433108636	0.347484067	1.281422219	5.213603196	0	0	0	1.681589272	2.200541799	0
Basp1	0	0	0	0	0	0.656843104	0	0	0	2.205524854	0	0	0	0	0	0	0	0	0	0	0	0	0.531155035	0.372404248
Batf	0	0	0.379961334	5.397956124	0	0	1.93825448	3.834338856	3.478665324	9.051434963	0	0	0	2.521235056	0	2.753734351	0	0	0	0	0	0	0	1.528340444
Batf3	0	0	0	0	0	0	4.921859691	0	0	0	0	0	0	1.067039556	0	0	0	2.314333276	0.718817512	0	0	0	0	0
Bax	173.1027002	166.8938837	157.3153604	120.7303512	152.7512044	88.33368166	102.8323182	77.78104184	117.0069831	132.4964614	84.15785158	114.7716567	135.7419174	101.4141899	181.2423943	180.4725878	164.5341706	175.0832628	177.2741297	138.0059876	102.4744521	173.2869037	141.727933	131.166433
Baz1a	47.58293192	31.07894645	56.92323786	39.88145217	41.87649516	73.74948055	33.74488816	43.75576977	61.24192461	35.18702704	82.65630469	26.75461724	48.71349421	62.21467468	68.40858779	47.23730682	35.58239282	43.46856493	46.71534403	42.14490299	60.70410304	60.43924129	48.15639461	57.91220557
Baz1b	8.148805801	8.376333853	11.96030627	6.068400231	15.68489715	25.56970843	10.62258666	7.812919902	7.169666404	8.994550681	18.45041864	12.10578263	14.85901663	15.70719381	7.16105838	8.126362961	13.80655253	12.93551489	15.27517942	5.965600036	13.00377911	10.70098869	11.18084239	14.28224998
Baz2a	17.02104159	27.94642578	35.74805529	22.7399141	31.66843644	59.83755129	38.10456842	21.33008481	33.81816355	41.90207333	34.66780776	26.77329648	40.82643665	29.50328034	25.36529147	16.95476445	24.73550639	26.71194305	32.4727894	26.85838735	33.856119	30.33164174	29.19734286	35.74150775
Baz2b	2.713316135	2.083218304	0.989994492	2.140242253	1.629700561	4.733303597	3.513146968	3.47492965	3.940743675	0.219723341	5.258352964	3.595406262	3.822910495	4.093794867	2.730386946	1.013843549	1.639305139	3.407116206	1.795782697	2.576309414	4.903278397	2.857527721	6.29698272	3.808976786
Bbc3	0.576716992	0	0	0	0.226947691	0.616621436	0	0.877085609	0.530484726	0.29578142	6.067330343	1.382848562	0	0.38447984	0	1.259805594	0	0.277969854	0.25900712	1.387243531	0	0	0	0.699200284
Bbip1	7.275931534	3.888727677	9.594554347	11.68336553	7.157998996	8.265581519	18.17906357	7.607475177	13.3853193	4.431291954	18.65813031	14.17502549	17.04291941	5.456974839	15.15332069	6.20853914	15.20249459	8.109709473	6.943788642	11.21198343	9.691318889	5.837344496	11.00885576	12.95613104
Bbs1	1.832470071	0.512099526	0.184108475	1.743702818	1.842829847	3.047742614	1.878344167	2.477214455	1.685570906	0.313273586	0.214204838	1.708733367	1.09011348	2.714783504	0.556126696	0.667154508	0.328036762	0.588817328	1.097297986	1.591723772	2.169594884	0.230612807	1.056236473	1.357675306
Bbs10	0	0	0	0.886260867	0	0.442587707	0.636462786	1.259078215	0.761524023	0	0	2.481391899	0	1.65579113	0	0	0	0	1.859055825	0.995711303	0	0	0	4.767667175
Bbs12	0	0	0	0	0	0	0	0	1.722658698	0	0	0	0	0	0	1.789814192	0	0	1.051351826	0	0	0	0	0.851450141
Bbs2	6.573830065	4.084875601	7.109802437	1.655837237	16.13015118	8.682498514	2.972823295	2.940483819	7.113931576	3.371526795	2.440932085	6.490519618	6.901216095	6.187163871	2.323654721	11.82601356	6.463768482	5.032320201	10.76738387	12.55721358	4.578374455	4.671833069	2.67469994	15.70555209
Bbs4	5.379666923	9.020365213	2.297106914	3.839301602	7.409458206	5.27257417	4.135756216	16.3630637	7.010245043	14.02529868	2.358191337	18.81152765	0	1.793230914	3.918352313	7.344735996	0.993127425	2.052734104	1.208020619	3.774262887	2.123126596	3.723613606	3.876052676	7.065718685
Bbs5	10.4402439	19.79490222	11.8610058	10.31660113	25.598548	18.03194018	13.58280659	12.2136798	12.55816977	48.19048491	17.74277237	32.73618669	4.299764023	14.99119139	34.2193104	54.82240693	11.15975169	13.93492848	10.45957998	16.4201144	30.42699258	23.64992028	22.91378117	39.91995082
Bbs7	0	0	0	0	0	0	0	0	0	0	0	0.525886982	0	2.631866618	0	0	0	0	0	0	0.519340628	0	0	0.265900647
Bbs9	0.994409055	2.834540884	1.698442634	1.419357864	3.000092686	2.835238995	1.019303112	1.008214755	1.829385371	4.930034468	5.928265296	3.576582146	1.183122969	1.546865953	3.621455636	0.181019187	2.136150966	7.429023279	3.126166214	6.577906933	0	1.501733426	0.573177772	3.616805658
Bbx	11.21081889	3.934414614	5.736538168	5.02376699	1.487647046	6.13263946	5.411681006	6.542324226	5.275962477	3.075423011	10.01144209	5.157446182	17.21577904	10.60253077	2.278758083	5.979969449	11.28874049	2.733147648	4.332310351	6.271318272	14.35369098	6.348869234	5.071856161	6.242733994
Bcan	3.291890899	1.655905016	1.082410858	0.640723784	0	1.279878107	0.920263682	1.365379068	1.376362681	2.455731455	0	0.717570578	0.534083084	0	0	0.163430663	0	0	4.972827874	0.71985116	0.354319053	0	2.587428021	0.907050789
Bcap29	22.70105132	11.99016772	18.98747015	18.22616659	17.64314857	19.41743359	10.47120747	26.75635262	44.89464757	36.3834715	31.04732706	14.96892249	7.089899742	16.26916486	64.48499529	67.25529883	26.40195627	22.56705455	39.25144551	46.75591019	83.99196663	58.9232183	44.65220404	34.40288251
Bcap31	273.1643311	210.1265841	357.066003	118.5771779	262.6416647	403.4715578	323.3021246	298.3709416	381.6483652	406.8139644	485.8822093	377.0141822	368.5613215	316.6593697	232.8070952	244.0162492	334.6126964	281.4208929	259.693254	271.5226394	444.5624224	490.8497347	374.963078	378.4090368
Bcar1	0	0.349645751	0.628517924	0.744091543	0.273527684	0	0	2.114206969	0	1.069467678	0	0	0	0.695088896	0	0.379593756	1.539816965	0.837554789	2.185170162	0.417992256	2.057406148	0	0	1.264061996
Bcar3	0	0	0.83269102	0	0	0	0	0.525188231	0.317647824	2.12532395	0	0	0	0.230221868	0	2.263068958	2.01684208	0	0	0.415332306	0.408862713	0	0	0
Bcas2	173.3987593	163.4942791	148.770593	208.9349019	118.3802842	101.752574	207.0873336	168.037933	177.3027873	138.5672108	158.6660559	91.85715928	132.4193427	114.5243814	129.5281655	120.2405534	144.3934307	143.633889	108.2998036	75.17426549	161.3749008	175.0826683	184.7859423	80.17892458
Bcas3	104.4211105	128.8858698	105.3191291	128.1335406	96.41155054	153.305312	115.0228917	107.1349515	105.79862	61.70764148	95.75495266	69.88226723	132.9527964	115.1235281	85.98926504	78.13344617	91.46210674	93.97357863	124.3098154	73.29092913	121.4174637	98.97084602	73.03454375	96.74361568
Bcat1	186.228195	196.5530009	194.1271321	136.4186502	176.2909046	134.5973022	173.0122982	140.7545946	98.32889921	102.4363123	98.10832726	136.5917116	192.5346445	208.7341146	198.9293472	195.4906674	206.5864395	226.5342461	189.2553708	166.3764212	169.1970999	185.3852103	157.7295099	158.3354664
Bcat2	16.54581164	13.78491066	16.20800578	17.71234968	14.64986473	23.2189865	26.23503069	11.00893661	14.74381685	10.60733369	14.6871238	14.87754315	16.60988698	18.26942136	9.038522305	19.20117491	12.91213122	8.224073601	5.340905436	13.37015748	23.26287848	11.12706793	33.52855911	21.6269881
Bccip	45.80356819	44.69830249	30.0963585	35.30367446	34.96745804	39.17826232	36.62116825	43.18871065	29.49222156	36.17663556	29.87623694	19.76895405	40.87195304	47.02522235	81.5692126	35.01935485	79.69869357	67.11318447	54.71796073	30.84944134	37.96112807	66.05876664	28.51329039	38.31662522
Bcdin3d	0	0.902036521	0	0	1.411325372	0	0	0	1.649469422	0	0	0	0	0	0	1.468947199	0	3.241159112	0.40267354	1.617541237	1.061563298	0	0	0
Bckdha	53.3481108	35.56506657	31.5781514	39.90773202	23.77561866	30.92497356	53.36595076	26.39270807	31.9260249	9.559762267	15.55262433	30.82356186	34.412663	50.13460979	43.88946868	32.6440996	63.94492014	29.58552462	45.89728874	49.86095952	24.35189084	37.61321327	30.00891138	18.31250107
Bckdhb	7.336434183	18.04202089	14.00475508	6.981047691	13.47270584	5.229373211	21.3069348	11.15743238	17.24568656	10.03371822	7.718269158	12.70479752	5.819137005	11.41228572	14.24957308	6.232342981	21.66978467	12.17977207	10.2506051	13.72557405	10.61639233	17.54224444	12.68617069	13.34182173
Bckdk	23.13489011	29.69553482	9.738287958	19.64198525	11.14450586	10.66191773	15.33235956	31.54438239	21.28029171	25.77615501	22.24079007	17.69387891	9.96606138	9.839023471	16.9958703	6.97060092	20.80546179	13.74612979	29.91609292	7.435858393	11.33424111	24.24560969	20.0024397	8.221048633
Bcl10	29.7848112	16.28534686	0.195161958	18.0218126	23.4416333	8.307572441	5.973347898	4.923639668	19.05886941	11.29078348	9.536740148	9.31537077	10.40005423	19.8566361	9.903858105	20.15545791	10.82313961	10.29878308	8.142242003	14.40683935	3.833087932	3.177958038	7.27772936	4.317561754
Bcl11b	0	0	0	0	0	0	0.221151338	0	0	0	0	0	0.25669423	0.095889456	0.392861431	0	0	0	0.452175499	0	0.170294958	0	0.248717049	0.087190443
Bcl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41528216	0	0.066149421	0	0.174388904	0	0	0.08928653
Bcl2l1	15.38041706	24.41909116	14.19718873	11.31954359	23.0749615	16.44462533	17.7361321	5.847730622	14.14745262	12.32526542	6.57349565	21.32071364	17.15553254	24.67287077	32.2948003	14.69897172	28.65154153	45.17391143	26.76632667	20.23234133	9.104998411	10.5248015	26.59583542	10.19753093
Bcl2l10	1.856014294	7.935791171	6.99277373	1.986869844	9.860027037	3.968872828	2.853716694	0	9.389752438	6.663271341	0.976306576	0	3.31235893	3.093372002	2.534724038	7.095126619	3.177154911	3.801939464	5.001284059	8.928968132	3.296205909	4.905091835	1.604711059	5.062938865
Bcl2l11	7.239819108	4.210846882	1.432040095	2.421953711	6.677317408	6.531266005	1.391448918	1.37631222	2.49729081	4.177229919	4.99841056	5.153629782	3.633928022	6.787362987	2.595412487	5.683506515	7.472393486	3.92568265	2.641800633	2.448951653	2.41080456	2.818768847	0.391221993	5.485883508
Bcl2l12	2.120172607	6.932255554	2.236646809	6.808956748	2.085807614	1.13343624	1.629936791	4.836617199	2.92531484	1.087375044	3.345779932	5.083737226	5.675688511	2.826910377	3.474576133	0.578924617	2.988872626	5.109473775	6.189185948	2.549947178	3.765340331	8.805047244	3.666204987	0.642613843
Bcl2l13	19.56029719	28.69114966	32.10418427	30.26530369	37.32220736	22.84692262	21.73484153	23.99821602	27.51756567	13.48828123	15.04466889	38.8218827	36.66862078	30.24463828	18.58695259	17.23496913	10.32811892	16.99380909	18.08604166	21.15301271	21.21273875	36.42792007	20.32263672	30.68937592
Bcl2l14	144.7590824	122.1371671	144.8207219	109.9043319	170.0872759	132.8213684	177.5860186	122.5675777	75.54867154	91.8819667	119.3504005	168.0123629	200.6304756	186.1686023	161.5208364	163.1550391	163.8566713	156.9868556	183.5095778	136.133582	125.8081617	146.7102236	102.9675139	138.7843274
Bcl2l15	0	0	0.328222691	0	0	0	0	0	0	2.79247055	0.572816281	0.652773234	1.943419382	0	0	1.189381679	0.438610071	0.524862332	0.733585383	0.654847878	0.644647373	0	0	0
Bcl2l2	0.32926691	0.331259295	0.595466707	3.52481388	0.647859921	0	0	0.500757343	0.605742744	0.168871449	0	0.789514233	0	0.658536981	1.618825199	3.776140778	0.729422107	0.793511168	0	1.980058666	1.55937238	0.745876845	0.569368732	1.197590085
Bcl3	0	0	0	0	0.244386178	1.328004314	0.954867602	1.888960396	2.856233836	0	0	2.978211182	0	0	3.053271942	0	0	0.59865769	0.278909029	2.240757398	0	1.172334133	0.536944191	1.129389451
Bcl7a	9.274711492	15.04972983	20.65058426	5.124444564	16.7182217	12.47553541	13.34032015	11.37517172	15.9616155	10.43411863	13.84925097	4.304293136	12.28068596	22.93756861	8.662114954	8.659551079	9.218670537	7.786950713	17.60187635	11.69451031	24.08737011	19.54126186	13.96844313	20.31260348
Bcl7b	19.83684905	36.47292088	26.80255458	7.322557527	24.76427048	20.47804972	34.70708743	23.92664271	17.61744231	23.85567699	28.06559097	30.34298442	35.4020787	35.56969314	30.64064487	47.44158665	48.9036407	65.11435479	41.77943418	37.02091679	24.2961636	46.2269785	41.99026045	22.8058484
Bcl7c	0	0.59403545	0.711886105	0	0.464713614	0	0	3.59196096	1.086256806	1.211324531	0	0	0	0.787287216	3.225534838	0.644916024	1.902613218	4.55352067	0.530360693	0	0	0	2.042057182	1.431730323
Bcl9	0	0	0.51685196	0.52447897	0.19279821	1.83342814	1.129954031	1.117661971	0.225330571	2.135831785	0	0.293691827	0	1.143191132	0.133819481	3.745836409	0.345339432	0	0	1.325813572	0.870107665	0	0	1.336476553
Bcl9l	0	0.537954401	0	0	0.168336575	0	0	0	0	0	0.675058826	0.769287376	0	0	0	0.233612599	0	0	0.192116392	0	0	0	0.739709152	0
Bclaf1	33.43139792	51.29137773	92.89337043	50.10380103	125.4735277	97.62743118	51.40248038	68.95623256	88.60242647	75.87102549	110.1303891	117.7373594	109.6321571	96.25502844	89.94357175	41.87756409	69.30527667	89.68161673	112.0438016	61.44313728	73.47384392	112.5709454	52.20930667	64.47052242
Bco2	0	0	0	1.175843936	0	0	0	0	0	0	0.57778529	0	0	0	0	1.79954881	0	0	0	0	0	0	0	0.665840849
