Symbol	X8cell_WT_male_XK113	X8cell_WT_male_XK114	X8cell_WT_male_XK120	X8cell_WT_male_XK18	X8cell_WT_male_XK21	X8cell_WT_male_XK23	X8cell_Xist_female_XK112	X8cell_Xist_female_XK115	X8cell_Xist_female_XK116	X8cell_Xist_female_XK117	X8cell_Xist_female_XK121	X8cell_Xist_female_XK14	X8cell_Xist_female_XK16	X8cell_Xist_female_XK17	X8cell_Xist_female_XK19	X8cell_Xist_female_XK20	X8cell_Xist_female_XK22	X8cell_Xist_female_XK24
2300002M23Rik	0	0	3.847774294	20.46099198	4.750581924	5.475740676	0	0	0	8.871193537	2.624775555	0	0	0	0	3.74026177	0	0
2310003H01Rik	0	1.088495024	5.29356791	0	0.735609078	1.73576946	0	3.264772027	4.62195121	4.121009132	7.063333022	0	0	0	0	0	1.665214782	6.59974778
2310011J03Rik	14.81872538	34.3722321	33.28707454	57.35099123	41.15140503	15.67947024	17.23988102	16.95921575	26.53651915	30.33385263	17.92251808	69.96315287	26.7658921	56.73976643	31.66903255	46.76019674	11.86232719	6.315310187
2310014L17Rik	0.345003584	3.734455372	5.188971323	0.64797569	5.491256166	5.444710624	0.410706184	0.457180399	1.132656305	2.796633243	3.111805536	0.341826254	3.204785307	2.800228564	1.000397074	0.617630665	0.362735888	4.852006607
2310022A10Rik	4.529157223	13.37056111	17.25118556	2.577736748	8.208414884	18.19424082	30.87968748	20.73348484	5.407035774	12.23793243	21.63263803	17.88179115	14.94475298	6.322530048	0.085279664	26.78151853	8.658080624	17.37175689
2310022B05Rik	0	2.612618461	0.726039056	2.062618112	2.227394378	1.799804499	0	0.447779653	1.109366124	1.826085087	0.838150283	0	0	5.855926293	0	1.277075858	0	0
2310033P09Rik	51.32602477	19.49379686	20.31476001	12.82501925	8.975680095	15.63171594	21.43879663	32.21740325	26.60601447	11.35429591	11.37050232	25.27797343	21.68564696	15.99985116	25.17777292	10.20940337	29.34887007	25.32739629
2310035C23Rik	13.02264084	7.671413319	2.442760151	5.338218151	12.36272919	7.421490066	2.091631023	7.121899763	6.786299986	3.909733969	6.01280438	6.144146706	4.587011173	10.65600772	11.94492665	8.881268474	8.747648356	2.907075361
2310036O22Rik	75.16591544	236.3388719	138.6234021	110.782716	48.7413966	171.7575015	181.9437605	242.374291	263.2232303	284.341101	168.3622849	22.34210118	47.62593867	17.31324204	45.14812504	63.79290798	83.31000275	199.675665
2310039H08Rik	0	0	9.31828393	0	1.85933631	2.281425318	0	0	4.746020404	3.906121205	1.303898853	4.058210224	8.206360191	0	0	0	6.839659681	13.55381578
2310039L15Rik	95.73312075	126.503637	50.48855241	168.6335706	57.92723175	55.62573344	31.08124604	39.21140858	85.71667693	51.73481091	27.86677599	35.35372639	55.99157802	64.91074574	267.5002563	51.2417527	54.90194115	32.63893956
2310040G24Rik	376.3339162	833.8925264	235.4539976	226.3537247	89.94509409	190.291846	106.4221865	286.6078669	979.8909302	623.3665427	112.1710534	94.28847174	71.68235572	446.9337636	148.7246534	19.50313824	161.0752112	6.759419097
2310045N01Rik	31.66155393	25.91978775	132.0556138	15.15795132	24.25388008	66.13281642	45.45114213	108.5925362	30.57228144	83.87310253	52.91547519	88.57401891	63.7555439	53.92937488	59.01949726	70.01770033	69.02546552	34.92366533
2310047M10Rik	0	4.794633324	5.995865825	0	1.794589721	2.079648315	1.845556785	3.28703066	14.25122997	12.84626876	2.23732256	1.228829341	0.426698714	0	0.128440072	3.083773776	0	26.16367825
2310057M21Rik	17.66546131	10.14625838	7.591272861	38.70854778	4.138471959	10.45460061	14.42035047	6.01954192	6.628136897	10.45572552	13.31593452	13.4187905	1.562827403	10.73981556	0	19.67776382	14.46073486	2.366101987
2310061I04Rik	20.72720324	8.361221855	6.777047627	10.15545126	7.389174933	10.13325413	3.218412897	5.970997227	11.83443152	10.55177742	1.625667441	0	1.085156769	0	10.07923103	4.660676417	0.236875311	21.12318468
2310067B10Rik	3.131411636	1.729369346	4.08498696	0	3.056637616	0.970724554	0.13313424	8.891957439	2.202966637	4.834958673	1.765261382	0	1.269719061	0	0	4.271162474	2.586852872	0
2310068J16Rik	0	1.541468198	0	1.092146359	0.32053233	0.393296559	1.780032111	2.641939897	3.272679547	1.795677485	2.023020588	0	0.342957664	0.874695886	0	0	0.262020861	0
2410002F23Rik	13.53138175	52.31036882	80.55864888	48.53415292	29.82220183	84.97388454	60.4061351	45.57479619	55.52987547	93.94464562	74.37305509	97.9438571	63.23537154	95.35718748	14.24660902	79.62546607	16.5980036	29.07368708
2410003L11Rik	25.56296165	11.29402516	3.923220848	14.86073659	8.513223459	12.24681786	10.86827885	7.258859374	5.994564988	21.37941829	11.52842597	0.603036621	25.75600847	20.02724854	0	0	8.159038477	25.67916569
2410004B18Rik	144.4110695	53.16879539	55.40794983	81.44035385	89.18425798	50.41920705	64.12618927	53.15718557	33.86468098	44.38822657	52.72164561	17.79050807	74.72238465	24.89048071	72.40199764	64.06177873	79.2305398	96.71168862
2410004N09Rik	147.1029948	127.7033423	63.76819476	82.80458397	19.9159395	44.80129211	6.14446804	44.45841815	25.41806309	127.8435281	20.36777336	12.358769	15.5380415	60.57572026	75.90244632	11.80693653	32.56078173	12.09826744
2410006H16Rik	147.8643453	307.3640775	174.4769498	83.08671799	40.53030494	196.0553487	109.6540967	244.1244159	222.8261727	353.6861417	185.8409417	58.04063965	82.56203594	201.5305963	202.8316694	37.60892901	54.15760898	34.09034577
2410007B07Rik	7.587067184	6.70411581	24.45258698	8.821310178	15.33456512	22.45051964	7.741672147	1.436282553	10.67509342	17.57186241	1.466411949	3.042673621	1.678030975	2.853154477	13.69387928	9.917368605	9.686385156	0
2410012M07Rik	2.464093957	5.715498953	5.294401674	0.385665796	8.517431036	4.496350988	0.366669606	7.346894052	2.022422146	4.99354745	2.361429827	0.203450062	4.66263611	17.97285471	9.05891931	0.490139832	9.067597337	11.55137773
2410015M20Rik	233.8539395	102.9925341	147.8768462	126.0202576	101.8460699	85.25731742	144.4804518	166.713406	77.74672896	66.65412122	109.1350387	130.2702872	99.55107057	125.6512226	99.93692303	114.5249046	187.9064385	117.9541015
2410016O06Rik	19.05313912	28.72610748	48.61382356	10.13909787	10.56813947	23.39737324	5.103365719	19.56736005	35.96738993	31.31834519	32.54453169	7.315096404	19.82912211	6.164909551	0.394627466	13.6436878	31.80146967	55.82427323
2410018L13Rik	0	3.684404798	4.266188982	6.463945127	4.213735779	4.543595537	7.091030547	4.209828891	5.214888092	7.868691922	4.835407419	5.246032866	1.912714135	1.916466769	2.96096813	1.895764723	2.087600463	29.78564208
2410021H03Rik	7.332458067	0	0	8.951546056	1.886177123	1.15717964	8.728853876	1.943316683	9.62906502	18.49170765	5.952246928	16.22500893	3.531743816	0.321697536	0.91121657	1.16681582	5.011063002	6.87473727
2410089E03Rik	5.016804914	4.621607012	4.586896856	7.501179464	1.664615721	3.305903836	3.24023994	6.36510928	1.051296334	2.595747944	3.369661234	0.528787485	2.625711261	0.070245541	5.350144249	0.828050257	2.048137656	4.003094699
2410114N07Rik	2.350087507	10.90211893	15.14833539	3.126488382	10.20142169	2.318009689	0.699409743	0	27.0039079	7.408349751	2.914577273	0.58211106	1.212793505	1.546583736	15.08920983	1.402387468	1.235438003	0
2410127L17Rik	1.600955028	9.077289566	12.61276158	63.56183026	9.351844523	13.68555577	10.16448772	10.60750224	7.007972823	25.47435206	13.11635693	11.19159941	8.353737879	1.755970789	29.62193618	22.39768161	24.68752043	0
2410131K14Rik	0	4.530299982	2.24813779	1.63763519	2.826086734	4.788643386	0	0.55460948	4.122105363	3.392619878	11.79674407	0	0.215986259	0	0.086685022	4.079266769	8.910770112	5.886011011
2410141K09Rik	4.339676153	3.35531233	11.65539398	10.1883168	12.90749461	27.39482363	41.32900445	14.37677002	35.61819197	66.44704045	27.39959881	20.06531173	25.75478867	23.32338366	16.62837539	12.08503997	18.25089772	20.34388272
2500004C02Rik	22.37288259	58.26717303	102.4667565	46.2589663	40.891684	16.60869819	5.607069887	7.801935259	139.1699218	36.05924745	25.75543727	12.54176374	18.43279991	32.93416657	120.2364187	13.702094	12.99943749	30.36040453
2510002D24Rik	7.256276685	15.42844509	9.744363471	2.129457447	16.18675258	6.799369654	11.87747617	3.605861962	8.933458862	4.084729019	13.70337368	17.07494277	7.645422692	8.555796634	2.817966828	1.262945533	0.238413462	17.00827857
2510003E04Rik	10.84919038	20.27167866	11.65539398	9.905307996	5.160090751	12.21709257	30.94293953	16.17386627	2.968182664	10.17877458	19.06147685	22.5436166	6.53201162	0	9.362823982	6.65396546	4.634016999	14.83408115
2510009E07Rik	0	0	0.464951812	0.575772744	0.24353381	0.384195293	0	0	0.710432566	0	0.195180831	0	2.04735232	0	0	0	0	0
2510039O18Rik	0	3.796380484	8.352107658	14.92184882	3.749735314	6.134619856	9.011398981	12.47109783	4.030033438	9.950525529	7.842610227	0.675683655	8.516865703	0	8.135886067	0.244172553	0	1.918180081
2610001J05Rik	24.17149072	5.750368886	9.321729404	11.7375663	4.185053566	3.912460946	15.49407873	8.213018925	14.2433258	6.69868373	8.385306266	6.652467218	8.63585658	9.789025843	4.364540378	13.06794889	4.398549861	2.905463006
2610002J02Rik	20.59846285	9.100649639	17.38717759	16.1197639	16.5583752	7.691549858	20.58032737	9.748566901	2.415190107	9.938879826	10.94837256	0	7.719482556	12.1033668	12.6466542	24.87645183	14.11583484	6.897366425
2610002M06Rik	0	1.775023986	0	0	0.584404905	0.452886947	0	0	0	0.344624972	0.345116868	2.211444003	5.331432773	0	0	4.071869589	0	0
2610005L07Rik	6.132268747	7.758479746	7.186863036	7.285658818	5.691347745	4.508930695	1.825025023	1.477482976	7.320875575	8.535850794	8.79944711	3.406126527	3.452332122	5.625413829	10.73821792	5.988044072	1.245530443	1.306697381
2610020H08Rik	0	0.735939459	1.533865732	9.38557463	8.416703919	1.783820999	0	1.261335019	3.12493507	2.571917965	1.073162067	0	5.976417057	0	0	0	12.884887	0
2610037D02Rik	0.30775726	3.807184467	2.64501367	1.059704666	2.473951679	1.092803356	0.183183328	0.815647101	3.031126774	3.326281125	1.040946516	1.118050822	1.694103183	0.945158169	2.230987417	0.734602304	0.808937993	1.442729221
2610203C22Rik	0	0	0	0	0.432911737	0	0	2.378806927	0	1.616830892	0.202392332	8.300108867	8.646389679	0	0	2.142442542	4.482556079	0
2610206C17Rik	5.206600394	4.025593128	2.097563622	11.61242631	0.837080354	1.669047978	0	0	2.136676629	0	0	0	0.223911206	0.428305513	1.752380381	0	0.171068949	0
2610305D13Rik	33.16183613	21.59138899	30.00092038	46.43952287	9.540624149	44.32955936	23.63436882	8.67321737	21.48774174	31.8331338	9.051939752	61.46169964	69.6553577	33.88413387	44.37386308	26.7324293	20.98857692	8.182037954
2610306M01Rik	0	1.671166199	3.483091624	8.457419649	4.170020215	0.639582364	0	2.864230778	0	0	0	0	0	0	0	9.888594809	0.568134207	0
2610318N02Rik	0	12.2842596	5.689599903	16.30184338	9.649896701	3.134256702	0	3.509022067	11.59138633	22.26015991	2.388421358	4.226972335	1.973902857	29.04425618	5.667392792	0	0	0
2610507B11Rik	4.504097579	9.982989595	5.000090416	4.934687901	4.97240688	15.28260705	13.22591999	11.141369	6.407733312	10.27707504	7.041719506	8.553348931	4.468010789	9.057062823	6.716778975	12.42346099	5.643252731	5.630578853
2610507I01Rik	21.92619509	12.49146398	14.46392265	22.69779286	9.585902752	3.718310963	5.953048296	6.62667644	5.051530152	9.008057828	7.806561376	11.87847213	6.815649007	5.56929861	21.67095711	4.590948304	7.68438185	7.213149466
2610524H06Rik	89.8703305	16.4570081	25.40752549	24.43039774	40.68454114	23.32727211	32.37712022	28.20585357	27.17536128	50.0575977	19.19835835	35.73422721	22.17230369	32.94387017	56.08658521	51.27692507	34.50107699	16.63031683
2610528J11Rik	0	0	2.624055912	0	3.926958927	9.395919273	10.90391255	4.855105942	4.009479533	14.2996765	10.74006522	12.7052896	0	6.16182624	0	0	0	0
2700029M09Rik	89.73738622	108.0904082	85.24299974	134.9815615	67.27697238	103.4198735	43.29304922	83.86651726	49.61858019	61.2564333	90.31180406	90.1588175	77.34608519	82.05652982	93.51870349	97.51690341	105.0260676	26.56914522
2700038G22Rik	44.04612913	46.66823099	56.08201248	11.48974412	22.42451199	21.88336504	0.485502675	11.88969375	21.42291254	32.32481616	22.62288303	2.963242725	6.59467534	33.63876071	36.66017147	1.784717191	3.859165645	3.823758978
2700049A03Rik	6.204916103	2.698572384	2.083126114	6.676709428	5.517878128	1.185792879	6.00159823	0.770852323	3.819545833	2.445025373	1.311704598	0	5.803857726	0	15.50222409	3.432722336	2.446437357	0.908997015
2700054A10Rik	0.25700704	0	0	0.281576833	0.454517498	0.304198788	0	0	0.843761217	1.388883023	0.347716357	0	0.132631856	0.33827073	0.212924571	0.05112199	0.067554136	0
2700060E02Rik	29.60176449	34.3308447	43.72702442	29.07268809	31.05353299	48.03023532	69.59729081	76.49203335	43.73253504	48.65750849	73.09043877	43.50489891	70.78055657	64.28667204	47.97585415	25.17192632	44.35058796	38.16162106
2700062C07Rik	233.8883601	137.3012013	136.1038302	198.1176777	161.9014389	154.4380694	151.4608395	162.1426611	103.0925769	117.0322361	95.71274583	158.2445226	135.4162686	80.28597916	239.5228115	139.3547807	82.53911018	192.8923376
2700089E24Rik	4.90116934	0	1.914681945	0	0	0	0	0	1.462788586	1.605226843	0	0	0	0	0.461421469	0.088627757	0	2.088735965
2700094K13Rik	154.7008266	73.80204662	72.49002764	8.500267253	34.66162974	92.20284665	82.28519571	71.96854389	54.03054157	54.84485644	84.61132158	67.9415339	20.94971284	37.18520292	42.60843315	17.02279457	101.6575339	69.43585891
2700097O09Rik	15.06273442	32.02669646	40.45511642	14.88192357	47.07140131	45.87140032	89.65643341	14.97025084	33.99781929	30.52500446	43.51776152	53.01133889	4.210549313	50.38970464	0	72.09535745	44.78879083	30.89288003
2700099C18Rik	12.27022159	13.5528302	2.824719011	8.504913864	4.790889891	8.817708856	11.99857985	0	0	7.104545156	4.940753986	1.881474258	0	0	23.05413657	7.496448463	0.460745702	0
2810001G20Rik	0	9.589266649	0	10.09408523	6.779561167	0.978658031	0	9.861091979	0	3.351200545	1.11866128	0	0	0.272068282	8.990805005	0	0	0
2810004N23Rik	104.3076647	30.00843734	66.01912015	68.59297799	71.62935049	66.35613032	103.4767099	60.00376953	66.36529979	74.28413712	67.64399868	75.57419004	54.38571511	58.17930193	83.56950464	72.37719695	117.3201249	37.90557019
2810006K23Rik	17.50905203	10.82999488	12.54010007	21.55793913	19.4546495	14.27658293	15.74840851	7.218420046	14.05132712	15.4195676	5.000965125	17.09079694	12.51622322	18.4362259	19.90525947	10.91269371	6.238596273	5.472022772
2810008D09Rik	0	11.51990567	2.000842633	27.10941294	8.982918546	16.5332041	19.95415996	0	0	15.09715846	2.519784533	0	0	0.40855587	14.65843723	0	5.874507703	0
2810013P06Rik	0	6.816512229	4.143756932	1.207392572	11.25079542	1.413094368	0	0	12.66307515	7.444358213	5.7154876	2.820712716	0	15.71368732	36.63468039	2.08249007	0	12.91555671
2810021J22Rik	0	1.059680611	0.981607179	0	7.491886277	1.802475236	4.078937032	1.513498888	2.249799942	4.11478835	2.369380387	3.243972143	0.117882934	4.860578833	0.094623471	0	2.882015227	0
2810025M15Rik	87.03885652	18.81391629	36.19614813	19.18913436	24.37575887	37.29432975	8.356013384	40.92683526	21.5081377	59.84914854	20.6816486	22.56387277	47.17147133	39.00784691	32.17800291	10.05279258	21.64810209	0
2810403A07Rik	25.71030212	25.92843056	24.01811763	41.11507303	23.54309429	25.21235526	17.29937176	15.30677782	13.45628926	39.60130483	24.19799752	15.62868234	22.1135648	49.28826738	38.43334658	11.04350905	23.21204278	1.746765522
2810403D21Rik	15.56669904	3.438777811	2.38906583	0.870146459	2.860232771	1.974113923	0	4.420320335	3.650421664	4.005879524	1.002899317	2.203333804	3.634156856	0	13.12695871	0.884690204	3.214904713	0
2810408I11Rik	26.6436639	24.23542567	3.367477082	9.321428691	6.551357145	3.400939601	0.932873303	12.4612116	0	1.411609019	2.120435792	0	0	14.43984282	14.28296829	8.729026066	39.13592089	7.34719467
2810408M09Rik	13.75895718	12.95064342	10.28270304	11.70365621	18.85066419	7.08060133	13.88672802	3.170893602	9.819790612	12.93118497	10.25180003	0.197568743	5.145282937	3.543150481	3.593159131	1.308919995	13.05096733	0
2810417H13Rik	0.468146883	0.723915312	0	0.36635827	0.752653418	1.015865076	0	0	1.536939159	1.686597789	0.422251283	0.07730591	0.161062229	0	0.193924599	1.117444895	0.123052109	0
2810428I15Rik	134.3681311	76.27334803	71.26288829	48.18386353	45.66658744	40.26351076	98.20159899	114.9485128	61.42376179	85.78801355	60.59755802	48.87074864	24.57706655	72.38341446	28.53480931	18.94610528	50.07190737	15.94687915
2810474O19Rik	48.88916416	9.094662369	58.64311795	5.810803708	24.46663341	68.45326612	33.36633107	29.47001394	12.67140612	38.57059123	31.12431224	41.36732037	51.06050155	18.70755827	24.09658266	52.71800536	30.33874044	41.35697211
2900076A07Rik	0	0	4.217232715	9.01121228	9.887521585	0.516259301	0	0	8.591741856	2.357089533	1.180226948	0	0	0	15.17698419	13.79479617	9.286399765	0
3000002C10Rik	1.748774037	0	0.939362738	0	0.984044285	0.172490392	8.847697426	0	0	3.937704344	1.971662389	0.43316715	0.601651864	0.191810268	0	0.869633857	0.689496209	0
3010026O09Rik	77.43847557	27.28398711	24.22072661	40.34960726	34.51331863	11.21550688	21.58783387	27.27802944	28.96321399	27.36911767	14.36719251	13.11128569	16.35622258	19.56767589	29.23566428	23.00776563	31.69142314	9.190438246
3110001I22Rik	0	2.14523383	14.15866295	0.217131519	5.018390249	6.29445387	4.541604791	8.272666549	6.831794735	4.37327164	3.597457744	5.039903828	4.17627062	7.912441435	0	6.898771376	9.116244108	0
3110002H16Rik	148.5406531	103.0785359	131.3845937	195.9300894	165.059546	118.9707313	94.35034144	77.20507828	136.132094	115.8228847	97.6431301	167.0210334	297.0546572	173.5163071	163.5036681	140.7380468	119.3388719	155.0157996
3110009E18Rik	27.70578371	9.520583196	4.40957054	0.963633269	9.403606192	1.41698719	10.99402753	6.798931645	3.36884644	7.393772124	5.321858977	1.186138147	8.649367086	9.454185428	0	2.85757373	0.53944056	0
3110021N24Rik	0	0.953634575	1.987592019	0.193045738	1.48723817	1.094914179	2.936594549	2.451667735	0	1.11090202	1.251548609	0	1.909547389	0	3.57647475	0	0	0
3110040N11Rik	15.64714039	38.31007136	28.01646627	18.77566899	25.5756374	18.00582322	53.55258799	15.55106862	17.12333149	15.26744924	16.75936037	29.28351461	25.34625213	39.7591127	2.700688551	15.82145069	28.44714932	36.67596126
3110052M02Rik	0	1.187075235	0	4.365477165	0.658239967	0.302875276	0	0.678180587	0	1.613313628	0	7.563711446	0	0.168399489	0.052999544	1.068890929	0	1.199576322
3110056K07Rik	0	7.61706609	4.535915288	10.02257487	7.466909623	0.555271339	0	0	2.310247968	5.704216041	0	0	0	0	0	0	0	0
3110057O12Rik	0	0	0.963487624	10.24691733	6.200088242	0.530760966	6.138920266	0	1.472180487	0.807766638	0.505574746	0	5.399656476	0	0	0.089196795	0.353601989	0
3110082I17Rik	0	10.64467669	13.96892187	21.189049	5.410655935	11.91990075	10.47103991	6.081344198	2.511070344	17.22240298	14.48746754	46.98484918	6.052345958	7.550313824	0.475254638	6.846357713	20.10440693	10.75677577
3830406C13Rik	0	6.278511365	0	8.684953942	5.657389153	1.334937756	0	0	0	4.063291201	1.729363628	0	1.552101498	5.937832592	4.204766007	0	0	0
4632415L05Rik	1.901377313	1.260077188	1.459049076	0.935291114	4.803699757	2.625593911	2.586830006	0	0.891753469	2.446468718	1.531225409	0.313977745	0.046725272	0.595852023	2.531649343	0.810446331	0.14279309	1.273347059
4632427E13Rik	0	12.91469245	26.91716546	8.104458279	13.42738198	7.249237475	0	0	0	13.54005243	10.9228328	0	0	37.37461773	22.14160922	15.28371754	7.024822366	0
4632428N05Rik	0	1.782899144	1.23865619	0	2.001971116	1.046261369	3.843145404	0	5.299363683	0.415384742	0.519972046	0	2.023032666	0	0	0	0	0
4732471J01Rik	3.553152971	11.90451301	2.544791902	2.502535684	6.569383993	2.453257631	2.467393035	0.784741554	3.888366479	5.333742609	4.006016746	2.346953336	3.972910997	2.20841011	7.849886893	2.709275843	3.4244613	5.55225204
4831440E17Rik	0.238928076	6.650362476	1.796779786	0.224373879	3.111466334	0.801267108	0	0	4.706444865	3.227957763	0.377132601	0	0	0.052412556	0.148459916	0.807939498	0.251208369	0
4833417C18Rik	2.541622311	2.620145338	5.46098065	2.386800523	5.720736603	1.671286743	1.512824864	1.122674232	2.781405438	8.393669093	3.247637381	0.419702516	1.165900049	0.929240039	8.422708434	3.201887688	2.449567276	0
4833420G17Rik	16.55506088	31.35974321	25.78863838	27.66002228	26.08373385	41.3125989	18.72242169	33.45527631	43.48057805	47.71447611	23.23801292	9.568181055	43.42923705	13.25536824	39.26060965	24.12132416	18.16745901	13.58142541
4833427F10Rik	0	7.029094984	4.069510439	0.948607123	1.096220568	1.643979617	1.352824404	3.011811483	2.487236456	0.682357444	1.366662798	0.125104546	0.521295649	0.830961092	0.470743747	2.411155674	0.398271709	0
4833439L19Rik	6.268511272	23.91005103	28.28416287	26.35918985	30.50295453	32.5635284	29.60041181	14.95205588	17.83573637	23.33642045	51.73379613	28.15554079	42.4137564	24.10999115	2.423549831	20.44894906	15.15860253	5.877206208
