Symbol	E4.5_WT_male_XK164	E4.5_WT_male_XK165	E4.5_WT_male_XK166	E4.5_WT_male_XK167	E4.5_WT_male_XK169	E4.5_WT_male_XK173	E4.5_WT_male_XK73	E4.5_WT_male_XK75	E4.5_WT_male_XK76	E4.5_WT_male_XK82	E4.5_WT_male_XK83	E4.5_WT_male_XK84	E4.5_Xist_female_XK162	E4.5_Xist_female_XK170	E4.5_Xist_female_XK171	E4.5_Xist_female_XK172	E4.5_Xist_female_XK74	E4.5_Xist_female_XK77	E4.5_Xist_female_XK78	E4.5_Xist_female_XK79	E4.5_Xist_female_XK80	E4.5_Xist_female_XK81
Eif5	274.3038155	144.0488529	93.38400285	96.57144481	107.3603881	64.7671907	83.60336618	120.2890318	110.4807843	113.5140372	117.7040016	145.9799704	94.09329173	138.6590085	99.91316004	80.74273265	80.5040143	53.5526931	75.40745428	64.29944625	91.35213279	77.30619188
Eif5a	2336.169061	1065.920777	801.9959978	798.7183156	941.6118745	810.4145437	347.6987312	928.5415247	881.4542814	956.1826025	440.2186953	1145.678756	725.1094936	895.9724573	705.1481228	596.0948671	546.6439549	1120.274371	890.362812	959.5385032	595.5300718	1072.378705
Eif5b	23.35900256	28.02020427	19.03504579	22.84953178	12.84297665	23.58512122	40.6898211	17.88823047	12.8711169	24.23642971	33.87766175	22.87193645	33.85223641	19.3067025	21.79959397	19.70165368	16.48755678	26.48329603	17.48607095	19.51639514	22.60908027	14.77759254
Eif6	197.9675467	110.0719978	84.31356092	84.17331686	129.7406301	56.62156941	49.46319606	78.09838803	110.0456149	89.22515479	99.77786735	85.89330134	59.61740473	46.00136613	39.04966313	39.91508404	52.41643803	78.92604267	92.17719387	75.32750058	29.13598604	79.38626139
Elac1	0	2.508378308	2.137928323	3.777038651	1.015672639	5.284742655	0.479863713	1.913020971	1.765098309	2.236163187	2.815442398	4.072851672	1.223681603	5.380141448	1.662862198	1.901660941	1.172524898	0	0.589824834	0.468064416	1.133968288	0.795832232
Elac2	3.112170014	14.90354094	15.55268973	16.30957547	8.926213967	12.59520831	2.573249752	4.749304431	10.64842681	1.998555771	5.860708982	29.36999058	9.605163084	11.1739571	8.917031266	7.966859271	10.36292487	0	2.635759845	13.3865413	9.397691291	11.38031507
Elavl1	26.58451574	42.20165902	34.36799553	26.65893801	45.91185622	21.78313079	12.26326337	29.87638559	32.73993915	25.80821572	16.0118867	31.34498346	31.62294485	33.41237363	30.32955168	24.25016835	29.26661685	20.54629444	31.36239498	33.56999905	23.20049881	31.08115854
Elavl2	0	0.809494738	1.546071566	0.32413021	0	0	0.523573863	0	0	0	0.69992597	0.24349821	0.40634852	0	0	0.972600335	0	0	0.643551197	0	0.337434533	0.434161768
Elavl3	0.11228425	0.384292803	0.368740488	0.083931753	0.251089551	1.161304765	0	0.840760095	0.763627982	0	0.845796093	0.303440329	0.052610869	0.152005929	0.205542271	0.470119183	0.901804675	1.173606861	0.583254277	1.110840602	0.101939642	0.196741696
Elf1	10.88661079	6.829968455	6.066038986	5.853120246	9.278881271	4.845287333	5.090970519	7.141052791	8.322792214	7.90796813	6.175570045	8.91158987	7.275096298	10.32858118	9.310865052	6.795086733	7.218011744	2.798065776	10.77692635	13.02140331	9.964654351	5.863294442
Elf2	10.75751085	27.3670759	26.87666191	18.32913769	30.97393533	22.9064761	15.15390241	12.63527952	20.28811812	27.00066771	27.07699827	27.05041269	28.36482743	26.74658681	33.0133839	21.08502544	26.01630903	24.25147182	19.17426641	15.47687524	20.29886445	25.68644439
Elf3	432.5590895	851.5023498	689.6845151	344.9236257	1098.558382	259.7856178	135.9679436	486.8400839	586.7815594	616.9361796	442.8976	701.1961339	191.7442568	321.7003315	332.1934108	152.136738	422.2512298	206.4902591	367.2354113	442.7801844	223.6846773	522.9445928
Elf4	8.977958231	12.46503361	11.26503558	5.412069323	12.16101659	3.993760255	6.527525281	11.65594811	12.94311088	12.3574118	6.332519131	2.134513554	6.784885505	9.714488244	23.06149482	8.134290033	17.72189733	6.054101272	19.80755267	13.76868275	10.51720016	17.50703308
Elf5	2.598075812	28.9443519	11.22928941	3.664826737	50.78894781	3.90058734	14.87556137	42.35914142	49.83179157	47.03861399	30.53921981	6.300475509	5.77250201	4.311371129	13.1171218	2.631725094	13.26981334	7.883815175	23.50839489	11.19326533	5.706576593	12.11495052
Elk1	0.053030151	2.573938603	3.413350745	3.656761957	1.185857922	4.936199875	3.361615727	3.57370434	1.081949793	0	1.797555085	3.048600334	7.230569106	6.461108827	4.368352584	6.577643799	4.654573544	1.662830239	4.131932429	7.607181295	6.788381389	4.181315557
Elk3	2.133029465	0.871057635	0.875606252	1.569512886	0.298116951	0	2.253568748	1.123007469	0.259042976	2.625405574	0.962366065	0.360272682	1.749006952	0	0.854136394	1.255881094	0.841269537	0	1.731234797	0.219815608	1.452387089	0.817565369
Elk4	1.076319928	1.196007973	1.750481043	1.206813322	0.573062368	0	0.649796382	1.007406258	1.942010828	3.028048815	3.812466402	1.057701568	1.512931511	0.693847093	0.281465813	1.77037459	1.323122962	0	0.399348849	1.140873543	1.395942735	1.885901265
Ell	4.208238967	9.96233935	9.774017464	10.49683564	13.22917727	3.784686582	1.546452201	8.391351255	7.28821822	1.80161543	2.58416752	12.13662958	7.544176874	4.541043676	3.684236946	7.277551629	6.297807964	7.649558106	6.177674275	6.637077552	5.14942234	6.251507253
Ell2	9.693719685	5.438548814	6.366818047	7.804859522	7.033512147	7.19935756	11.11313862	7.818273978	3.907438613	10.66206775	8.690454415	4.370322421	8.842403429	7.817939714	4.955348716	11.25298677	4.170780422	16.16805067	2.410539259	3.315727786	3.230025567	8.402202165
Ell3	0	5.2455738	2.879039385	2.646482501	2.262055863	3.487382947	2.849943273	0.946796819	4.586329588	0	1.587446595	8.283884741	9.321395091	13.69415419	3.086203698	4.764695835	2.127798818	0	4.378762324	3.335839728	4.591851058	5.612720915
Elmo1	17.39291436	19.04512998	13.14875181	5.961826477	15.75814197	8.944656362	3.248760667	15.020124	12.23010069	9.462008172	9.98291492	1.534507148	4.052219157	13.96272188	10.90605752	4.878256853	9.371482767	7.030652337	7.237704997	8.080637297	7.851643177	9.092119058
Elmo2	22.62554722	3.140911282	5.662114563	8.156784009	2.866580757	5.46897203	2.031512962	3.059551907	3.736290109	9.466843128	3.651208285	2.291126957	2.702859857	1.735385917	7.127758545	4.93106658	5.846381032	4.019568516	4.994071286	3.170496624	5.062533389	4.716841114
Elmo3	0	10.44548025	14.29618924	10.54812311	16.77469662	5.723410836	6.236346457	7.596652123	13.0826015	14.53067608	8.684266667	7.658695087	4.840062376	15.14949372	11.14301076	5.406216974	7.513291761	11.56808174	8.623586035	14.29505436	12.89499821	11.63553537
Elmod1	1.227856645	2.696688074	0.616700183	0.404918354	5.652968779	1.120514214	4.578507716	2.636492946	0.842063694	2.133582956	7.004752829	0	0.710680944	0.097777838	1.388258539	0.11340159	0.497216572	0	2.251070443	2.322282282	0.393436144	3.986455016
Elmod2	0	4.10244196	1.968208149	3.987186055	2.055016985	4.339047926	4.052499503	3.029186849	1.979761663	1.180289573	2.671117401	0.618415129	3.650640137	0.270451548	2.962205027	4.265864863	2.269230338	0	1.245283182	4.6446025	7.07353739	5.670748285
Elmod3	10.01788184	3.143119657	3.317509503	2.926101265	0.188251629	1.306013211	0	0.945525951	0.736099303	7.460380672	3.566960537	4.343201852	3.194998031	9.573040945	1.849236685	1.718275098	1.303942119	2.639696505	0.655932719	0.416420261	0.9171375	2.433831224
Elof1	74.15256814	52.87000383	52.69342433	46.98071926	55.14002839	30.49224576	81.5522229	55.18935303	59.37028851	47.50413334	52.155083	55.04747614	48.2233321	81.03349932	70.65032465	34.78725696	46.43462128	67.23329561	59.86554028	19.88673684	55.47897996	42.73545398
Elovl1	77.07865536	68.62532944	49.97608526	35.455876	74.02767901	44.45863774	20.04539933	47.72572032	69.70133579	55.46307164	22.88924571	41.3686066	35.9763565	105.9513258	61.3227378	53.06229542	52.55146979	71.26764646	95.47541681	106.3167512	70.51578332	78.17625327
Elovl5	6.833242857	10.16724615	16.66359614	22.83340565	12.4059245	18.89281247	5.146499503	2.659610481	9.662461365	15.98844617	10.06513064	5.1858727	10.93657183	6.136517424	7.430859389	10.62247903	2.095872445	6.364316817	7.907279536	0.167331766	3.685369134	10.31341053
Elovl6	2.466931582	27.54330972	34.87748655	43.77763651	24.11718863	23.06104517	20.04876887	18.20542748	18.98960498	31.76524498	24.03216428	71.09603349	35.87681853	38.87675766	25.79244549	29.19847897	14.96863011	45.61896079	17.98936001	30.50703654	34.19782812	41.47934381
Elovl7	0.830535843	10.40099744	11.25082368	13.28943228	13.92930482	8.589853305	11.40711155	6.899061315	13.51568759	11.24477094	12.15382047	8.340227956	4.23198654	3.794668514	6.65148702	5.433348203	4.288115704	11.93616674	8.628344313	4.022702441	3.016078443	6.093836116
Elp2	8.230340208	35.01101715	40.36531216	44.40120664	50.83907695	32.44429018	25.65868612	35.61232466	36.37607975	43.842108	56.21575848	46.48925621	36.69837286	39.54463214	34.08390528	42.57987773	30.18687563	25.38424535	30.48711305	25.02776848	33.0731818	28.72379384
Elp3	56.16077728	20.4949845	26.20227242	24.65389721	25.72586609	22.06956249	10.97818385	18.23564287	15.68385152	10.96249231	16.59774043	29.58523262	19.6486894	31.73424411	7.812295514	23.69504227	13.09300198	13.57595392	15.90345748	15.14451498	16.50892723	8.778288519
Elp4	9.499165017	5.806051665	7.315822629	3.595336683	7.979225244	5.984499285	4.890625361	2.437116158	2.389210065	2.848787084	12.93960185	7.925142854	3.45674441	5.679108231	5.825664263	5.223825931	2.406600843	3.02394756	6.011315739	2.623703773	7.617153646	3.421777764
Emb	0	13.66393951	13.90361654	6.879210724	0.160466205	10.01924323	15.46599651	0.805968917	3.346416358	12.71849794	19.93208116	13.11621403	7.565069708	0	3.152588857	31.208576	1.481978457	6.750253649	0	1.419831097	3.908852617	22.066247
Emd	35.95517464	41.51306042	41.72983942	48.57155691	66.51798346	31.36235869	27.46050483	58.79150469	56.81748841	34.12422778	43.37201363	73.00778985	86.46683082	123.5437616	73.74771513	85.92542036	94.68341025	108.6671685	103.5095054	77.49875081	79.83688975	93.74062359
Eme1	10.38714983	9.064860074	10.31659093	11.03102641	8.309095684	2.620232968	6.423884703	5.216731485	1.72296134	2.494606643	9.700809192	11.63900678	5.460432002	7.088015537	7.188305866	4.640659768	3.197428385	2.647989986	6.579935484	3.55069296	7.590156676	6.880528658
Eme2	11.25689589	4.041264549	4.387357243	2.219197498	0.276622216	0	0	1.389382314	2.523838176	0	2.911884287	5.287961455	1.564939864	0	1.358660089	1.165329948	3.193415116	0	0	2.141648582	3.706085706	3.25121797
Emg1	70.21902383	51.93027708	54.87065479	64.29812843	57.1726502	61.45135845	22.82681837	44.99504652	58.25046111	47.86780134	87.81663418	84.26494393	42.77152866	43.62996839	44.00010948	35.61895107	35.63484562	28.22833344	23.84896042	24.04677576	36.28836629	29.81257986
Eml1	0	0.836095267	0.323577605	1.28053863	0	0	1.135635572	0.125758778	0	1.323014425	0.042170683	0.759214783	0.755462519	0	0	1.054788652	0	1.404361269	0	0	0.609914994	0.11771251
Eml2	3.824868418	31.14400624	38.0566553	34.85625457	58.78018692	63.12585481	13.41273043	54.15661423	43.40661699	48.07944291	14.17578824	25.19132216	32.25860901	47.5931089	46.70232452	38.71521451	24.36995629	40.8285238	32.97253484	30.3926453	45.88117199	27.5916188
Eml3	2.248344974	9.388587371	9.287722557	11.01250589	4.366194619	10.09696063	9.001518943	10.30043483	7.932743117	3.49558717	9.13650395	4.404369587	9.647509777	18.66280674	15.27146758	9.382555132	12.11750404	11.13155036	9.681195643	4.829100058	17.72627786	9.641394874
Eml4	53.09570021	55.7227388	31.39946862	12.61588856	38.80446079	23.59605717	29.80109707	52.02564155	56.82421553	30.63375124	26.88468988	9.069872144	28.57086242	15.30233045	49.54641199	24.42311479	25.81931565	27.09774798	17.237666	22.05772692	21.18342459	50.24144222
Eml5	0	0.259898102	0.902201553	0.260164836	0.290567949	0.863932378	2.118056697	0.521223979	0.70334666	0	1.205995833	0.355710142	0.678408224	1.206209635	0.509698598	1.282368808	0.894509096	0	0.433901823	0.275463482	0.606689714	0.926962787
Eml6	0.582150291	0.282559844	0.351766865	0.469965881	0.052072078	0.361254892	1.180892337	0.392311355	0.271482169	0	0.416586851	0.274598476	0.490980514	0	0.447575927	0.109682355	0.280530452	0	0.544310505	0.172778332	0.824487316	0.428412348
Emp2	86.63696017	187.0065968	125.5889513	139.3640103	118.7618783	321.5924652	204.5621347	154.6543062	146.1852559	132.4868184	194.1539479	97.95741868	247.8682775	250.1205417	224.824377	197.3415127	130.4662319	132.0577239	144.8963002	255.4011989	350.0752495	149.0718409
Emx2os	0.636784105	0.454525889	0.910284187	0.314994718	0.167526335	2.905573886	2.849375895	2.419110168	1.856001926	8.852054311	0.423234816	0.911045911	0.895097	0.659216899	1.234235713	1.117422197	0.644659153	2.349082894	3.794171837	1.019081438	1.734353937	1.378288582
Enah	0	2.539307899	3.285402077	5.116626882	1.4718134	7.48795121	13.90743074	11.82789459	4.348273168	5.184686194	11.81611134	4.139469569	6.661213245	3.385854076	6.144625804	9.507168275	6.041274119	15.13454724	4.786412025	13.78251039	15.05801605	11.30177351
Enc1	0.119007574	1.147854973	2.527301542	2.090498782	0	1.84626156	1.508793498	0.111387861	0.924974035	1.171828716	3.847223513	2.2512675	1.728593706	1.611076964	1.851722219	3.301031101	1.775062115	0	1.545445526	1.667919864	1.836740423	0.938349627
Endod1	0	4.478945511	6.773248569	3.752016945	8.094820042	13.71313871	5.336470962	5.55496496	5.030011904	7.460380672	5.707136859	5.273887963	7.218328884	6.780904003	3.467318785	7.996587954	5.288209703	5.279393011	4.26356267	4.060097548	2.980696874	6.195206752
Endog	7.292673415	8.84916101	7.304467993	11.24315448	4.484657264	0	0	2.047723352	6.908063711	0	0.858328682	9.002945201	10.25096267	4.936264884	6.007331384	7.442528766	3.451487617	17.15035375	1.420551963	4.058281762	1.489681913	8.146002233
Eng	0	0	0.27676871	0.324830219	0	1.63434464	0.667805857	0.443711611	1.228206004	0	0.049596596	0.8929063	0.592328862	0	0	0.413509437	0	0	0	0	1.004242454	0.276881441
Engase	0	1.791145444	1.260349097	1.936422396	0	0	0	0.134704902	0.139825084	2.834259868	0.271023519	0.424290354	0.606902992	0	0.922084011	0.979180225	0.577941369	1.504263562	1.49516535	0.83055775	0.261321049	1.386948696
Eno1	3.284166778	2.274381559	2.087453193	1.306636872	2.132140493	1.643547031	0	0.892419975	2.779023551	0	2.693296216	0.546568476	2.680488213	1.147348054	0	0.499005307	0.729306966	0	0.82545587	1.048084779	0.288541992	1.949083205
Eno2	0.143026206	0	0.375757443	0.160366752	0	0	1.813304842	0.200802974	1.042177843	2.112498518	0.538681992	0	0.904702977	0.09681158	0.785451158	0.561404678	0	0	1.114412486	0.176871776	0.58432221	0
Eno3	18.95134894	12.71784015	4.067716557	11.11059709	17.72713166	15.3729534	9.422261434	15.30332817	12.63580601	3.658975379	21.10980003	2.464878358	3.308111852	4.192088018	0.680224488	1.94477381	0.852698599	0	2.895344883	1.53176314	5.73512826	9.766496114
Eno4	0	0.68415197	0.529547923	1.808014869	0	1.137101491	2.787770767	0.205809359	0.427264496	2.165166965	1.449294834	1.296507025	0.927258875	2.976758099	0.603775418	2.071445482	0.378432754	13.78976632	0	0	3.593342581	0.192641314
Enoph1	52.66992823	57.70842444	47.56608486	37.89019619	74.99290285	20.74697312	14.34632461	33.21812568	26.08544359	51.65977103	35.35431908	49.20627536	25.16053671	25.48505306	47.17183889	25.51938786	40.71997121	12.90261714	36.87066309	31.54912827	41.46674989	35.68909427
Enox1	0	0.247006766	2.468068427	5.845232778	0	1.642160071	0.670999302	0.445833439	0.30851982	4.690281519	2.890358459	3.82275066	9.968953068	2.006164699	2.325200558	7.728055186	2.186074551	3.319112062	0.412379642	0.13090004	0.144149248	2.086541153
Enpep	132.2154065	229.1263644	97.32294128	102.6988127	146.5799298	96.41934272	82.19661725	73.69760238	41.70296431	60.75742529	71.44460335	212.8196923	64.17034424	29.11504751	67.03428052	59.74212967	66.33227101	39.25670326	69.32887727	62.81335472	99.61610571	114.8138112
Enpp1	430.5179082	137.000265	80.2255398	81.43386607	159.0834287	105.0238787	77.6883575	96.51865263	67.86885804	65.50973226	115.0654559	126.0265619	100.1624615	112.6607532	161.6873987	70.09600604	77.13642707	75.02747806	70.02651439	153.7212682	113.8072624	84.05447232
Enpp3	7.018064753	1.622084221	0.965790067	6.89468793	1.345179934	1.036923455	0.847389883	0.187677664	0	0	1.950952128	2.364570894	4.321791297	5.51949817	1.10116625	5.981682089	1.610434138	2.095815875	3.124709682	4.298078398	2.730642512	1.75669717
Enpp4	0	1.541556382	0.949133863	1.296236327	0	0	0.523458969	1.043408739	0.962728077	0	0.038876243	1.004209701	0.1160741	3.185986894	1.813931969	0.907561111	0.355291083	0	0.643409974	0.102117543	1.91170942	0.759616364
Ensa	17.46843953	20.98923735	17.93997585	25.92516416	27.1309239	23.65109677	12.88536135	11.23689918	18.88460028	7.505717219	32.83602733	27.94980474	25.0902867	37.57894129	14.30239734	22.53981028	12.46272835	7.967213625	13.85829491	17.43882858	20.24197084	11.51965141
Entpd1	439.7810474	191.1880042	86.44811636	60.0416157	218.240692	56.33407234	38.64840871	108.885018	145.5589456	223.8025324	236.676373	28.15076017	19.21963909	69.06395592	100.1994821	31.25150034	65.88889637	9.839897981	137.9732672	137.8197772	31.86790585	107.4561236
Entpd5	0	2.95635914	1.139188885	1.648804815	3.62563583	5.849578209	0.478036577	0.952868462	1.868276087	0	0.142011255	2.167622041	4.346079486	8.575449504	0.828265329	3.01923211	5.450948416	3.546926867	2.644105538	9.791926334	6.880598943	0.693701758
Entpd6	3.085675975	20.58287623	20.0195111	26.15934531	16.99799258	18.68121297	22.89986419	14.7927535	18.86475294	13.33916064	3.684908032	45.59542941	21.47535676	8.048876069	21.07852436	29.30478526	11.26866779	9.439554703	19.35132706	25.68730024	24.39264751	19.58260603
Entpd7	0.093298004	1.364334729	1.368541214	2.963935419	1.877693313	4.342224089	1.971407041	1.484514814	1.812872664	1.837349951	1.756949157	0.366736478	2.928894889	1.389334189	1.622475947	2.246101243	1.659203484	1.95032122	0.969262563	0.999924851	1.778754072	1.144321247
Eny2	15.18221117	30.43918582	24.87824824	31.04943608	45.90231927	32.44601367	68.74358847	25.66524897	19.86771112	27.45813224	47.69946981	22.9502827	25.91396097	51.90698957	45.30353902	38.06656541	29.19509762	24.28868542	21.72760252	21.26546326	18.56552115	19.54425044
Eomes	63.91562027	52.89927492	48.53275292	26.8033061	67.72650055	14.92862746	7.06310302	39.67677587	75.28423423	41.89058972	38.5791826	50.20569317	6.19362337	10.55869052	17.93952473	4.771108615	29.89707037	7.940406042	25.65023572	12.52623532	16.55291235	21.56410795
Ep300	2.043015492	4.054818355	5.607516278	3.291390569	6.492195991	5.671730706	7.088863357	7.246258428	4.513014815	5.082165825	10.5497611	4.152717386	4.987809819	2.154375795	4.78306897	3.275217825	7.069167668	6.743309738	5.529582541	4.255111597	6.677262075	5.708713633
Ep400	5.819820833	6.831002088	8.846563995	8.615896076	7.403320449	6.758055951	8.394637503	5.333031683	6.14518167	9.265021745	8.203326542	6.922053369	7.862235847	8.090939519	7.320287678	7.249856693	8.486652979	9.288319015	6.245271605	7.283208881	8.63734073	5.816151339
Epas1	0.105465793	1.771968943	2.955509214	4.76951755	3.537632208	1.636176864	3.565624095	0.394852485	1.844374375	5.192436099	3.608059671	2.021007845	1.630730497	0.571101498	0.289591087	0.551964017	8.046904885	3.307018884	1.917426641	11.47723332	0.670245524	4.435069536
Epb4.1	13.56190261	19.54742691	23.55640622	20.42754193	18.45201105	19.85673147	17.95352888	14.68172297	15.47790219	20.11138949	18.92363172	11.11946964	22.89129433	12.09224141	19.96531238	14.87958856	19.68463786	26.47146799	16.55069486	13.67288715	19.58126395	15.17385637
