Symbol	E3_WT_male_XK136	E3_WT_male_XK138	E3_WT_male_XK139	E3_WT_male_XK37	E3_WT_male_XK43	E3_WT_male_XK45	E3_Xist_female_XK135	E3_Xist_female_XK140	E3_Xist_female_XK38	E3_Xist_female_XK39	E3_Xist_female_XK40	E3_Xist_female_XK41	E3_Xist_female_XK42	E3_Xist_female_XK47
Rttn	0.699496008	0	0.253337827	0.68794543	0.185864868	0	10.35403806	1.095444635	0.743181509	0	0.187997783	1.210336536	1.304626272	0.027056645
Rufy1	8.176614594	0	3.292128401	2.509434363	4.830632807	3.521400485	12.3101132	3.484777838	2.772532106	6.084518888	4.371744445	0.536956104	0	3.108897133
Rufy2	1.280263215	1.055271644	2.369896559	1.529600779	1.663112013	2.516276681	0.157429996	1.098321173	1.264042148	6.993061565	1.452806722	1.836052176	0.408173007	0.440185216
Rufy3	1.728645028	0.061868726	0.803452297	1.329856316	0.421045787	0.037623797	7.599238655	0.507851418	1.469283033	0	0.08517551	0.237129954	1.273100869	0.098067691
Rundc1	6.685581691	8.02742384	5.155089888	8.295573378	7.721796394	0.234695256	14.95038158	4.089535831	9.776330527	2.030732745	4.675618878	1.479204115	3.17661436	6.178584817
Rundc3a	0.720826816	5.295503867	0.7557094	0.985031253	0.94254265	0	0	1.215896877	0	3.164071211	1.345918465	0.546445972	1.197450423	0.581113851
Runx1	1.489780487	0	2.061674514	0.407165856	0.939630897	1.35160772	0	2.487844801	1.399547419	0.632844714	1.298126092	0.064535775	1.88088603	0.320273721
Runx1t1	3.034432836	3.888116854	1.602941534	5.175030321	5.733100666	4.291045084	0	2.552183949	5.842281156	2.210050797	2.279906084	1.345350414	3.598222997	1.769017085
Rusc1	3.48905537	0.064590177	7.429319708	0	18.59366472	11.23372937	6.896051186	1.783368165	0.383478283	1.861165227	2.134132037	3.651520467	6.835378635	4.760737156
Rusc2	3.486906141	3.766891441	2.301038595	0.617138754	6.940334193	0.027935774	0	0	0.636385594	1.208590481	1.201618	1.892748731	2.700802657	2.402912585
Ruvbl1	142.0234909	62.376236	80.94866853	92.86249046	104.1860883	448.6238822	302.3262174	127.2210902	75.96592784	118.3469325	118.9027474	107.6125463	204.5207699	162.3309453
Ruvbl2	275.5500423	201.0429592	302.612753	169.3761076	231.0903395	476.8725974	461.3025954	235.3734626	98.8079682	359.710749	225.5837022	359.7252203	316.1835314	299.8849687
Rwdd1	160.4168207	383.4712809	208.4891881	102.9097695	176.2173516	264.7184626	75.08537803	310.4607256	112.1105729	624.6643675	185.0281299	416.4482502	262.9388642	263.9295224
Rwdd2a	0.584901982	0	1.664418534	1.687381407	0.73267447	0	6.103229683	0	0	1.348787476	0.741082365	2.063184916	0	2.986384556
Rwdd2b	8.732902706	0	11.15935669	4.753493657	4.575210801	13.91461771	0	17.25071031	8.169569811	4.137392761	8.118796823	8.476071586	3.813856832	15.89102102
Rwdd4a	14.83645316	11.09638227	13.25614639	20.77968067	8.009283587	22.69770261	23.66896701	23.27309823	12.14460479	19.79957875	16.66531562	13.45176297	11.61445782	19.18778091
Rxra	2.940009359	3.345175152	6.380787193	2.278644539	15.71139511	3.180350205	3.583537516	5.87150992	2.704030332	4.840218736	6.162085092	8.532525087	3.185531868	7.132120387
Rxrb	13.56827096	14.2545946	17.96273193	6.262888175	9.883958594	8.39595147	22.44704523	11.64071908	8.161474449	2.695625837	10.12080765	10.99570227	14.75840342	19.75273906
Rybp	9.137050354	24.10102141	22.61912838	16.0746876	52.52460566	20.41548389	18.37791338	27.54865	14.92626704	12.36193311	15.53614147	27.11454495	5.334455559	23.05624977
Ryk	4.527600175	0	2.95927196	11.22486044	2.636349781	0	7.786817516	5.328136781	5.111009192	17.12922938	5.542352442	8.151696019	3.349342505	9.451465084
Ryr1	0.586751319	0.807692547	1.58833764	0.390626897	1.40716232	0.687647018	0.373936378	0.892032351	0.831194128	0.748804452	1.045243562	1.037065364	0.047486447	0.332869653
Ryr2	0.391775141	0	0.30120501	0.059485818	0.040178782	0	0.006972751	0.319410678	0.233680059	0.351336154	0.711197523	0.579852764	0.260329554	0.023395558
S100a10	14.57832838	198.1425889	21.95649717	150.7895945	21.3050464	81.95522243	6.673255686	13.1051236	101.2437729	140.6204321	10.51196832	18.29092781	53.86979429	12.7082149
S100a11	124.2727712	475.6312947	74.90279691	661.4649904	92.48270722	408.4125872	27.67998323	322.9646466	572.9591628	334.9529041	162.685224	185.885183	303.9528324	114.72694
S100a14	2.743888514	19.26320908	4.204366816	15.52721106	3.855741218	50.44083308	0	9.977794122	0.897000646	8.801608135	3.119990596	0	9.992969831	7.723300855
S100a6	1.285784924	12.77016961	3.841820582	3.709355829	3.053489638	7.975721686	0	0.257553678	1.366085824	2.161999396	4.27642661	2.645697486	1.014585254	0.82061789
S100pbp	24.89097891	24.23769352	21.1428524	8.841211229	40.41794449	38.06890648	26.54042986	17.84733703	9.212243053	9.451545355	16.57368873	21.22504819	1.415562997	18.57342441
S1pr2	12.27439293	0	4.906339251	1.184292558	19.91781403	1.018569075	1.665831192	12.10419941	4.884909381	0.662654735	9.22364538	10.30529716	5.960282894	8.244270341
S1pr4	0.965816298	0.41480227	2.885780399	1.532453785	1.764327887	0.189188111	0.195959666	0.851229435	3.078402761	5.456586525	4.711277067	0.198731351	1.219367819	0.246562584
S1pr5	6.808540382	0.099461105	6.273690444	2.405134426	4.467405496	12.33885618	0.140961367	10.76202752	2.952552227	3.364400343	5.751036775	10.5786809	6.139969038	8.74985881
Saal1	6.221889717	4.11920105	8.131812686	11.35146559	6.97233545	7.001100842	0	6.935916705	6.479822714	3.903561455	5.16202743	10.01933352	13.04041094	4.562151143
Sac3d1	55.50913192	22.75661406	53.61026683	36.63765038	43.87968205	114.884182	63.30916278	42.04985548	37.88750546	40.27612907	41.0265139	24.92039073	63.71063735	41.94010409
Sacm1l	11.57955506	0.505997147	7.912121124	15.63469711	2.016935648	1.318750799	23.35778712	13.70113544	20.17075659	9.056088353	18.51000538	4.848454503	10.41213314	9.452762734
Sae1	273.4897521	83.69112457	169.7813655	155.3746262	197.5849961	468.374587	485.8491049	161.2292906	151.7158415	108.672189	175.1105144	284.2963505	265.1261477	167.9776897
Safb	28.17294942	10.83682334	34.85741065	17.4911044	18.25171979	28.87326778	14.17991047	29.72904153	20.98355894	58.11587507	34.02436494	20.09531089	22.00148683	24.03596589
Safb2	13.80926918	0	14.07023736	9.577495533	11.97448043	4.381528035	1.648139373	5.263399074	7.654798455	32.21075152	15.87075901	11.91817179	21.8489322	10.15832319
Sall1	4.198581841	1.227323932	5.429607441	4.312293732	8.481017092	0.976014399	11.39547207	7.186026867	6.726225123	4.198893178	3.119397104	4.658845794	2.775296929	8.193222598
Sall4	85.30887064	55.71635458	79.49758994	75.31078159	97.64031892	76.45106603	88.8779063	98.99687123	71.15400602	27.8230954	67.20987431	64.68347033	89.72989587	81.33720374
Samd1	2.343561875	5.871374914	5.335140509	1.77072038	1.060096113	0	1.811420495	4.023732131	0.948542451	2.251778222	0.98977973	1.377781139	0.704477835	1.804355544
Samd10	0.770766499	0	1.973989279	6.670743647	0	0	0	1.499799239	7.253141242	2.517972236	0.48828819	0	6.255722896	0
Samd8	3.91420624	1.525037116	2.697656828	4.621652201	4.416936996	1.207790023	9.231858148	4.287457093	5.895821026	2.888124676	5.712699661	1.767138374	4.170283251	1.574072637
Samhd1	1.901983722	7.364214343	2.296150456	2.992922889	5.769765774	14.07480913	10.78776287	0.92359648	0.489883146	1.085420744	1.703935014	0.711567267	0.181916907	1.177105762
Samm50	7.390861596	0	8.805798759	24.11164433	4.643483208	0	0	1.66032063	27.00652872	4.274116439	11.43561407	17.90827242	21.36572211	9.404650536
Sap130	23.45736859	20.0254965	18.00233428	9.21668678	15.8996747	18.22936218	6.569712525	16.05056558	10.03009813	4.491143154	13.10396051	12.9107072	12.53663488	19.055163
Sap18	9.824932477	6.458644081	28.2244567	23.42710824	12.84436824	7.375254314	3.42409482	12.31684549	17.6105766	73.2735232	21.04369597	12.03350514	25.31475296	5.573778463
Sap30	50.50251791	33.77263631	19.84724132	12.68134064	26.12452085	44.13738904	8.026933629	63.70981013	2.905963632	38.36918421	21.65927538	54.87278344	52.41452054	66.99909214
Sap30bp	35.62081909	32.95257042	35.75324207	23.01365443	32.30283062	57.15155769	39.39608916	22.10455057	19.77615519	71.83683478	33.4105225	64.74602635	23.78001066	40.16464302
Sap30l	8.355526824	11.534663	27.64052258	4.950098236	15.91781404	4.189211841	1.8163905	32.87592055	10.14554637	41.74710571	10.36606301	20.1093932	5.651285715	8.506913196
Sar1a	80.82976732	57.50873991	92.35872516	68.03378423	100.6668535	106.0771146	113.1328736	92.37704089	55.67902262	186.393928	71.42644114	109.112906	103.7317891	72.4113815
Sar1b	135.0197311	199.6334412	115.7375279	79.02104667	181.8205082	169.2156544	104.4149107	164.1948889	80.74079639	386.076152	135.5104296	293.7642708	109.4521293	182.548076
Sardh	0.785949435	0.054443936	4.242185825	0	0.03705166	3.145318063	0	0	0.646478087	0.136417513	1.274212921	2.243226996	0	3.063604115
Sarm1	4.341329298	4.901598902	3.566058609	7.424188776	3.106843379	13.96873079	15.6870475	5.163841514	3.899190938	2.22756274	2.2493658	2.716719913	2.401486359	6.131803921
Sarnp	128.5087247	77.34412113	116.6117954	133.7280408	103.6824062	173.2185798	89.52528974	119.6179197	155.378756	737.7181668	150.2310726	273.1583005	129.1370226	134.0795877
Sars	42.61740034	80.52992998	44.620886	34.02187318	35.33561978	105.2778036	22.62999519	33.69655982	36.59442971	33.23828921	41.78251986	50.90744461	62.03788911	53.31032758
Sars2	20.69188098	11.82311345	27.96013995	22.3415861	21.839645	43.21845562	30.75061149	16.48208693	12.34197748	5.04594812	18.4234628	18.17601099	16.80493146	22.7566077
Sart1	18.02289856	1.852270165	13.20275237	4.714838258	10.48252663	2.697451096	22.70508937	9.202674692	4.823294577	15.75545912	9.193584548	13.40472435	10.46013283	10.81691833
Sart3	19.17405255	9.41136149	26.44671006	16.36212786	24.44213065	15.94939483	21.47852641	20.19124592	19.44710408	11.87749172	21.91214812	12.06813586	18.30836915	27.9710331
Sash1	1.399653772	5.527617054	1.281854842	0.742594136	1.010984687	0.147064367	0.603872504	0.902316344	0.546966843	2.164106315	1.521989009	0.860689628	0	2.738058671
Sass6	5.204419886	6.553504199	5.427707691	7.153367205	3.583902825	3.665086567	0.276427423	7.335634012	4.632000507	6.157798422	6.686167068	4.65359847	6.020287177	6.677944971
Sat1	922.3028958	833.0456321	943.0526745	829.1104743	1336.965645	1127.283835	924.5099797	1528.449875	3474.753236	3740.78404	1617.806066	4432.129673	1317.655974	2574.939967
Sat2	1.834284446	0	3.653794971	0	3.638036102	13.85899437	0	0	0.556811626	8.107252611	0	4.852695134	0	0.668961749
Satb1	13.39800488	5.776158277	13.29318218	16.5019339	37.26936286	15.05088785	23.64345894	19.5602305	17.29151106	15.4806546	15.19961241	26.62262327	5.158421669	11.38673813
Satb2	7.717111576	2.018669069	5.051444126	7.568180593	5.207657747	4.739103721	0.975831685	8.022412144	6.5964165	4.234672143	9.888528653	4.093486115	2.48406401	7.627378857
Sav1	0.64123618	1.180287553	2.189670233	1.321356937	0.736304447	0	0	2.128518325	0	3.696736185	2.031147267	1.790669508	1.73480808	1.013385575
Sbds	102.8241074	33.38940917	79.68682258	55.90117111	117.8402111	103.2589306	35.82776019	118.3205775	57.44534057	195.2819011	66.75704018	146.7850049	47.84328558	110.3719041
Sbf1	10.85909268	11.36257442	8.446631962	7.073918512	7.813596834	0	19.7133767	4.904285522	11.20427937	0.892807791	6.213599651	3.26248521	9.194233729	7.561999967
Sbf2	0.483986822	0	0.642716971	2.094377493	0.495115283	0.484560679	0	0	1.371235108	0.607641656	1.049289033	2.091340204	0	0.906082213
Sbk1	1.101377538	4.912168159	1.237575716	0.407353806	0.742880346	0	0	0.226272109	0.360049746	0.227929262	0	0.406763057	0	0
Sbno1	18.19859331	14.02050002	13.07399023	18.00792624	19.98875054	27.31677071	8.101884384	10.8854342	16.28736205	11.08246343	16.69013736	17.14127462	13.90740395	9.530064553
Sbno2	8.193796058	3.101943226	8.63209062	11.92689805	6.478642421	7.187693967	0.101062819	9.019596404	14.18285612	2.747137078	4.859519836	5.637074735	10.06188686	15.04731418
Sbp	1.790558953	11.53523584	2.194889947	0	1.610311946	0	0	3.090030179	0	5.558322643	1.628791277	5.101402989	2.608415248	0
Sc5d	7.244974981	15.99935146	2.456441973	9.338744497	1.576927867	13.75560481	0	0	1.310203256	2.626507226	3.493862302	1.268734877	12.65006008	0
Scaf1	4.177531227	3.742828313	2.424783256	3.272327642	1.53638872	1.589657216	1.543645645	5.009687253	5.290843529	0.37215168	3.026248959	0.683118204	6.636461171	2.58968434
Scaf11	21.57397783	18.44138179	20.38442943	15.10647648	12.55022801	14.53603483	20.17121756	11.86750928	15.70476953	35.98402237	19.68272162	18.68639453	15.29995614	13.67352966
Scaf4	12.56025945	7.723296518	6.833480085	7.183158239	10.75472104	0.252900012	19.08507343	11.88138216	9.876241254	10.64353804	9.324118414	5.408019116	8.906829466	11.11210008
Scaf8	9.81773177	3.56472031	9.636481217	10.9461393	10.46628412	8.578248881	18.06728617	8.58832902	13.50471012	6.060963216	13.18040764	3.513299494	4.34129225	4.358890513
Scai	0.302286786	0	0.344079347	0.591759038	0.725761155	0	0	1.245612742	0.229403893	0.377582368	0.734089716	0.288786136	0.136301719	0.055121848
Scamp1	21.22463415	39.21520199	20.14475254	13.19390369	42.59691364	0.672950055	23.23092829	14.8124231	15.87751144	21.05563258	22.56645372	23.26128863	19.31472848	16.773265
Scamp2	35.47719152	41.74775854	47.96424962	37.86449294	37.20872593	57.9923761	26.88046596	39.61388909	36.69678668	27.6115571	39.53209264	49.64791977	27.72174423	30.73567894
Scamp3	124.0592664	152.3761585	76.41904786	94.70464744	52.76121354	195.0005603	179.8836348	92.34064014	94.11243622	178.1041098	95.89865833	77.17487963	89.58609796	87.58794727
Scamp4	108.5057629	106.175282	100.6598211	96.75742494	71.6012428	126.706655	69.15568312	82.41689103	84.48581281	24.84403657	101.8091715	103.7162599	82.17859041	105.8682085
Scamp5	2.49878862	0	5.049588162	2.402915126	4.128095988	4.445456183	2.094100157	3.423906162	0.615616238	4.189441262	1.927139287	11.32650372	0	3.944589244
Scand1	55.34711962	165.2192919	83.59498284	62.72776945	75.10780959	46.26553764	13.88283989	139.6167987	58.157509	31.08955132	63.38301949	56.94254632	79.66763711	127.5798077
Scap	12.99577263	0.115798161	15.3602608	6.222647786	12.41196024	8.09824579	36.40619463	9.15968082	5.500041293	16.61107618	14.34788023	9.930702058	15.99901049	13.39921331
Scaper	0.70315981	1.84028577	1.663279171	3.296382291	0.192677085	4.878216099	0.089167424	0.246485579	3.268449303	1.359687546	2.078807197	0	0.277424148	0
Scarb1	6.299879515	0	9.801599672	6.344942888	7.300037535	0	16.2613336	4.360716092	1.425796995	0.501444376	4.07762642	2.071005052	4.235729793	2.22052142
Scarb2	52.08411564	57.86373715	35.78294753	44.23978172	29.37416957	17.66565654	71.17313113	41.07334224	42.82646687	18.27063679	57.80337081	42.48523091	31.80700729	31.59845579
Sccpdh	9.018724253	0	7.425454297	10.06032497	0.966543246	16.8025685	3.35473874	0.192696248	4.599345145	4.69093126	1.59976625	3.216614777	0	4.400111569
Scd1	16.22187011	26.31874096	16.27551508	24.53642639	21.99613876	9.921248261	46.14665801	24.27223771	11.16846473	11.76222429	7.910598444	17.89387439	8.747205761	2.358307991
Scd2	25.90611307	43.7948176	12.33080394	28.74478571	4.089589695	6.810424922	125.835539	23.13489731	28.65021051	15.57044122	29.3943638	8.724346416	16.05914799	21.17924799
Scd3	4.995385595	4.433901557	11.67529644	7.493807407	11.72923146	12.61199552	0.304062199	5.389997269	13.58684552	21.3236692	17.13117603	4.728231195	7.568162742	4.420931077
Scfd1	41.22797723	37.02750021	14.97164769	33.80019669	32.46788574	34.93064567	88.86374903	38.61260503	26.54002271	142.2893382	23.85427531	56.17615419	26.86297629	28.96978686
Scfd2	3.168116719	0.04098356	1.67272001	2.973151309	5.885051889	8.224605522	6.970079812	2.905401149	2.189911156	1.078250335	2.595440567	2.277681184	6.144314894	3.053249696
Sclt1	2.908130439	0	0.609772406	3.311705515	1.509867405	2.898253274	0	1.042410134	2.276658925	1.544183012	0.678752921	0	0	0
Scly	0.994852053	0	1.042995393	2.870044743	0.153041654	0	0.903017124	1.006875003	2.225228155	0	0.773989511	0.861919571	0	0.445570354
Scmh1	2.2812359	0	1.356447161	5.402418837	5.821782984	5.424544513	0	2.673504308	6.222050004	2.839646703	2.214513066	2.452083723	3.868816252	0.695373321
Scml4	0.340956561	0.366088136	4.172025533	1.264659724	3.096456794	0.286234236	0.148239667	0.780531483	0.931500671	3.144991493	0.647998047	0.801794096	3.228497945	0.165795367
Scn2b	0.303971732	0.163188596	0.605495177	0.073077237	0.259134208	0.099238744	0.359767686	0.081184171	0.4306075	1.158532162	0.374439906	0.156366985	0.319810082	0.04311152
Scnm1	51.28634068	122.3702374	76.55370886	55.81793561	87.34580376	143.9866163	64.93517923	126.1440023	48.99814596	401.0979958	51.71599092	161.9753951	82.82017542	52.10076634
Sco1	6.10199578	1.101624697	8.282504395	10.43754663	11.12723674	15.79608746	17.28363109	14.7971809	8.605861924	3.414039514	9.658484908	6.333447434	13.63526725	5.376389312
Scoc	6.4449034	0	10.27031797	9.053922351	5.651222653	18.29644154	0.397977736	6.735490821	4.525242106	14.62505566	6.627332111	7.034289891	6.367973985	7.725826916
Scp2	50.96955935	36.04961047	31.10663286	61.94530247	48.55976068	104.7413037	55.6680108	25.09398463	55.1205887	67.68746158	41.93541415	62.48027143	47.64666021	47.69215139
Scpep1	90.15233882	117.1379911	77.24763833	99.49913299	114.6504837	127.7706323	133.3990229	71.87597923	95.19062547	35.22683008	73.63192851	80.254312	117.1258937	130.1049966
Scrib	3.041598762	4.428950848	3.070847694	2.223724381	3.653465989	0	3.170169556	0.968136242	2.301929728	0.840712583	2.402004659	1.628937865	2.104162387	1.950083196
Scrn2	1.522528591	0	1.213117698	1.317701008	4.227599264	5.765958425	0	2.073833072	3.882275524	0.204806003	3.825996374	5.325816926	13.45561946	4.793785185
Scrn3	3.025128798	0	2.693928291	7.392436578	1.300288461	0.604193917	1.877458962	2.965635018	4.991240892	0.478742706	2.630420159	1.318163569	6.290616056	6.54169186
Sct	12.08022833	35.2410118	20.88500558	10.52081594	7.328189818	4.464764787	1.387371245	7.304974134	4.84327272	29.43389474	4.71690886	3.282987043	0	1.163755943
Scube1	0.265858712	0.253737687	1.294519384	1.150462115	0.604381522	0.212167631	0.059935005	0.497035146	0.878771722	4.053085678	0.742313714	0.425479149	0.839133586	0.075412099
Scyl1	22.39329509	5.834523475	23.39426405	14.1594144	23.31166226	30.44505669	11.55879645	15.65998636	15.83017352	4.362204773	18.78560891	13.34537168	15.76820154	24.31398176
Scyl2	9.22862667	2.531460517	7.648369421	6.995989965	12.25633485	10.0283484	19.03197572	9.661152982	8.874580861	3.171478566	9.359971789	1.178168186	2.126163794	7.222681156
Scyl3	2.272006293	0	2.715427868	3.359182246	1.494158946	0.185437515	8.240010044	2.23000089	3.741544229	0.9932764	1.931112391	3.330935736	0.537837403	3.286773973
Sdad1	19.91221731	11.27080567	17.24125404	13.08277609	15.9461782	18.03693822	17.51487104	15.16124099	10.46783672	24.27709983	20.55278268	20.46252004	18.74577627	18.4921283
Sdc1	1.777263169	0	6.327186842	1.527256863	2.044703605	3.160398949	0.076723083	8.544023003	0.803514159	2.746786275	5.589642839	3.190138915	0	8.044615279
Sdc4	95.73622648	349.9395464	57.6408436	546.2797356	35.56121913	192.5624014	296.0844806	184.9552637	405.263798	95.1643583	120.6846607	92.11638401	283.7881567	55.96436099
Sdcbp	36.07569773	59.48732486	19.29512879	92.97508377	28.70918761	39.72224108	143.1774732	10.15485829	61.94153111	10.83811229	37.33539864	19.27962661	49.71825413	18.71992374
Sdcbp2	1.253361389	0	0	8.677961522	0.976899293	0	17.80108658	2.811860434	3.195929634	7.867926942	0.247027455	0	0	0
Sdccag3	33.32548037	31.65536596	25.16873803	27.18666313	17.31131194	22.27541327	44.11587734	28.09353276	31.09976842	25.63648651	29.88368214	18.84923859	25.25785723	39.69335589
Sdccag8	2.338555084	0	0.351567901	6.237319359	0.580348678	0	0.268574731	1.696963064	2.062690489	6.885047638	1.695802449	0.090791165	0	2.703433049
Sdf2	28.61657327	21.7233879	67.53181305	44.43291957	67.92551051	31.65757669	21.26463733	45.27298047	30.21010457	140.0010552	53.61684156	118.5159802	52.92806418	68.86718527
Sdf2l1	32.22745064	35.16282213	22.43720306	28.58388424	25.30173578	74.22872937	56.18290077	65.515333	48.75619487	99.89061615	32.37553419	21.88968437	91.5150405	36.21087535
Sdf4	27.09203384	35.63577607	31.85453876	40.20643479	45.69656967	21.81677025	32.37838645	25.01770099	33.50619876	37.31467215	31.89246669	39.75289587	26.08331225	38.81038349
Sdha	86.65983514	69.69878729	78.42048515	113.2250377	83.46607574	70.73036962	166.1926627	44.30355666	95.85106066	39.03864611	85.3201206	76.84876701	124.005101	96.23923795
Sdhaf1	6.333687451	38.49360777	0.476089107	9.653147822	3.84218432	24.03308549	8.122649743	17.0435547	10.66521709	11.57418663	9.892338334	8.114589485	0	18.50817233
Sdhaf2	17.01495756	2.403830721	18.43296501	27.66491355	13.25095127	24.46120213	52.76804037	8.729880455	20.29764459	29.21233269	17.98099844	26.71881092	21.19916428	32.26050216
Sdhb	89.17391783	151.252255	73.36874786	187.3505575	91.75945415	222.495915	93.9611075	126.1578564	164.7705754	518.3523514	90.74287655	92.4092448	133.9318725	94.94643313
Sdhc	44.59691573	45.25311577	22.2574686	58.53207762	40.25079878	100.9900257	65.52710894	64.39715748	50.40207829	71.9885285	36.51103499	45.57993716	54.44854809	32.52890339
Sdhd	49.82116399	196.7863127	30.45303046	117.2661607	46.13026797	126.4817484	39.50337181	36.17156005	153.6384103	155.5687276	35.09443119	91.2268921	59.60787063	54.94648779
Sdk1	0.651577137	0	1.94685939	0.900705059	1.408502765	0.921798495	0	1.261659047	2.307566563	1.095602654	1.805914914	1.508308625	1.885200229	2.102361405
Sdk2	0.402464894	0	1.045680269	0	0.56259725	0	0	0.140203736	0.148730422	0.282461096	0.517321275	0.540086451	0.110461356	0.268030404
Sdr39u1	42.28720792	85.14543429	8.62974558	22.00786208	20.78329362	98.51519877	19.2044066	45.57839485	18.81179228	36.99327215	28.95717434	23.64255217	20.80850686	6.892432303
Sec1	4.135958678	0	9.099354784	0.534260185	4.240079525	0	0	2.473038118	3.935159085	0.996459978	1.8249945	11.93991121	5.455563658	12.92253995
Sec11a	160.4133662	200.6647909	199.3731143	103.3383042	190.2761523	232.5328126	87.63499369	194.8311423	79.42445075	525.4217972	165.7547565	296.1059635	118.6317254	157.9759482
Sec11c	53.87793677	32.87254121	39.46098569	79.66443811	55.92827749	114.8476665	41.25988028	60.8452167	105.8751996	213.9930156	45.69975837	93.25997739	117.475796	55.17109992
Sec13	198.9655811	224.6941811	193.2102066	138.1175507	200.6846621	563.7340369	193.2855546	167.1042311	116.2653489	352.2367305	171.213381	292.6126676	142.4209428	223.129852
Sec14l1	3.213453106	1.023964036	1.817064884	4.246477075	2.151163265	0	0	2.19267173	2.026458672	1.003968288	3.922657714	1.621047424	3.140954995	1.023245044
Sec14l2	0.091423987	0	1.456892932	0.659371747	0.534435017	0	0.370990095	0.219756045	0.388534694	2.213654762	0.945993984	0.282178079	2.885628155	0.077798558
Sec14l4	2.945953095	0	1.408362848	1.926387504	2.181337758	0	0	0	1.335439439	0	2.3224947	1.697288679	0	0
Sec16a	8.317563764	6.75832464	4.793959623	4.921136035	4.599357908	2.883832397	4.628142832	8.83631037	6.181698583	3.557563945	6.919567198	3.809301822	2.671195506	9.092184546
Sec22a	7.439604074	4.413586555	5.535609215	10.85650956	6.04961161	15.83940177	0.20556866	4.36047667	6.151150473	2.647907677	6.332986925	13.16378647	3.289269128	7.143747339
Sec22b	48.579735	45.66607328	46.67194635	51.24659013	57.5034411	41.40645003	89.78164712	55.09520161	36.79926618	81.70642412	44.04601601	65.63570956	54.25934859	59.5984104
Sec22c	1.398788588	0	1.512568764	0.749423935	1.752185357	0.548001045	0.040543963	2.625773774	1.273840188	3.816977596	0.708917109	1.64469695	2.396723008	1.360364892
Sec23a	24.16406313	20.23663059	17.25857781	26.7806371	13.31976504	1.836770324	33.56033479	19.338532	22.35568857	3.329942205	24.28397744	9.434877321	17.22498037	21.35271189
Sec23b	52.13080443	67.25310872	28.11228598	42.54433897	40.09124323	17.54997183	111.2807382	39.13260861	32.85284099	9.598832311	33.63649553	27.65287097	25.02527608	24.69398288
Sec23ip	7.953107893	11.49420081	17.09947308	10.92566163	10.40519406	11.11128464	6.403368482	17.23555739	10.40801001	24.24944247	16.19743425	15.63740453	21.51643384	10.35582604
Sec24a	8.516551922	7.59287074	7.043149353	5.394471766	8.496243182	6.237929243	8.415657641	10.95069137	5.273738353	1.051867726	6.382487383	5.28171393	4.292361269	6.307016247
Sec24b	9.068824014	0.052776576	8.812002334	11.20242027	4.992455058	10.81589744	16.28095794	8.152379098	10.44465874	3.636591498	13.65974615	7.332709257	11.79093931	16.73115732
Sec24c	45.76326404	43.03559772	32.01744059	30.5689123	34.71140639	23.06251259	40.66150048	36.62607247	31.97911606	16.8014408	23.22993663	26.8591033	37.80728918	38.85578757
Sec24d	1.228404647	0	0	0	0	0.782520352	9.300818841	0	0	0.483633155	3.631630226	0.246597938	2.269598541	4.640239213
Sec31a	28.39800307	0.058693344	14.80875843	17.97782994	20.49105765	6.424699377	19.74214843	24.13310855	18.35265868	12.94172429	16.24158776	10.96676963	7.419094678	17.58350453
Sec61a1	92.17415146	83.12677077	56.50577692	119.7924198	77.91109392	104.6282882	235.4301437	108.8296921	131.0590554	30.17906429	71.27315142	80.98204466	170.6696654	109.4363309
Sec61a2	10.09746875	9.113349454	5.052694101	9.428598478	5.346606121	8.472310521	0	0	8.914156907	5.118161677	7.210615667	8.732393143	0.307930265	6.475572325
Sec61b	135.0292545	327.7270452	129.2728547	259.6969071	175.000359	309.1995205	34.19292047	207.6577851	201.0695198	573.3544065	171.4383963	263.1971732	268.2714129	254.0382243
Sec61g	119.861894	343.7223868	108.150455	207.1310961	111.8650014	168.1502635	24.83109573	238.9050061	182.8257736	323.2674784	96.04484531	211.8366505	196.6524102	189.1006303
Sec62	31.17728555	15.45496676	26.81476461	23.78872277	36.32271557	46.95455559	30.35757884	37.07357259	18.69825666	105.0428612	25.84258474	60.67459564	43.59263012	21.57173932
Sec63	2.624620201	0	2.976582972	3.205561107	3.219722897	0.100072314	0.038870315	2.241084198	1.139839183	4.741775068	2.322148174	4.927512881	0.846552981	3.162707422
Secisbp2	7.418367682	0	6.163662372	8.354486758	4.580032874	8.703302563	5.674505559	12.45983333	8.260997197	23.2664682	9.147902398	11.50953336	5.509340731	6.346524857
Secisbp2l	3.723351846	0.401605126	2.777034695	2.991919915	4.770522488	6.261049293	0	1.852628279	3.106905651	1.555163667	2.312107199	1.679202436	2.897770125	2.083357704
Seh1l	57.42943857	51.90730524	40.10574175	31.79269439	39.30049145	35.2645996	92.28425887	52.03584256	30.62720661	18.25690711	47.00541038	65.14339906	43.36914958	76.59863642
Sel1l	7.960794495	10.28072612	2.411504681	6.508815505	3.86014778	0.694660705	22.40450408	3.20392687	10.99146149	3.454394591	5.965124878	1.585213744	3.010580435	3.933495087
Selk	96.94319426	48.99729576	72.8102994	68.77156638	71.83268615	173.5898795	67.02311438	150.9826211	77.18787486	505.4342577	101.015059	141.0809088	147.6171712	80.37003713
