Symbol	X4cell_WT_male_XK10	X4cell_WT_male_XK102	X4cell_WT_male_XK103	X4cell_WT_male_XK105	X4cell_WT_male_XK107	X4cell_WT_male_XK4	X4cell_WT_male_XK5	X4cell_WT_male_XK8	X4cell_WT_male_XK9	X4cell_Xist_female_XK100	X4cell_Xist_female_XK101	X4cell_Xist_female_XK104	X4cell_Xist_female_XK106	X4cell_Xist_female_XK108	X4cell_Xist_female_XK11	X4cell_Xist_female_XK3	X4cell_Xist_female_XK97	X4cell_Xist_female_XK98	X4cell_Xist_female_XK99
2010320M18Rik	56.90925428	51.89651806	39.62088768	42.42398911	95.24280615	44.02030502	96.19986706	40.5014726	39.86043658	24.68509651	10.68723047	8.343454267	39.62183608	0	37.1012905	52.32817133	4.605103873	10.68527412	4.135912231
2200002D01Rik	20.36063878	5.351452431	0	10.05467706	6.997622346	3.4964686	0	4.217527432	6.72786968	0	11.77808683	9.808084306	4.851786305	0	23.36471802	17.74441859	0	11.7759308	18.23227581
2210015D19Rik	1.202194549	0.737278908	0	0	5.784447602	2.729715839	0	0	0	3.99791237	4.327166683	1.351276832	0.668439037	1.178510339	2.145998558	2.131258972	0	0	0
2210016F16Rik	88.44493895	81.72248141	73.2186142	54.91521143	62.85957706	95.5872813	69.36653837	76.78231373	117.886514	79.07045207	67.00821547	58.59044409	84.98792578	14.21562436	46.17471028	60.65296305	92.39581193	61.35418515	176.8827949
2210016L21Rik	130.9906324	76.05143648	79.12632989	65.65247093	75.25624759	120.8665623	44.84033454	134.4528575	95.30818916	65.0165547	60.31808104	68.75132732	51.24699285	91.99523131	161.5351642	121.4551682	116.9591722	96.49126326	317.4625964
2210018M11Rik	3.306484261	8.280152762	4.525324644	18.28778932	19.44481306	12.73371356	0	9.647917968	19.89492528	2.748938251	8.925994055	7.433032501	11.6435619	1.890783902	2.951148988	12.93034987	10.25650937	8.428562327	8.827710025
2210019I11Rik	8.948373668	2.351929943	7.873029266	9.898487907	2.460329077	7.376045411	0	8.238119926	15.30608191	10.20271673	2.760744347	2.586355102	0	0	2.738306065	6.238848977	4.758394432	0	0
2210404O09Rik	0.497982434	0.305401439	1.022324016	0.459047391	0	1.064211064	1.605410609	0.534865778	0.361366626	2.208062062	0	1.119472927	0	1.952687099	0	0.415447891	0	0	0.693663803
2210408I21Rik	2.160193331	0.361308556	0.403157251	0.181027034	0	2.098377818	0	2.10926295	0	3.700719073	0.706852512	0.882936567	0	0.192512342	1.402214967	2.70325127	0	0	0
2210409E12Rik	202.427878	98.95573677	156.5918373	45.9741441	0	49.372548	480.4597924	228.1342999	304.4326913	195.1235745	73.91764838	148.3895514	91.34742492	11.5037614	167.5814258	64.24703283	455.0135789	89.740714	281.9715759
2300002M23Rik	42.8346028	30.4363857	49.12316049	5.718597581	22.74227262	16.80854437	0	0	47.42900776	21.61264593	17.54444184	15.938137	9.855190933	25.19443577	9.491916697	25.13792634	10.99616149	11.16260107	0
2310003H01Rik	0	5.127281353	2.860575295	11.56018682	3.352246799	2.233334904	0	2.843565477	0	17.37675298	6.269280864	5.48171515	9.68447109	2.39042727	12.43665306	0	7.563973763	7.521759892	0.485236947
2310005A03Rik	0.793413906	2.919497542	0	0.731380383	5.090092581	2.543342296	3.836747091	1.022614255	0.14393746	2.638507446	9.995320459	1.783607871	3.529204673	0	5.66518988	0.661915184	0	4.282924616	0
2310011J03Rik	80.2235993	53.15163197	43.796632	49.7788334	57.7398748	77.11304484	54.59112168	75.61551292	105.4645994	62.07728912	22.79652611	53.20397992	59.30935881	38.55909657	28.56157212	44.6337907	51.69985511	47.98390126	43.64646377
2310014L17Rik	0.56911546	14.24024962	4.206078988	13.84993739	4.381345513	1.185819931	2.091593773	3.740955947	5.94698569	4.920760723	6.759945482	11.1306162	8.353940174	4.016904644	23.16273837	0.071218722	8.47373235	3.686568023	0.95129812
2310015D24Rik	0.126387725	1.395193546	0	0.349518085	2.432495392	0.709002803	1.100121792	0.814492213	0.206358059	1.681215578	2.04713405	0.852365229	1.264924061	0.743386707	1.353663814	0.632642967	2.352281375	0.682253104	0
2310022A10Rik	38.71473972	22.74317988	33.46472572	66.8676777	45.7526929	5.987412609	0	16.54532593	43.9889637	10.84179626	18.33545205	27.02553665	15.40808628	34.75606763	29.09828553	42.49768638	5.056451563	16.13224418	1.702977862
2310022B05Rik	1.003343501	0.615328028	6.179387591	1.233195349	3.218440758	0.17868255	0	0	4.793243642	2.22442055	0.601904044	2.255533146	0	3.278589392	1.194023993	0	0	1.203587726	0
2310033P09Rik	0.594154706	9.838306787	7.318554844	0.821550568	5.717638242	19.04603363	0	10.72110653	1.293465394	11.85521154	12.83156599	9.015771291	10.90185827	20.09450344	9.545456921	5.576408743	0	8.018260696	0
2310035C23Rik	11.52529341	14.17823073	10.92029646	7.920987548	24.28198253	19.07373423	0	11.11905416	15.44023471	14.96813658	9.94143733	13.79772126	21.84111571	6.819053534	29.94712009	22.18872913	31.09680297	14.72535927	33.91317969
2310036O22Rik	93.40818038	209.8765251	231.6400552	52.57739428	175.0033176	27.49157234	29.18049757	104.1442433	49.03749171	219.9150601	171.8253856	139.3693594	226.1302285	209.0666772	97.38791661	31.55005368	46.15429218	178.4872022	193.4419936
2310039H08Rik	20.50832961	4.387429467	0	3.956834105	0	5.733213391	0	11.98694407	0	0	0	6.432986731	4.773329218	0	0	0	35.50636362	18.02189668	0
2310039L15Rik	524.2966426	911.7912182	534.0464606	201.6855456	1226.807454	572.4949943	682.0214378	380.4358649	320.3505292	576.7289578	365.8545289	1063.088633	967.466594	77.68622671	578.1493934	579.5680894	609.2079002	567.2807037	467.9475462
2310040G24Rik	220.2523829	98.02479834	87.89348285	19.7331146	370.8017508	165.834122	157.8073056	91.35617915	54.62825919	110.7378738	261.9750462	89.82939665	274.5516314	51.76321541	315.8909877	188.1137331	110.6710447	177.1859729	214.6938698
2310045N01Rik	37.4817545	102.8749837	189.2151367	37.38328933	11.82598176	34.46935295	192.543316	53.4571602	74.24006314	77.64834247	102.8423282	37.29524057	65.59615085	56.01852478	26.32424897	59.59167243	80.05205566	39.80264609	87.30221401
2310047M10Rik	8.797413313	35.75925449	10.08027365	24.89453229	11.81285637	24.59364013	17.01681792	22.94128962	2.561000468	59.19217648	14.35985392	53.81111293	55.28532414	16.84707344	41.6338011	20.60991571	7.615543585	87.24775365	10.25944932
2310057M21Rik	29.80689527	28.1857664	13.33223185	42.82638467	19.22923864	48.7081449	25.284637	41.10025566	95.24928142	68.66634194	23.3752997	26.39079053	22.22091831	36.23892678	0	8.647799304	13.94635116	19.77547909	0
2310061I04Rik	59.76070324	62.35952573	25.63559916	50.15499961	14.3056231	14.77257984	0	14.94501253	28.80281438	45.48162674	36.92050283	25.06400576	11.90252737	20.98508733	28.65946461	33.11337469	143.8723581	25.67912651	115.547048
2310067B10Rik	0	2.986894537	2.726879472	4.28551428	3.550635037	3.134294361	0	6.22977314	7.068493233	4.417229039	5.179434901	6.967352122	1.723277582	0	1.580719514	0.184689705	4.12025907	2.390070822	0
2310068J16Rik	1.644393377	1.210163418	6.076489671	0	6.329695859	1.054242986	0	0.211942354	0	1.093689973	3.551287555	1.108987231	4.388680922	0.967198494	0	1.440447896	0	0	0
2410002F23Rik	40.55030925	27.37826824	45.82404925	42.18094292	37.59015394	59.77602941	0	63.41257483	52.94618188	33.40334452	53.22720673	28.22545957	32.88908926	171.2229249	15.93799131	32.47174885	41.54352031	29.11898932	10.10502269
2410004B18Rik	111.9253401	84.87403556	79.1792572	62.74118488	130.9954903	76.96892879	32.54768305	54.34049789	156.6089759	101.8545059	44.91377111	79.05315951	93.34836851	47.81730155	24.29930675	8.044136428	207.607529	51.02903345	284.4235027
2410004N09Rik	41.7205006	67.35970812	20.97535003	0	24.58056256	25.92877754	0	20.85062446	18.99907989	14.15734942	45.9699001	80.39004897	17.04287984	35.05591955	45.59627421	36.75922281	31.69332457	50.55763361	28.46424584
2410004P03Rik	5.741292471	1.886253047	0	0	1.973189393	1.643223564	0	1.057118481	0.111595561	1.363766919	2.214123108	1.382841697	2.052159892	0	0	0.256593372	0	1.106858901	0
2410006H16Rik	23.99173504	86.81019337	29.5520387	19.90433468	84.65453323	37.17178441	0	94.31342797	11.75166621	47.8708813	103.6267249	196.8584643	101.3823373	119.9472996	77.08836468	47.03618117	59.53670083	47.48688796	56.81272062
2410007B07Rik	2.860702193	3.289508223	2.202310029	0	6.88223963	2.292543913	1.03752191	4.608872525	3.113851706	5.945812124	7.722586515	2.411590079	7.157678924	1.051629013	7.659820264	0.894965826	0	5.790879645	0
2410012M07Rik	1.016187969	8.226309319	8.761891666	9.554714622	11.73471178	13.84420382	8.059001957	40.34008414	15.48557591	2.027607156	41.69728425	15.07709101	6.102177759	10.16091604	10.88378541	23.39837336	3.782582564	14.26224915	4.246492023
2410015M20Rik	172.8612454	102.4182939	96.23657283	33.75974352	155.0691649	103.3102272	27.39149455	99.44054524	188.6896181	116.9190796	44.81913042	100.4419283	136.8396524	30.15737715	57.52981564	112.74169	40.89698208	81.71404165	120.3933921
2410016O06Rik	64.9027907	76.0409227	48.39261808	107.7779092	54.44185978	55.91667048	0.151987083	25.21707472	40.79688269	90.9329088	71.27098067	48.75194846	50.32952751	42.05664347	77.42426169	35.00476097	8.774430653	63.62315552	47.28267947
2410018L13Rik	12.05327489	4.820871327	4.841325459	18.84019233	22.69378164	8.609463729	1.773938788	6.078994763	6.702554731	20.041655	15.56180769	6.184948686	7.867342186	11.55895002	5.612846263	12.9520383	0	2.828901641	7.664812468
2410021H03Rik	35.31906646	19.58336628	20.85836152	1.337984586	27.93538999	22.8761735	71.59309651	12.78357287	24.22531676	22.52542053	7.83660108	27.73486832	29.05341327	4.268620126	67.36520407	35.72170357	27.01419201	23.50549966	2.021820612
2410088K16Rik	0	8.549957088	4.770129496	2.141899694	0	6.206966318	7.49079194	9.483529821	0.421531133	5.151371681	12.54514711	2.611711525	0	4.555586184	174.2045888	10.17694596	0	8.36190044	0
2410089E03Rik	3.169411554	9.070734874	5.42215503	7.596184148	5.761057121	7.39405085	10.42199628	5.106233661	5.577305035	4.918627502	4.753311382	4.868675338	7.518901616	3.106971569	4.148916879	6.389956833	10.15902894	8.364296629	14.12744497
2410114N07Rik	5.03969394	14.97815826	9.550290811	4.288303909	11.19178085	15.22305809	36.74347659	18.73717497	6.540602942	7.735182713	12.55833864	15.68674682	24.57269058	3.420282372	49.82507692	3.395882422	0	43.94613922	12.96006146
2410127L17Rik	11.09188094	16.52011766	45.5417521	5.842660484	28.80253438	9.453322341	0	26.43641797	35.070424	19.3213339	13.30800069	18.99789396	20.55753295	32.10230647	16.97122069	0.440644588	16.38396555	0.950397471	0.735734148
2410131K14Rik	0	4.826829707	9.354456196	16.03777479	22.58895393	7.524609954	0	9.699260028	6.763443347	13.31639226	16.40109619	5.121693462	3.224529887	8.121569378	22.18335588	0	0	5.962943235	0
2410141K09Rik	2.14760968	6.585403841	22.04448194	1.979697581	0	8.605386313	19.38587864	13.84004148	16.75320239	7.141901709	27.0552946	14.48358857	7.164628127	23.15830025	0	6.718760437	0	19.32167286	23.93207466
2500004C02Rik	44.09313482	77.19286863	61.01141394	15.04069501	56.0768366	83.12494871	310.1598317	101.8946924	20.61460472	20.67062525	163.6024664	149.9931523	186.6276157	14.28121064	282.9371333	26.00894232	27.11382285	199.2229388	58.44318548
2510002D24Rik	15.26162561	9.910177534	22.11605494	21.51635602	2.879703352	13.18980343	5.788339226	5.978253846	1.791507315	8.956362127	11.30964019	15.13605543	15.97308868	25.52163624	25.64050225	20.40896197	0	11.30756991	3.751527531
2510003E04Rik	0.298279122	41.15877401	22.96300203	33.81983368	41.62056689	27.84798626	28.27107301	31.71676171	15.25969985	31.74178537	21.74086173	23.13350953	42.78875131	50.43947972	65.49115339	46.37811024	8.327190255	33.81292751	26.79893777
2510039O18Rik	7.289762628	21.8564996	3.325641363	10.4530352	16.88807356	7.897461209	0	7.655689975	0	4.040365485	4.373116092	10.46979779	8.556802907	19.45340391	8.675146128	0	0	5.101034834	0
2610001J05Rik	0	0	1.259335352	0	1.967717432	2.457999973	0	3.162560781	0	0	0	2.068510292	0.682156311	4.209432381	4.380074705	0	1.902829942	2.207578818	0
2610002J02Rik	0	9.37737229	20.92701973	5.369554993	14.01367161	15.36581708	26.29026332	3.753849301	0.924648937	22.59956608	13.10399391	3.273666059	2.429087219	7.137784805	5.198995847	11.085881	9.034370995	0	165.3207708
2610002M06Rik	3.471497129	0.812887548	2.332389975	2.792793712	2.429580229	3.743095045	3.601633296	0	18.27515355	7.976203644	5.793262021	5.959406129	2.737384312	3.155607208	2.028062325	2.567031965	2.936827928	2.7257419	0
2610005L07Rik	3.126685416	9.305640499	3.964597526	8.90098501	12.38940469	7.369708075	9.516612998	9.304369781	2.452430069	5.198914897	24.82535139	9.302878666	7.976583572	9.465710381	17.72897786	2.876994783	4.278875512	17.87098103	10.37588857
2610015P09Rik	0	0	1.246544958	0.279863918	0.97386619	2.027529486	0	0.652175072	0	0	1.639168274	0.341250257	1.688070036	0.595239919	0	0	0	1.092578811	0
2610020C07Rik	1.025991638	4.089914538	0	4.255982509	1.645544772	1.918516862	1.157667845	0.991784048	0	0	0	1.153223271	0.570467453	0	5.494393339	0.320979743	1.591281255	3.692267727	0.714576673
2610020H08Rik	0	4.911006016	0.967027956	0	7.554928725	2.139129959	0	6.374789121	22.56017389	2.088631107	3.390965374	2.647305549	3.142916086	3.69413803	3.363404895	0.098244226	0	1.695172321	0
2610028E06Rik	0.728397111	0.382893929	0	0.575525969	0	0.583731633	1.207660275	0.737640747	0	0.346041902	0	2.807055458	0.694286101	0	6.686938774	0.195323829	0	2.808541215	0
2610028H24Rik	3.345869496	5.001619821	3.863723721	3.469804609	0	4.189614248	0	0	1.479543194	4.867943971	0	2.820589191	2.790533927	0	0	5.233747968	15.5680199	0	2.621600634
2610034B18Rik	0	0.931726093	6.237861649	3.734594338	0	4.46424116	0	2.719635745	12.12712644	4.490939414	7.291196609	0.569219178	0	0	1.807984133	0	0	0	0
2610037D02Rik	3.147579964	10.64800494	6.253323162	3.931043669	16.61043982	4.638044895	3.240577246	6.935902544	3.978715227	7.428416998	8.771122773	13.69512185	8.80697426	1.194414224	7.612355115	3.621210183	4.724321654	9.317612002	6.788773588
2610203C22Rik	0	1.634449628	3.647520707	0	0	4.034278831	0	0	0	0	1.598792509	2.995601653	1.975787676	2.612601234	3.171596262	3.520378628	0	1.598499843	0
2610206C17Rik	0.42943855	1.975237611	1.322412138	2.968969873	0	7.055046864	0.830662076	0.691867731	0.818020812	0	2.318575043	1.448077677	2.148971162	1.262934784	0	0	3.996275347	1.159075308	1.794557142
2610305D13Rik	28.79133113	48.99838743	57.62897564	33.44073306	19.39442538	66.10455483	44.27435355	43.04589758	95.42766962	49.78787655	45.07958107	65.04701597	59.55136694	38.10255997	26.21118113	44.58622945	9.377437211	36.52331836	33.68806292
2610306M01Rik	0	1.311985678	0	0	0	4.571784862	52.41525903	5.514600665	0	1.185712244	0	2.404593203	4.757941309	1.048577865	0	0	19.90794421	11.54815651	0
2610318N02Rik	0	1.607337904	12.55455883	14.49588987	2.802365347	21.00366801	7.041107747	49.73195525	29.95468155	11.62110389	15.72272255	33.38699788	31.08822315	28.26190671	12.47594738	43.00148202	35.22940838	0	42.59238208
2610507B11Rik	17.73275994	26.24605932	14.64300937	10.41050159	14.77651893	12.82155928	15.32980557	13.24718019	18.92455611	20.7549824	12.30187384	14.03018589	17.84659485	11.79935382	20.69015941	15.58924535	20.2815135	11.76485576	7.865623758
2610507I01Rik	69.80039495	110.4420963	106.2991749	121.4328096	106.2506451	94.38178374	204.9769476	84.07567135	101.4640673	119.8593854	68.51967898	80.45330152	83.82984855	10.45040493	55.72947717	100.9263437	149.9868857	84.94884881	172.3593372
2610524H06Rik	71.3938181	114.1260939	76.88742062	9.70994528	45.0513591	60.34090812	55.0878388	38.96935841	7.006784166	10.37905998	46.33960512	53.93667949	53.36194811	22.94665634	50.14142662	41.25342608	58.08765943	50.54304266	151.6172904
2610528J11Rik	0	2.965231019	7.444529968	0	0	0.64579584	0	1.557950024	9.429398065	1.339919628	0	6.793304294	2.688366838	9.47960229	0	11.59689871	0	0	25.25618535
2700029M09Rik	122.1638327	114.1006108	57.58026138	25.85488388	113.9612782	127.8708517	298.6920043	147.2117908	81.58248696	88.09150389	40.38201199	112.4426808	94.60983295	46.74193162	126.8370407	90.67202906	101.5030291	92.52517055	45.58068953
2700038G22Rik	37.40550827	50.00580742	66.29435446	40.93060875	46.61335878	46.36649146	47.62831418	105.6136596	35.00369913	26.84729475	65.38127762	60.79759412	84.38920866	50.65013778	129.6997668	17.67965794	47.58047104	100.2329409	110.2054569
2700049A03Rik	9.148054538	4.825639497	6.697880945	15.74517415	5.540543252	8.664119356	0.433095935	9.688189135	2.193454037	13.40268384	4.490101816	5.177198067	11.95140697	4.891543868	6.166534117	8.685928309	11.90630708	7.942572099	5.346615673
2700054A10Rik	1.017496767	1.716021746	0	1.172428995	1.631920207	0.611560343	4.018289586	0.491786202	0.230736913	3.101722875	0.457795923	0.857756223	1.414360428	0.74808844	0	0.053053689	11.8357948	2.74627273	0.354330107
2700060E02Rik	80.32676516	92.53582696	111.2735373	19.58065124	70.48598402	44.61123447	33.05870032	44.2132804	87.16928838	61.70729203	68.54690534	82.32944939	83.89573929	66.77704941	183.0494134	16.49878391	18.17643648	77.76013641	94.88631753
2700062C07Rik	102.5282457	108.4485836	178.2142566	113.6120051	288.7739733	211.2822465	415.2976347	102.448046	166.8184951	92.66479059	59.79205126	125.2811699	76.27459401	202.7677285	38.26198979	121.1503618	56.51515557	160.0590904	395.6068179
2700069I18Rik	1.421618233	0	0	2.620936387	9.12029442	2.658304855	2.291527611	2.748440113	3.352743767	4.727608458	5.116958032	0	6.323536393	0	0	0	0	7.674032023	0
2700081O15Rik	0	0.951708994	3.640940694	1.634867516	1.422246755	0.592206047	0	0.095244489	0	3.19469713	2.792839591	1.993465121	1.72569549	0.651972046	4.748812202	1.109693045	0	0.39890405	0
2700089E24Rik	0	2.974985069	0.905335582	3.252134783	2.82918224	0	0	1.326245335	0	0	0	1.982734746	1.471205536	5.187701014	4.723250414	0	0	0	0
2700094K13Rik	13.57411617	49.94820292	20.06404984	0	15.67508629	6.0917855	14.70357511	39.88948626	16.25284987	0	8.794536116	21.97068664	18.11381191	20.75844426	157.0150344	0	0	43.96463118	0
2700097O09Rik	23.91560289	12.57163025	24.86736422	17.17850471	41.84424887	10.45405818	0	38.23015107	0	4.131512924	16.76913795	27.23044805	27.9764544	52.97835863	3.326568952	47.41810932	57.80627439	23.47249559	2.595833709
2700099C18Rik	0	3.19198398	3.561696691	3.998212762	13.91291972	2.317267425	34.67737282	9.130809062	5.508006804	0	10.92821704	5.850233815	0	1.700752176	0	13.20741431	2.6908254	12.48710466	0
2810001G20Rik	21.68664677	0	0	0	11.81285637	4.918728026	0	11.6024913	0	0	11.04604148	9.658404884	15.01576705	2.406724777	35.06004303	11.0090233	11.42331538	4.41760778	0
2810004N23Rik	27.21030789	69.20392185	93.6491704	56.06755668	105.2529491	94.06563138	105.0076776	84.58248213	70.99657933	53.22835572	84.97778856	104.3475134	88.99622492	46.28765644	128.5735749	91.13595018	96.81714401	112.3229521	163.8728032
2810006K23Rik	67.39321812	45.10955772	29.25192225	79.87376645	60.52992059	55.13999159	80.44985349	71.80565623	78.5269056	29.45537108	53.3663802	58.00327573	56.9569642	41.14937911	27.49747456	66.26354087	76.45242084	63.75075628	31.64937711
2810008D09Rik	14.13246481	16.95741489	45.41163281	18.69164466	118.2598176	9.35596723	0	22.17482201	0	55.1711907	82.93736143	60.08677648	61.49639142	19.87754105	118.4591204	3.844624028	0	79.60529219	97.57306272
2810013P06Rik	13.27077349	13.0441653	52.62196109	25.63942652	48.98335642	29.57429691	41.31755357	34.79460131	20.67830534	3.627297219	50.05686903	45.97539518	30.32366441	11.76185861	73.98827374	30.48400117	3.383434305	39.25310266	82.80491931
2810021J22Rik	0.075362427	3.050393521	1.392425372	9.378473313	1.450447477	2.295004227	0.218660075	3.399655868	0.246094218	8.771652924	0.813776236	0.508248032	6.033987711	2.21633179	1.614324344	0.471540151	0	0.813627271	0
2810025M15Rik	16.05611034	17.04262803	17.11493699	3.415558641	2.971352202	16.0840484	30.46004441	28.056801	35.7941361	15.40234246	46.67831397	11.45303312	26.78234802	22.70162295	19.84239872	8.887070617	37.35379481	28.33521707	70.96691946
2810403A07Rik	23.72587131	40.48519194	40.88409756	36.71583177	67.43057291	44.23400031	45.6551155	68.44798105	16.39178417	30.25207004	47.78784947	36.06408725	31.16856117	34.70691335	25.01637532	29.07504933	19.44769608	51.09709485	24.65825632
2810403D21Rik	1.467355205	3.374609929	2.259285214	0	0	1.76389013	0	0.236405352	2.395806797	0	7.922374823	18.55484606	0	2.15767067	0	0.459059585	0	3.960462298	9.197774962
2810408I11Rik	0	60.88496791	22.29182536	35.74839602	228.8899696	17.81825899	0	24.65843762	42.21223407	39.54924065	41.87580661	26.15374514	48.30011107	3.041317004	16.61418238	23.94127726	173.2242439	25.12088463	0
